-4.169836640357971191e-01,-1.559318751096725464e-01,-3.162375986576080322e-01,-2.992488741874694824e-01,-7.788065075874328613e-01,-7.559417188167572021e-02
-3.267394378781318665e-02,7.677055597305297852e-01,2.343391180038452148e-01,2.870639562606811523e-01,4.429898262023925781e-01,2.756811082363128662e-01
8.370971679687500000e-01,-2.601853609085083008e-01,-3.754195868968963623e-01,-2.211234271526336670e-01,-9.111906588077545166e-02,1.828492283821105957e-01
-1.751086860895156860e-01,8.327131867408752441e-01,-2.887303233146667480e-01,-2.834209799766540527e-01,3.023103773593902588e-01,1.443663090467453003e-01
-1.055463403463363647e-01,-7.822916507720947266e-01,-3.479371070861816406e-01,-7.410170882940292358e-02,-2.825105786323547363e-01,4.129362106323242188e-01
-5.240465998649597168e-01,-3.613018244504928589e-02,6.240615621209144592e-02,-4.189329743385314941e-01,6.742181181907653809e-01,3.001678287982940674e-01
-1.333363801240921021e-01,5.840232968330383301e-01,3.915597498416900635e-01,-3.775452375411987305e-01,-5.566926002502441406e-01,-1.880758702754974365e-01
4.912516474723815918e-01,-2.338994294404983521e-01,-7.811314463615417480e-01,-1.247471570968627930e-01,-1.374251991510391235e-01,-2.436173707246780396e-01
3.352487981319427490e-01,-7.979599833488464355e-01,-1.742988079786300659e-01,6.927701830863952637e-02,-2.863010466098785400e-01,3.656783401966094971e-01
-6.221745610237121582e-01,3.141852840781211853e-02,-9.920822829008102417e-02,4.715245664119720459e-01,-8.933345228433609009e-02,6.097161173820495605e-01
2.590332031250000000e-01,-2.153548002243041992e-01,6.456006169319152832e-01,3.455376327037811279e-01,-2.613479495048522949e-01,5.310602784156799316e-01
-5.337444543838500977e-01,3.754787519574165344e-02,-2.773262858390808105e-01,1.536744982004165649e-01,6.269772648811340332e-01,4.691277146339416504e-01
2.667916715145111084e-01,-7.857207953929901123e-02,5.977344512939453125e-01,5.247811079025268555e-01,-5.743267480283975601e-03,5.384550690650939941e-01
4.661678373813629150e-01,-4.107529819011688232e-01,-8.361424505710601807e-02,3.635889291763305664e-01,1.030516996979713440e-01,6.812942624092102051e-01
