-3.440656885504722595e-02,-1.222160831093788147e-02,2.337463945150375366e-02,4.300520755350589752e-03,-3.167175501585006714e-02
-3.279466927051544189e-02,1.924899406731128693e-02,2.031675726175308228e-01,-1.016056388616561890e-01,-1.226371452212333679e-01
-5.050341784954071045e-02,6.274589803069829941e-03,-8.075419813394546509e-02,2.200575917959213257e-02,5.101228877902030945e-02
4.250165820121765137e-02,-6.850083172321319580e-02,9.287973493337631226e-02,6.070216745138168335e-02,-9.559150785207748413e-03
-1.736277788211282314e-11,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.829099148511886597e-02,1.641002744436264038e-01,-1.295112967491149902e-01,-1.527164727449417114e-01,-7.769269496202468872e-02
-2.961858092120905894e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.796149838715791702e-03,-9.346862137317657471e-02,5.036400258541107178e-02,5.749569833278656006e-02,-9.592773765325546265e-02
7.860830426216125488e-02,2.073895931243896484e-01,-1.502299681305885315e-02,7.047560811042785645e-02,-3.142035752534866333e-02
1.380300318487570621e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.517001800901198294e-09,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.468160477865694702e-09,2.015623001838662276e-09,-1.313280151293838571e-08,0.000000000000000000e+00,0.000000000000000000e+00
-7.000260800123214722e-02,1.392494887113571167e-02,5.109132453799247742e-02,-4.171758145093917847e-02,3.213867545127868652e-03
7.662130892276763916e-02,-1.600650101900100708e-01,-2.626025304198265076e-02,-2.000360563397407532e-02,6.336110830307006836e-02
-6.560274958610534668e-02,8.735989779233932495e-02,1.447948962450027466e-01,1.245416551828384399e-01,6.107927858829498291e-02
4.547837376594543457e-02,-7.937424629926681519e-02,1.801924109458923340e-01,-2.054171115159988403e-01,-3.202082216739654541e-02
-2.582149766385555267e-02,2.932526916265487671e-02,-1.963517442345619202e-02,-1.032707318663597107e-01,4.026670753955841064e-02
-7.284347712993621826e-02,-8.633343875408172607e-02,5.223955214023590088e-02,-3.217495977878570557e-04,-7.975079864263534546e-02
4.822917282581329346e-02,1.436240673065185547e-01,6.860942393541336060e-02,-5.994592979550361633e-02,-8.763629198074340820e-02
5.729430913925170898e-02,-1.904158145189285278e-01,1.171603202819824219e-01,6.463524419814348221e-03,3.243932127952575684e-02
5.662280134856700897e-03,1.779932063072919846e-04,-5.157744884490966797e-02,2.833002433180809021e-02,6.140531972050666809e-02
-7.379318489597608277e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.208636189024673513e-09,-8.248149385714498294e-10,-8.156336162024047098e-10,5.461133628648084937e-11,-3.557420136246491893e-09
1.101251691579818726e-02,4.654799401760101318e-02,3.118910267949104309e-02,-7.692841440439224243e-02,7.936318218708038330e-02
3.398901596665382385e-02,1.093493774533271790e-01,-3.130477387458086014e-03,8.143529295921325684e-03,-6.279127299785614014e-02
3.166672257748359698e-09,-2.350632133385488487e-09,5.306339367905366089e-09,-3.273288751159952881e-09,-1.209963507164957264e-08
2.048332616686820984e-02,-2.655364200472831726e-02,-1.864879131317138672e-01,2.203948348760604858e-01,-6.887802481651306152e-02
-2.992921466216102999e-10,1.009797467865780618e-09,-5.733534536034312623e-09,-5.935324232098082575e-09,1.204077459959762564e-08
-4.375144094228744507e-02,2.037714421749114990e-02,7.468539476394653320e-02,7.301800698041915894e-02,7.313634455204010010e-02
2.124708890914916992e-02,9.602222591638565063e-03,-2.928391844034194946e-02,-3.202827274799346924e-02,-1.485221832990646362e-01
9.441900594708840799e-09,-1.437231889056533873e-09,-1.269948768367612502e-08,0.000000000000000000e+00,0.000000000000000000e+00
5.131322517991065979e-02,5.441495776176452637e-02,4.002268239855766296e-02,-9.168523550033569336e-02,-2.479566074907779694e-02
4.976200405508279800e-03,8.500380441546440125e-03,8.782456815242767334e-02,3.417472541332244873e-02,2.635643072426319122e-02
