-5.023522218171227571e+00,7.259744278658064598e-01,-2.143809069779475607e+00,3.475343142972928123e-02,-4.162445437785501912e-01,-6.220481446633197020e-01,2.713101688481939888e+00,-1.483544047417180378e+00,5.833569677129861297e+00,-3.880149520735682867e-01
-5.178551790911956054e+00,-1.012474740163513909e+00,-2.574271195309031590e+00,6.497070488748010186e-01,5.829694307997602687e-01,1.521885647340349035e+00,2.313880231695617073e+00,1.924922426229496997e-01,4.901659250450997263e+00,-3.841274019416696661e-01
-4.963146791727352181e+00,-5.088448103026437658e-02,-1.173429032382929810e-01,-2.969391990512898483e-01,-1.992963614600350847e-02,3.358717936566082973e-01,2.749530172453546140e+00,-3.691587765093616580e-02,5.519054100984444489e+00,4.925838314341727253e-01
-4.769595407186286273e+00,-4.857587373809253428e-01,-1.318014952922046845e+00,-4.550894907130794698e-01,-1.715494842959417010e+00,-7.762093538984791152e-01,6.475789319174790615e-01,6.440010926123553858e-01,5.255080260748089316e+00,-3.856800326321574990e-01
-4.849087973382995465e+00,3.999374789145038744e-01,-2.633073735542989180e+00,1.000229120884486012e+00,1.174366497544127030e+00,1.840258364140334446e-01,1.562728264331736616e+00,-3.502984217868854167e-02,4.896962023138609510e+00,4.639380509800986041e-01
-5.155769476533658136e+00,1.296049859584361919e+00,-2.856931687971761225e+00,3.003896336336781547e-01,-2.186959766961983076e-01,1.181955645903204899e-01,2.832782864498635700e+00,-2.701717538892118853e-01,4.621894234123764100e+00,5.611628188362522973e-01
-4.861776938093474776e+00,-1.411957193795217447e-01,-4.028433560087144372e+00,2.179546119966022100e-01,3.645856311039828435e-01,8.761729543781010543e-01,2.815392376043496458e+00,2.394582214519332120e-01,4.010609064093296539e+00,-5.760907904569132487e-01
-3.712343707924893099e+00,-1.321635019958425916e+00,-3.154585128154073992e+00,2.598730436992931492e-01,-3.814463880099895343e-01,3.923712634180170911e-01,2.428245698597490954e+00,-5.413216337537715139e-01,5.054595849354010184e+00,-9.587243602953333665e-01
-4.690645532587812916e+00,-6.440552650023059211e-01,-2.506598816064303570e+00,3.740307136350927708e-01,-1.750971490840074751e-01,1.084739662244194880e-01,3.486591125908502509e+00,-9.903175579021875619e-01,4.434546620318928767e+00,-4.295992067424220240e-01
-4.628696372400588288e+00,-1.568838130991260238e+00,-2.452265428249247758e+00,2.702426991618509522e-01,9.373512742997330838e-02,1.932033247945309729e+00,3.324895074004662554e+00,-3.139924993708186896e-01,5.414346584484109215e+00,1.385345624948197685e-02
-5.529890021407720901e+00,1.650827507810148365e-01,-2.541422185141918977e+00,7.708560113950219117e-01,1.844041530942351348e-01,-1.080137445294210852e-01,4.089211495659977658e+00,1.334021885600525925e+00,5.104120178763133175e+00,3.944382845207914379e-01
-4.385234656770722772e+00,3.586437252630602646e-01,-2.266501960716492903e+00,7.600059761014523740e-01,-1.295229255795951606e-01,-9.081546802112557826e-01,3.724532163013246411e+00,-1.714107811104932377e+00,5.553154607171689960e+00,-8.180664551705703058e-01
-4.863850640356351285e+00,-2.026154601874802230e-01,-3.533413083771460350e+00,-8.746450668238017756e-02,-1.503616736781969943e+00,-6.149589726408013490e-01,2.772171160179596860e+00,1.375310119951710153e+00,5.464549834743928969e+00,-3.754771465405258302e-01
-5.634215582145871259e+00,-4.996535011565014783e-01,-1.787423977959321508e+00,5.163516721575117652e-01,-2.919597025790896527e-01,8.281210864183319309e-02,1.405228334534654788e+00,6.748385466063336890e-01,4.668182515924302223e+00,-7.738269009259934883e-01
-5.650157877105533188e+00,-3.700517484598028761e-01,-3.584281911903587137e+00,1.700971160151060202e-01,-1.241522681556370966e-01,-6.689822451179722185e-01,2.876623535718653812e+00,-1.628484577654752685e-01,5.686799048948267377e+00,-8.508321621037676086e-02
-4.534983347618951832e+00,2.577066056033824881e-01,-1.936484871724151624e+00,-1.232563976002212791e-01,-4.840704537037848754e-01,9.088668819621676942e-01,1.522051118230345335e+00,-7.680673506766384495e-01,4.818229361610081973e+00,1.045274655532091090e+00
-4.864509533315499290e+00,1.333398799024640147e-01,-4.043511310328736563e+00,7.931364658936873591e-01,-5.321876108412162409e-01,9.008727293750009579e-01,3.052493700971368185e+00,7.831392471599251115e-01,4.922060671313158053e+00,5.792851460828807308e-01
-6.193120034180858546e+00,-8.446154629680292514e-01,-2.591570458659289145e+00,-1.011694234155624539e+00,9.104522225182669626e-01,4.641176484047322415e-01,1.075245870745066945e+00,3.317364299345712531e-01,5.780224018183495183e+00,-3.235486643261339390e-01
-5.587713553080711826e+00,2.852336538511732744e-01,-1.058995012585077555e+00,-2.286077896250464717e-02,-4.523846785755664679e-01,9.730098214682726399e-01,3.248085423718586995e+00,-7.368855321379549350e-01,4.714743692423590815e+00,5.755867108436620860e-01
-6.057009425760641719e+00,-1.439091411141092403e+00,-2.817214679264063992e+00,-4.477956179449265051e-01,1.037798021062892456e-01,9.280417020952557161e-01,2.191454823100783322e+00,-2.771153764339004955e-01,5.776182684009014245e+00,-8.785769503452734996e-01
-5.052572364805897109e+00,6.638320972873813508e-01,-2.012588330047655027e+00,9.315088647789198095e-01,-5.877253631793420974e-01,-2.312495553409005256e-01,4.178112428345830409e+00,-7.144518205445247183e-01,5.041562858951984083e+00,4.747677461492842421e-01
-5.277311837089149194e+00,-3.785357356212317725e-01,-2.333210921120809633e+00,-7.980032095808027304e-01,-5.139462406206541933e-01,-2.669464903043950454e-01,3.719362786276145361e+00,8.405798399154765788e-01,5.603054113625195676e+00,-2.229787397736251175e-01
-6.066961233084799510e+00,9.832791534271492218e-01,-3.559881433560837305e+00,3.077972735432491502e-01,1.014287917967649388e+00,-1.081296577122384361e+00,2.692599125964226126e+00,6.922832559974079203e-01,5.398101886096724478e+00,7.312838541361278422e-01
-6.578251073068215327e+00,1.095624345728807736e+00,-2.459846250004335655e+00,9.497538878861719880e-01,4.031070235121537726e-01,6.628524815226616296e-01,1.443496292650589430e+00,-4.514187299771493800e-01,5.005278202080464922e+00,1.177303036864615571e+00
-5.060893878802381174e+00,-3.916211945311914300e-01,-3.071401152068237383e+00,-4.778966432368628170e-02,-2.795098383191302674e-02,2.718641101357328060e-01,2.709873650627308006e+00,-2.207614380204745153e-01,5.782089658311774016e+00,-6.884153290109294998e-01
-4.330564617889056223e+00,-1.652892417679472370e-01,-3.138827479347919169e+00,8.097611983082968479e-01,-2.272064856373496033e-01,5.485848154758136141e-01,7.248729805492566403e-01,5.248940414754910133e-01,5.184659232077861724e+00,1.023820721256158903e-02
-6.116663272483484626e+00,4.314931822533169536e-01,-3.173169286155086422e+00,-5.122538319133941309e-01,-5.718045685620883889e-01,-1.545504454173352304e-01,2.870403660453033634e+00,-2.846594203714811755e-01,5.014496684608737986e+00,1.345559799391046862e+00
-4.426108204695006876e+00,6.250127648267382596e-02,-2.670853541759482308e+00,1.286143923719426541e+00,-7.629561714208218937e-02,-5.212818121068021338e-01,2.399296931972883407e+00,3.772254260478480337e-02,4.666269179476876694e+00,2.944538897976691216e-01
-4.081145953748284150e+00,-2.943502509817311208e-01,-2.461010971018891436e+00,-4.930928949499381320e-01,-9.240771795856712878e-02,4.879214125989410067e-01,2.748291719992893789e+00,-5.038731036800563334e-01,6.735643145638379181e+00,3.927272337972833038e-01
-4.296454404716025799e+00,1.881892441696668972e-01,-3.484870758442110805e+00,-5.946318251166358981e-02,1.259290637684033376e+00,-4.996955440183945552e-01,2.422596660553296033e+00,-1.220730075849471297e-01,5.021094627351832429e+00,-3.490621667276465057e-01
-4.380482660046073562e+00,8.692411375691730391e-02,-3.109319930338887428e+00,1.097529565230818571e+00,-4.812979926522990559e-01,3.807094302385646278e-01,2.403578736137740535e+00,-2.483197925598814304e-01,5.336706696454148968e+00,1.260858665587369254e+00
-5.526136254306213580e+00,-3.106317990936207640e-01,-3.429419336359338821e+00,3.502958469908039607e-01,8.047776929830247061e-01,2.188485380969668881e-01,1.953913594741519821e+00,2.709957108467987985e-01,5.265525083771912307e+00,4.328189996193200773e-01
-4.361244549303272322e+00,-1.853917484984496378e-01,-2.976542396008805991e+00,-1.165933486932458837e-02,-1.243073068672680526e+00,1.866912289170724326e-01,2.557947263336692867e+00,-5.586219922219958223e-01,4.357989249315576075e+00,2.680846601275167773e-02
-5.830991559275938485e+00,3.227146038569076447e-01,-1.668432497064925579e+00,-1.113307467609366830e-01,-4.085433498493060839e-02,4.476042847297904692e-01,2.134383536706777829e+00,1.231625511717348243e+00,5.023854983450723566e+00,-1.577488574055132264e-01
-4.476751238562389545e+00,-6.904802398948403086e-01,-2.021990368995855825e+00,-9.349559816230929021e-01,-1.175830744298044905e+00,7.056885097567787701e-01,2.987495543169067069e+00,-2.509257300596016149e-01,5.118710898143651988e+00,-4.990791127130058680e-01
-5.349449887264359660e+00,-7.094375407563517921e-01,-2.700107487094487890e+00,-1.674719199334872011e+00,-1.017310126772426715e+00,1.838441400288842731e-01,3.708120029195453693e+00,4.082758995875046537e-01,4.533720043876159345e+00,-2.467876611021754263e-01
-3.667908655209201285e+00,-2.952434369442763495e-01,-2.038116191232318464e+00,-4.504830802981552584e-01,-3.397770972381484178e-01,-2.919398780263346427e-01,1.904954302269468380e+00,-5.836328819650838939e-01,4.711187965426355539e+00,5.881678137725272482e-01
-5.376693225725468928e+00,2.172948767402045067e-01,-1.736374898333463257e+00,-8.113835213204796393e-01,-1.959789118787952589e+00,7.694698816477345549e-01,1.368744007667551221e+00,7.378816165355471524e-02,5.752804761565289304e+00,-3.241287101624942268e-01
-4.119633835364851393e+00,8.650887667707146678e-01,-1.978348144820556875e+00,-8.617303047941284877e-01,-4.597737524272373366e-01,-2.793280237626061258e-01,2.547405801915109347e+00,-1.461338848141192359e-01,6.338718877341635860e+00,1.060927940865532410e-01
-5.478948203875511069e+00,1.794998937039407882e-01,-2.016960018750605599e+00,6.731542114957502765e-01,-4.267021044654372708e-01,5.953102168659328841e-01,3.511048271185968073e+00,-5.466984516368667002e-01,5.425556251713082645e+00,1.015514322522716451e-01
-4.226531257747935477e+00,7.884446354916444522e-01,-7.193450693994353218e-01,-9.775583932011258081e-01,7.019774627662492827e-01,4.230605799974750947e-01,2.362243383997455481e+00,8.218066315902932129e-01,4.434537143983877883e+00,1.015296001297576023e+00
-5.577992164021754462e+00,-7.373025939851509669e-01,-2.538283990165015158e+00,7.788800600170322497e-01,-7.610399778144232297e-01,1.329629010177618476e+00,2.474079469026749134e+00,-4.965212602716381762e-01,4.599861837862491143e+00,-8.089018805556441594e-01
-6.617384419719464006e+00,-7.186990655231828562e-01,-2.250023728383735211e+00,6.123703833101371563e-01,9.657227557548266894e-01,6.486663860156731687e-01,1.750386378053075509e+00,1.768247295498898836e-02,5.652209270764540605e+00,2.140918285735213256e-02
-5.172932124139382637e+00,1.089384473230252448e+00,-3.530172393906372275e+00,9.164440943232246006e-01,1.500264533189791250e+00,5.902048720124356551e-01,2.618664519131996826e+00,-3.157173283929997076e-01,4.907847645082862087e+00,1.859965071809970699e-02
