7.602232694625854492e-01,2.656519711017608643e-01,-1.809099614620208740e-01,-2.126892507076263428e-01,1.805551052093505859e-01,-2.176180928945541382e-01,-1.235112696886062622e-01,-3.275724500417709351e-02,-1.768528297543525696e-02,-1.389968544244766235e-01,3.969957828521728516e-01
-1.668319702148437500e-01,-3.979637026786804199e-01,-1.531686335802078247e-01,3.097933232784271240e-01,-1.411626338958740234e-01,1.128277629613876343e-01,3.628015220165252686e-01,2.436526119709014893e-01,-6.088250875473022461e-01,-1.146302968263626099e-01,2.947929799556732178e-01
6.796893477439880371e-01,-7.437185198068618774e-02,2.171525061130523682e-01,3.753007054328918457e-01,3.689046502113342285e-01,-9.324555099010467529e-02,-7.965067028999328613e-02,-3.962562382221221924e-01,-1.827147752046585083e-01,-5.428500473499298096e-02,-2.295375801622867584e-03
-2.171567231416702271e-01,4.095033407211303711e-01,5.175068229436874390e-02,-3.417914211750030518e-01,6.469837576150894165e-02,4.251546859741210938e-01,-8.974535763263702393e-02,9.071927517652511597e-02,-1.560888737440109253e-01,-6.609129905700683594e-01,-5.704480037093162537e-02
1.076286807656288147e-01,-6.881348490715026855e-01,-3.853524923324584961e-01,2.929147481918334961e-01,-2.382195740938186646e-02,-2.543286979198455811e-01,1.490540653467178345e-01,-2.071980088949203491e-01,-2.625441849231719971e-01,2.541214823722839355e-01,1.291708201169967651e-01
-1.981830894947052002e-01,2.670889496803283691e-01,-2.951801121234893799e-01,2.523347139358520508e-01,-2.376154512166976929e-01,-4.694789648056030273e-01,1.579082608222961426e-01,3.501992905512452126e-03,-1.028095036745071411e-01,3.644012212753295898e-01,5.416694879531860352e-01
3.311328589916229248e-02,-3.789746761322021484e-01,4.765819907188415527e-01,-3.552094697952270508e-01,1.114608421921730042e-01,4.023634791374206543e-01,8.815285563468933105e-02,1.978326588869094849e-01,-1.252607107162475586e-01,4.954958856105804443e-01,1.397943198680877686e-01
3.339133262634277344e-01,-2.867137826979160309e-02,4.158927798271179199e-01,-1.641591936349868774e-01,6.465957760810852051e-01,3.194426894187927246e-01,-2.394381016492843628e-01,9.229549765586853027e-02,1.582225710153579712e-01,9.830586612224578857e-02,2.590125799179077148e-01
-1.637093573808670044e-01,4.624531269073486328e-01,-1.957730352878570557e-01,-1.116932108998298645e-01,-5.298022627830505371e-01,9.779568761587142944e-02,-5.602711439132690430e-01,-1.084547564387321472e-01,-8.074147999286651611e-02,-1.102799549698829651e-01,-2.719052135944366455e-01
-3.736529052257537842e-01,-6.480703949928283691e-01,1.708811670541763306e-01,7.704854756593704224e-02,-5.812872052192687988e-01,9.305137395858764648e-02,1.662965416908264160e-01,8.646500855684280396e-02,7.945273816585540771e-02,6.479644775390625000e-02,-1.142630577087402344e-01
3.740934729576110840e-01,3.669961392879486084e-01,1.513490825891494751e-01,-1.620638817548751831e-01,4.348324239253997803e-01,-9.612985700368881226e-02,2.820024965330958366e-03,5.714957714080810547e-01,2.664717137813568115e-01,-3.903434798121452332e-02,2.805886566638946533e-01
-4.130603373050689697e-01,-3.044686019420623779e-01,-5.807092413306236267e-02,1.785714328289031982e-01,-2.839719504117965698e-02,-5.362827777862548828e-01,3.405104279518127441e-01,2.683326303958892822e-01,4.254624620079994202e-02,9.970097243785858154e-02,-4.618594050407409668e-01
