-3.923662304878234863e-01,-6.123021841049194336e-01,2.921377718448638916e-01,6.211202740669250488e-01
-7.046729326248168945e-02,8.220546692609786987e-02,-7.974102497100830078e-01,-5.936439633369445801e-01
-8.515929579734802246e-01,4.489594697952270508e-01,1.109470501542091370e-01,2.468105405569076538e-01
2.546311616897583008e-01,-8.535064458847045898e-01,2.368276417255401611e-01,-3.880752921104431152e-01
2.069813907146453857e-01,-5.127798318862915039e-01,-7.220019102096557617e-01,4.158468246459960938e-01
3.727163746953010559e-02,6.475546360015869141e-01,-5.994294881820678711e-01,4.690077304840087891e-01
-3.175584375858306885e-01,-4.272789955139160156e-01,-3.125971257686614990e-01,7.866845130920410156e-01
6.342653036117553711e-01,3.172606527805328369e-01,6.193081140518188477e-01,-3.369131982326507568e-01
-6.639876961708068848e-01,5.495614409446716309e-01,-4.509802460670471191e-01,2.317748516798019409e-01
2.504013180732727051e-01,3.589943647384643555e-01,6.689431667327880859e-01,6.007805466651916504e-01
-4.030462205410003662e-01,2.454932332038879395e-01,5.545895099639892578e-01,6.853590607643127441e-01
-1.219256408512592316e-02,-7.624641656875610352e-01,-2.288299053907394409e-01,6.050922870635986328e-01
-1.389620266854763031e-02,9.154663085937500000e-01,-3.460071980953216553e-01,2.049566805362701416e-01
-4.247440397739410400e-01,1.177508849650621414e-02,2.879538834095001221e-01,8.582170009613037109e-01
5.861164331436157227e-01,-2.751799821853637695e-01,-1.709311008453369141e-01,7.426480054855346680e-01
3.557657301425933838e-01,-2.935233712196350098e-01,4.434084594249725342e-01,7.685465216636657715e-01
1.222437545657157898e-01,5.401714444160461426e-01,-7.064163088798522949e-01,4.407347142696380615e-01
2.011771202087402344e-01,3.386400640010833740e-01,3.459635376930236816e-01,8.515630960464477539e-01
-1.027867496013641357e-01,5.047709941864013672e-01,-3.685720860958099365e-01,7.738190889358520508e-01
5.229986906051635742e-01,1.054095327854156494e-01,3.338772803544998169e-02,8.451310992240905762e-01
4.489836841821670532e-02,-6.186350584030151367e-01,5.171821713447570801e-01,5.897435545921325684e-01
3.484794497489929199e-01,8.860971331596374512e-01,-2.927100956439971924e-01,8.783465623855590820e-02
-1.304731816053390503e-01,5.751781910657882690e-02,1.454081833362579346e-01,9.790428280830383301e-01
-2.674660682678222656e-01,-4.104739055037498474e-02,-9.229487776756286621e-01,2.737564146518707275e-01
-8.967021107673645020e-01,6.910300254821777344e-02,4.272173941135406494e-01,9.292587637901306152e-02
-2.659801840782165527e-01,-7.266411781311035156e-01,-2.736769616603851318e-01,5.712690353393554688e-01
6.662167906761169434e-01,2.415303736925125122e-01,5.385252088308334351e-02,7.035040855407714844e-01
6.277005672454833984e-01,3.176512569189071655e-02,5.804522708058357239e-02,7.756377458572387695e-01
-2.091879099607467651e-01,7.691982984542846680e-01,5.209017992019653320e-01,3.053455948829650879e-01
-3.337355852127075195e-01,-2.347003817558288574e-01,-2.806376218795776367e-01,8.687800765037536621e-01
-1.727113276720046997e-01,-2.425393313169479370e-01,-3.929384648799896240e-01,8.700257539749145508e-01
-7.311148643493652344e-01,4.324621856212615967e-01,3.374649882316589355e-01,4.056659638881683350e-01
-6.957889199256896973e-01,5.770877003669738770e-01,1.707469373941421509e-01,3.920366764068603516e-01
9.585259109735488892e-02,-6.038774251937866211e-01,-7.888996005058288574e-01,6.149607896804809570e-02
-8.190343976020812988e-01,-4.366499781608581543e-01,7.465270347893238068e-03,3.721071779727935791e-01
