-9.389980137348175049e-02,-4.585829738061875105e-04,-3.495019394904375076e-03
4.346611350774765015e-02,7.379575818777084351e-02,-1.148326247930526733e-01
1.070920974016189575e-01,1.373283565044403076e-01,-8.667475730180740356e-02
9.796637296676635742e-02,3.456673771142959595e-02,-1.861898154020309448e-01
2.130523025989532471e-01,9.728974103927612305e-02,-2.345453500747680664e-01
1.329130232334136963e-01,2.415598183870315552e-02,-2.353328764438629150e-01
7.371709495782852173e-02,4.422478005290031433e-02,-3.211705386638641357e-01
5.529586970806121826e-02,4.414664953947067261e-02,-2.787353992462158203e-01
-8.401530236005783081e-02,3.154403269290924072e-01,-2.468189448118209839e-01
-7.108896225690841675e-02,3.086946308612823486e-01,-7.250925898551940918e-02
-1.132471114397048950e-01,3.734360933303833008e-01,-1.508431732654571533e-01
-5.049635097384452820e-02,5.060156583786010742e-01,-8.888603746891021729e-02
-1.342191100120544434e-01,5.968143343925476074e-01,3.462402522563934326e-02
-1.883808970451354980e-01,6.499665975570678711e-01,5.148049816489219666e-02
-4.369763433933258057e-01,7.513299584388732910e-01,-1.040477007627487183e-01
-4.138942062854766846e-01,6.047753691673278809e-01,-1.213604137301445007e-01
-3.904372453689575195e-01,5.803933143615722656e-01,-1.039291769266128540e-01
-4.636436104774475098e-01,6.489576101303100586e-01,-1.935843229293823242e-01
-5.113198757171630859e-01,6.355043649673461914e-01,-1.491702795028686523e-01
-6.630508899688720703e-01,6.512903571128845215e-01,-8.069737255573272705e-02
-7.165960669517517090e-01,6.685804724693298340e-01,-6.258980929851531982e-02
-6.841975450515747070e-01,7.103438377380371094e-01,-1.630284041166305542e-01
-6.990476250648498535e-01,7.902675867080688477e-01,-8.318611234426498413e-02
-5.581920146942138672e-01,8.160488009452819824e-01,-1.046887189149856567e-01
-4.986124336719512939e-01,8.226633071899414062e-01,-8.025136590003967285e-02
-4.717413187026977539e-01,8.557440042495727539e-01,-1.430791616439819336e-02
-5.477206707000732422e-01,9.096609354019165039e-01,9.104491025209426880e-02
-4.779058694839477539e-01,9.703590869903564453e-01,4.391209036111831665e-02
-3.417935967445373535e-01,9.336372017860412598e-01,6.500749289989471436e-02
-2.350072860717773438e-01,9.431395530700683594e-01,-3.061009198427200317e-02
-1.662010252475738525e-01,1.019914865493774414e+00,6.677231192588806152e-02
-1.744094640016555786e-01,1.051273941993713379e+00,1.794880479574203491e-01
-2.425354421138763428e-01,1.093972444534301758e+00,2.096945047378540039e-02
-6.368826329708099365e-02,1.183296680450439453e+00,8.243972063064575195e-02
-1.868823170661926270e-01,1.117606639862060547e+00,7.957583665847778320e-02
-2.239899188280105591e-01,1.155843734741210938e+00,9.456086158752441406e-02
-1.697558462619781494e-01,1.059813618659973145e+00,4.387462139129638672e-02
-2.493345588445663452e-01,1.090019226074218750e+00,1.063040345907211304e-01
-6.238454580307006836e-02,1.110281705856323242e+00,7.535865902900695801e-02
-1.442918181419372559e-01,1.130765080451965332e+00,4.459271579980850220e-02
-2.508671581745147705e-01,1.063768029212951660e+00,-4.374086856842041016e-04
-2.141420394182205200e-01,9.899654388427734375e-01,1.282435506582260132e-01
-1.761985123157501221e-01,9.666831493377685547e-01,1.316503435373306274e-01
-2.357392907142639160e-01,8.794536590576171875e-01,9.945773333311080933e-02
-2.791751623153686523e-01,9.119034409523010254e-01,4.660630226135253906e-02
-4.565539360046386719e-01,8.449736237525939941e-01,8.022181689739227295e-02
-2.813028693199157715e-01,9.044570922851562500e-01,7.211931794881820679e-02
-3.453782200813293457e-01,7.334254384040832520e-01,-5.516920238733291626e-02
-4.528395235538482666e-01,6.823397874832153320e-01,-1.351798176765441895e-01
-4.023220539093017578e-01,7.928061485290527344e-01,-1.975553780794143677e-01
-4.534817039966583252e-01,8.617251515388488770e-01,-5.339871346950531006e-02
-6.607429981231689453e-01,1.006689190864562988e+00,-6.207399070262908936e-02
-7.396074533462524414e-01,9.826135039329528809e-01,-1.506798267364501953e-01
-6.992252469062805176e-01,9.428339004516601562e-01,-9.602594375610351562e-02
-8.466504216194152832e-01,9.557179808616638184e-01,-7.714281976222991943e-02
-9.793163537979125977e-01,1.034322857856750488e+00,-1.711995154619216919e-01
-9.423149228096008301e-01,1.003198623657226562e+00,-1.489254385232925415e-01
-9.259896278381347656e-01,9.771887660026550293e-01,-1.843859553337097168e-01
-1.071065425872802734e+00,9.155479669570922852e-01,-1.506698131561279297e-01
-1.108812093734741211e+00,8.648388385772705078e-01,-1.711877137422561646e-01
-9.759956002235412598e-01,7.286949157714843750e-01,-4.034383594989776611e-02
-9.516364336013793945e-01,8.488876819610595703e-01,-2.610471285879611969e-02
-9.454017281532287598e-01,8.827730417251586914e-01,-6.927175074815750122e-02
-8.318080902099609375e-01,9.840322732925415039e-01,-4.642780870199203491e-02
-6.605501770973205566e-01,1.022364258766174316e+00,-8.840347826480865479e-02
-6.880798339843750000e-01,1.076957583427429199e+00,-1.202881038188934326e-01
-7.481071949005126953e-01,1.036476254463195801e+00,-2.501316070556640625e-01
-7.128373980522155762e-01,1.115769982337951660e+00,-2.666930854320526123e-01
