-4.948728561401367188e+00,-8.135426789522171021e-02,-2.391538381576538086e+00,7.379569113254547119e-02,-2.070061266422271729e-01,1.052255630493164062e-01,2.415365457534790039e+00,-9.374438226222991943e-02,5.044018268585205078e+00,4.890619963407516479e-02
-5.036067962646484375e+00,-1.421502232551574707e-01,-2.379385709762573242e+00,-5.362760275602340698e-02,-2.971495389938354492e-01,6.961228698492050171e-02,2.265190362930297852e+00,-1.304467916488647461e-01,5.012948513031005859e+00,-8.073489367961883545e-02
-5.080303192138671875e+00,-3.676647841930389404e-01,-2.229060411453247070e+00,-4.065064340829849243e-02,-2.717354893684387207e-01,1.167614609003067017e-01,2.442631483078002930e+00,-2.638748884201049805e-01,4.823482513427734375e+00,-7.377661019563674927e-02
-5.061395168304443359e+00,-3.174879550933837891e-01,-2.208124637603759766e+00,-2.656130492687225342e-01,-2.169740349054336548e-01,1.201562806963920593e-01,2.357261419296264648e+00,-2.526326179504394531e-01,4.879157066345214844e+00,1.447384655475616455e-01
-5.040009021759033203e+00,-4.022902548313140869e-01,-2.358986854553222656e+00,-1.894687265157699585e-01,-1.543298661708831787e-01,1.354877650737762451e-01,2.498255729675292969e+00,-2.897596061229705811e-01,4.798981666564941406e+00,8.012278378009796143e-02
-4.921122074127197266e+00,-4.115596711635589600e-01,-2.271456718444824219e+00,-2.661742568016052246e-01,-1.347061693668365479e-01,9.358018636703491211e-02,2.551657438278198242e+00,-5.556492805480957031e-01,4.929338455200195312e+00,-6.613320857286453247e-02
-5.002495765686035156e+00,-4.966557621955871582e-01,-2.455151796340942383e+00,-3.485659658908843994e-01,3.724424540996551514e-02,9.619887173175811768e-02,2.499216079711914062e+00,-6.822932958602905273e-01,4.954761028289794922e+00,-8.498918265104293823e-02
-5.017490386962890625e+00,-5.657817721366882324e-01,-2.378123283386230469e+00,-4.833921790122985840e-01,1.539383232593536377e-01,1.190563961863517761e-01,2.558192253112792969e+00,-7.708939909934997559e-01,4.955418586730957031e+00,-4.593833908438682556e-02
-5.084967136383056641e+00,-6.581348776817321777e-01,-2.408815383911132812e+00,-5.615369081497192383e-01,4.329542815685272217e-02,1.920694559812545776e-01,2.680183410644531250e+00,-8.555876016616821289e-01,4.996238231658935547e+00,-1.757397651672363281e-01
-4.991865158081054688e+00,-6.866569519042968750e-01,-2.341304540634155273e+00,-3.928938806056976318e-01,-8.514413237571716309e-02,1.710896790027618408e-01,2.812700510025024414e+00,-7.961071133613586426e-01,5.044445037841796875e+00,-4.258856177330017090e-02
