-2.140120863914489746e-01,-1.662825495004653931e-01,2.478403272107243538e-03,1.668748408555984497e-01,-9.893437474966049194e-02,-3.692384064197540283e-01,1.521054506301879883e-01,3.167389631271362305e-01,-3.547415137290954590e-02,1.299725472927093506e-01,2.010906189680099487e-01,5.278738588094711304e-02,3.981496393680572510e-01,3.695196285843849182e-02,3.334551155567169189e-01,-2.798774838447570801e-01,1.075754836201667786e-01,-2.950134277343750000e-01,8.424849063158035278e-02,5.817346274852752686e-02,3.305085003376007080e-01
-7.343152910470962524e-02,-2.743776142597198486e-01,3.377642333507537842e-01,2.060554027557373047e-01,-1.319657117128372192e-01,1.059214025735855103e-01,-4.228933248668909073e-03,3.907117247581481934e-01,1.168311238288879395e-01,3.460015654563903809e-01,-2.071503996849060059e-01,-8.767618238925933838e-02,3.276624977588653564e-01,-9.832897037267684937e-02,2.118307203054428101e-01,3.054870292544364929e-02,-4.295326024293899536e-02,1.464486122131347656e-04,-1.513313502073287964e-02,-4.115411341190338135e-01,2.514587640762329102e-01
-1.024527698755264282e-01,8.921262621879577637e-02,-3.506131097674369812e-02,1.093253865838050842e-01,1.277164965867996216e-01,-9.662785567343235016e-03,2.278204858303070068e-01,1.428159624338150024e-01,4.689751565456390381e-01,1.451006084680557251e-01,1.585396826267242432e-01,-2.292309254407882690e-01,6.460792422294616699e-01,8.778643608093261719e-02,-1.655083745718002319e-01,3.857292979955673218e-02,-8.561051636934280396e-02,2.207139581441879272e-01,-1.007059365510940552e-01,-4.985637962818145752e-02,1.957277059555053711e-01
-2.497526705265045166e-01,2.930783033370971680e-01,-2.321699410676956177e-01,-1.716243326663970947e-01,-2.079521566629409790e-01,3.576344624161720276e-02,-2.955952286720275879e-01,-1.835657358169555664e-01,1.651538461446762085e-01,-1.247835978865623474e-01,-4.915793985128402710e-02,-7.975374162197113037e-02,-1.834885925054550171e-01,5.773550644516944885e-02,-2.247634232044219971e-01,1.284133642911911011e-01,5.072666406631469727e-01,-2.270183525979518890e-02,6.195390224456787109e-02,3.045671880245208740e-01,-3.044776916503906250e-01
-1.040377467870712280e-01,-3.286556154489517212e-02,-4.253883957862854004e-01,6.101572141051292419e-02,-1.613690108060836792e-01,2.698787115514278412e-02,-1.821075379848480225e-02,2.062011361122131348e-01,-1.009706109762191772e-01,-1.162112504243850708e-01,2.129322588443756104e-01,-1.967182159423828125e-01,1.647092700004577637e-01,4.927056133747100830e-01,-1.544334888458251953e-01,-1.290456652641296387e-01,-1.942028403282165527e-01,-5.227291956543922424e-02,-2.171050757169723511e-02,-3.316663801670074463e-01,4.058929085731506348e-01
2.280988693237304688e-01,-1.452307403087615967e-02,2.508156299591064453e-01,-8.643711358308792114e-02,-1.420658081769943237e-01,-3.042112290859222412e-01,-1.378666907548904419e-01,2.147395610809326172e-01,-4.304267838597297668e-02,-4.057170450687408447e-01,2.562722563743591309e-01,-6.148785725235939026e-02,6.767897307872772217e-02,4.523898661136627197e-01,5.081737786531448364e-02,1.348859965801239014e-01,-1.820922195911407471e-01,4.333665370941162109e-01,-1.001299992203712463e-01,4.386808723211288452e-04,-5.112227797508239746e-02
-1.517069637775421143e-01,-1.626339554786682129e-01,1.812827587127685547e-01,-2.350551448762416840e-02,1.927113980054855347e-01,-3.049254119396209717e-01,2.363672852516174316e-01,1.542317718267440796e-01,-7.837188430130481720e-03,-2.710373103618621826e-01,-1.547330617904663086e-01,3.659575581550598145e-01,4.513645172119140625e-01,4.042864143848419189e-01,1.209830343723297119e-01,-7.746364176273345947e-02,2.709627151489257812e-01,4.793105274438858032e-02,2.062304504215717316e-02,-1.038620844483375549e-01,3.477710857987403870e-02
-3.739703679457306862e-03,-4.153608679771423340e-01,1.317759156227111816e-01,-1.862323284149169922e-01,-2.636970281600952148e-01,7.670119404792785645e-02,5.893656238913536072e-02,-2.350273355841636658e-02,-7.993187755346298218e-03,-3.127050697803497314e-01,2.267025709152221680e-01,2.283399850130081177e-01,-3.072752654552459717e-01,1.235413476824760437e-01,3.335070013999938965e-01,2.089458853006362915e-01,-2.702967226505279541e-01,-3.135459125041961670e-02,3.655910491943359375e-01,-6.372108310461044312e-02,-1.351334750652313232e-01
9.527181088924407959e-02,3.776099979877471924e-01,-1.841262727975845337e-01,2.397941499948501587e-01,-5.374516844749450684e-01,2.130517065525054932e-01,2.888469696044921875e-01,2.477294057607650757e-01,1.156777590513229370e-01,-1.450375169515609741e-01,2.071104645729064941e-01,-6.039604195393621922e-04,-1.308550089597702026e-01,3.037289343774318695e-02,1.747867651283740997e-02,-3.554981201887130737e-02,2.305956482887268066e-01,-9.367990493774414062e-02,-1.500766426324844360e-01,-2.830084264278411865e-01,-1.280160844326019287e-01
-4.849009811878204346e-01,-1.300341337919235229e-01,-2.190811745822429657e-02,8.472023159265518188e-02,-3.373918533325195312e-01,-5.704701878130435944e-03,-2.448651492595672607e-01,-1.013877689838409424e-01,2.099752128124237061e-01,8.996103703975677490e-02,1.663929522037506104e-01,-2.817229330539703369e-01,-6.278029084205627441e-02,4.190497845411300659e-02,3.343183994293212891e-01,-1.865340918302536011e-01,-1.262115240097045898e-01,5.472053959965705872e-02,2.380861639976501465e-01,-6.325604766607284546e-02,4.063154458999633789e-01
