9.629763662815093994e-02,-1.728015691041946411e-01,-2.532009035348892212e-02,1.291749030351638794e-01,-2.642983794212341309e-01
1.791603304445743561e-02,6.520476192235946655e-02,3.828916698694229126e-02,6.245274469256401062e-02,-1.954628676176071167e-01
7.110468577593564987e-03,4.202497377991676331e-02,-4.915771260857582092e-02,-1.182524021714925766e-02,1.310139894485473633e-03
2.026039361953735352e-02,6.153062731027603149e-02,-1.873227581381797791e-02,9.917055815458297729e-02,-5.573777854442596436e-02
-6.293255090713500977e-02,-5.203925818204879761e-02,-5.470713227987289429e-02,-1.052917763590812683e-01,-3.631750494241714478e-02
2.751407772302627563e-02,-1.431903988122940063e-02,-7.176224142313003540e-02,-1.692947000265121460e-02,-3.225086256861686707e-02
-3.514433652162551880e-02,-4.594412073493003845e-02,4.295091703534126282e-02,-6.244895234704017639e-02,6.205575168132781982e-02
-3.804466500878334045e-02,5.584159493446350098e-02,8.039668947458267212e-02,-3.249206393957138062e-02,1.095235347747802734e-01
-6.243654340505599976e-02,2.873601578176021576e-02,-6.070728227496147156e-02,8.461520075798034668e-02,-2.734241634607315063e-02
4.375434014946222305e-03,2.052477793768048286e-03,-6.833835039287805557e-03,-1.948180841282010078e-03,-5.036988481879234314e-02
6.537616252899169922e-03,-1.030541062355041504e-01,9.322559833526611328e-02,1.115342415869235992e-02,-2.895719930529594421e-02
4.789899103343486786e-03,-1.749877184629440308e-01,1.622474007308483124e-02,1.385621875524520874e-01,1.439749300479888916e-01
1.513171195983886719e-02,1.142674125730991364e-02,5.678710713982582092e-02,-3.787064924836158752e-02,-1.896559819579124451e-02
-2.869329601526260376e-02,-1.439239177852869034e-02,3.187655657529830933e-02,-3.811211884021759033e-02,4.646906629204750061e-03
-1.388234086334705353e-02,-1.934572495520114899e-02,-2.170585282146930695e-02,3.269256325438618660e-03,-5.137412622570991516e-02
-9.090024977922439575e-03,4.542535915970802307e-02,-5.703732371330261230e-03,-2.564423717558383942e-02,-4.234693571925163269e-02
-1.232399605214595795e-02,-1.237705163657665253e-02,-1.020220369100570679e-01,3.982756286859512329e-02,9.023340791463851929e-02
1.318242182080098246e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.692231446504592896e-02,5.900933220982551575e-02,1.455349028110504150e-01,1.885322630405426025e-01,2.539492845535278320e-01
-7.244609296321868896e-04,5.966232344508171082e-02,-1.148168295621871948e-01,1.632268168032169342e-02,-1.423915661871433258e-02
2.272368781268596649e-02,3.280997648835182190e-02,5.721759423613548279e-02,-2.924280799925327301e-02,-5.262738838791847229e-02
3.300128504633903503e-02,-7.781414780765771866e-03,3.358156536705791950e-04,1.045762468129396439e-02,-5.284422263503074646e-02
9.553218260407447815e-04,-9.937007725238800049e-02,4.659399390220642090e-03,1.282565295696258545e-03,1.248499155044555664e-01
-8.473944664001464844e-02,1.592473089694976807e-01,-5.618006736040115356e-02,1.778447069227695465e-02,5.638606101274490356e-02
-6.767424196004867554e-02,1.172075606882572174e-02,-6.036778911948204041e-03,1.298727691173553467e-01,-6.313320249319076538e-02
1.989004947245121002e-02,2.234078571200370789e-02,1.141187772154808044e-01,1.972471922636032104e-01,-1.915660500526428223e-01
1.294801756739616394e-02,2.066090553998947144e-01,-7.682011276483535767e-02,-9.789813309907913208e-02,-1.256626844406127930e-02
3.930117934942245483e-02,3.147654980421066284e-02,1.601360738277435303e-01,-5.736918374896049500e-02,-7.892379909753799438e-02
4.105278849601745605e-02,4.257062450051307678e-02,-1.368523687124252319e-01,1.922279782593250275e-02,1.030858755111694336e-01
5.214831978082656860e-02,-2.487071156501770020e-01,-5.311565846204757690e-02,-1.078886315226554871e-01,-6.553240865468978882e-02
2.068913727998733521e-02,5.509965121746063232e-02,-2.947004325687885284e-02,8.501592278480529785e-02,1.258002072572708130e-01
4.780063405632972717e-02,-3.426453843712806702e-02,-1.481422483921051025e-01,1.152116656303405762e-01,-9.537830203771591187e-02
3.971397504210472107e-02,2.198636233806610107e-01,1.205970272421836853e-01,-8.773913607001304626e-03,-3.374544531106948853e-02
-7.713748142123222351e-03,3.159107640385627747e-02,6.241592578589916229e-03,7.888935506343841553e-03,3.152082487940788269e-02
-6.873644143342971802e-02,-3.152087330818176270e-02,-2.599663846194744110e-02,3.413966298103332520e-02,-3.240519389510154724e-02
5.105743929743766785e-02,7.520657032728195190e-02,9.278799593448638916e-02,3.722208738327026367e-02,-9.000889956951141357e-02
-4.992207884788513184e-02,-9.923947602510452271e-02,-4.284323006868362427e-02,-1.511260494589805603e-02,-1.854685992002487183e-01
-7.693666219711303711e-02,-7.015018910169601440e-02,9.977807104587554932e-02,-1.355578564107418060e-02,-9.107972681522369385e-02
-1.567876152694225311e-02,2.483228407800197601e-02,-3.623935580253601074e-02,5.360081046819686890e-02,-3.597170859575271606e-02
4.400258883833885193e-02,1.477619111537933350e-01,1.493346840143203735e-01,-1.937083303928375244e-01,7.320061326026916504e-02
6.815358996391296387e-03,-1.590764336287975311e-02,3.333646431565284729e-02,-2.877043001353740692e-02,5.470210686326026917e-02
-2.661393769085407257e-02,2.777657471597194672e-02,-6.064469367265701294e-02,-5.091141909360885620e-02,6.374695897102355957e-02
-7.317903637886047363e-02,3.957943245768547058e-02,-8.294936269521713257e-02,-4.482902586460113525e-02,2.072937786579132080e-04
-4.441533237695693970e-03,1.991789489984512329e-01,8.827142417430877686e-02,-1.539684087038040161e-02,-5.321548879146575928e-02
-4.670052230358123779e-02,-5.358085036277770996e-02,1.228148117661476135e-02,5.113805457949638367e-02,-9.399916231632232666e-02
3.856438398361206055e-02,-5.278613045811653137e-02,-4.846208728849887848e-03,-7.173716090619564056e-03,-1.035242713987827301e-02
6.566758453845977783e-02,4.639805853366851807e-02,-2.383126318454742432e-02,6.873077899217605591e-02,3.777451440691947937e-02
-2.621710300445556641e-03,-8.095143735408782959e-02,-3.275109082460403442e-02,-5.706958472728729248e-02,1.268904954195022583e-01
7.163733243942260742e-02,1.668624728918075562e-01,2.861360311508178711e-01,1.531613338738679886e-02,-1.823788434267044067e-01
