6.239786148071289062e-01,-6.477864980697631836e-01,-1.204449385404586792e-01,6.495056152343750000e-01,-1.179116368293762207e+00,2.299733161926269531e-01,-7.075765728950500488e-02,-8.646005988121032715e-01,-5.200364589691162109e-01,-3.286604285240173340e-01,2.158982157707214355e-01,-6.214342713356018066e-01,-1.176739215850830078e+00,8.048878908157348633e-01,7.792563438415527344e-01,-2.942703962326049805e-01,5.075917840003967285e-01,-1.341365277767181396e-03,-5.717930197715759277e-01,-1.046302556991577148e+00
-2.513179481029510498e-01,9.074320197105407715e-01,-3.183660805225372314e-01,3.861991465091705322e-01,7.921060174703598022e-02,8.754116296768188477e-01,4.196632504463195801e-01,-1.515064358711242676e+00,5.086118578910827637e-01,-5.420294404029846191e-01,9.282472729682922363e-02,4.414580464363098145e-01,-4.691231995820999146e-03,1.679667830467224121e-02,2.295890003442764282e-01,5.564445257186889648e-01,1.338646531105041504e+00,3.959442973136901855e-01,8.473657369613647461e-01,-2.478186488151550293e-01
2.998319864273071289e-01,7.191548347473144531e-01,6.364361643791198730e-01,3.280728459358215332e-01,-1.242972254753112793e+00,-3.818869292736053467e-01,-1.345510363578796387e+00,9.212849140167236328e-01,-5.694106817245483398e-01,2.551052570343017578e-01,-8.988312631845474243e-02,6.116783618927001953e-01,1.390597343444824219e+00,-9.795775413513183594e-01,2.352024912834167480e-01,-2.209806293249130249e-01,-6.415221691131591797e-01,-8.414473533630371094e-01,-3.582438528537750244e-01,-2.625747919082641602e-01
-1.754395812749862671e-01,7.834780216217041016e-01,-1.230811774730682373e-01,-5.157213211059570312e-01,-6.245878338813781738e-01,-6.039606332778930664e-01,-1.533462256193161011e-01,-8.640141040086746216e-02,-6.824129223823547363e-01,6.081152707338333130e-02,-9.631862044334411621e-01,-1.681666612625122070e+00,4.753486812114715576e-01,5.624845623970031738e-02,7.891806364059448242e-01,9.245998263359069824e-01,2.964326143264770508e-01,3.505669832229614258e-01,-3.873107731342315674e-01,3.459681868553161621e-01
-8.543960750102996826e-02,-7.389669120311737061e-02,-2.045622617006301880e-01,5.029850453138351440e-02,4.717863798141479492e-01,-6.316840648651123047e-02,9.048255681991577148e-01,6.339292228221893311e-02,-1.273820877075195312e+00,-2.863713502883911133e-01,-1.096309274435043335e-01,4.946270883083343506e-01,-4.433725476264953613e-01,1.091648936271667480e+00,9.277793765068054199e-02,-7.380391359329223633e-01,-7.448766231536865234e-01,6.258663535118103027e-01,2.106657624244689941e-01,-4.463730156421661377e-01
4.084390401840209961e-01,1.021824836730957031e+00,-1.151160120964050293e+00,2.079045027494430542e-01,-6.001614928245544434e-01,-6.567744612693786621e-01,8.032831549644470215e-01,-4.587641954421997070e-01,4.795366525650024414e-01,-8.855680227279663086e-01,-5.908574908971786499e-02,-4.678952991962432861e-01,-9.468665122985839844e-01,-1.062512755393981934e+00,-1.567187011241912842e-01,-2.554851025342941284e-02,1.188559532165527344e+00,9.021348357200622559e-01,4.678670465946197510e-01,-2.097620368003845215e-01
-6.373143196105957031e-01,-4.730832874774932861e-01,-6.966693997383117676e-01,-1.520296186208724976e-01,-6.604673266410827637e-01,6.718661189079284668e-01,4.725286662578582764e-01,1.049708351492881775e-01,-4.145680367946624756e-01,-4.441559910774230957e-01,7.308127880096435547e-01,-4.747390747070312500e-01,1.098162889480590820e+00,5.531765222549438477e-01,1.328147530555725098e+00,1.043076634407043457e+00,-7.895463109016418457e-01,4.914110526442527771e-02,-2.312946170568466187e-01,2.043931484222412109e-01
-2.767540216445922852e-01,-2.655012905597686768e-01,6.398983597755432129e-01,5.858374834060668945e-01,2.817300260066986084e-01,-1.198329925537109375e+00,1.154876112937927246e+00,-1.021026611328125000e+00,7.406080365180969238e-01,7.714951038360595703e-02,3.187290430068969727e-01,-5.786402225494384766e-01,-5.727952718734741211e-02,8.405163288116455078e-01,-8.789861202239990234e-01,1.157848119735717773e+00,2.340222299098968506e-01,7.329578995704650879e-01,9.179719090461730957e-01,9.416812658309936523e-02
-2.632988095283508301e-01,2.647849321365356445e-01,3.565845489501953125e-01,-8.966501951217651367e-01,7.827699184417724609e-01,-8.836866915225982666e-02,4.353051185607910156e-01,-4.299862980842590332e-01,4.874692559242248535e-01,2.832329571247100830e-01,-8.084439039230346680e-01,2.888317704200744629e-01,2.020257413387298584e-01,6.916201114654541016e-01,3.062301874160766602e-01,-1.100145816802978516e+00,1.472049951553344727e-01,-3.161338567733764648e-01,-4.618193209171295166e-01,1.645472645759582520e-01
2.937195599079132080e-01,8.382754772901535034e-02,-5.015802979469299316e-01,-2.424176633358001709e-01,-7.377792894840240479e-02,1.307984709739685059e+00,-3.380987346172332764e-01,-2.236435860395431519e-01,-1.087200760841369629e+00,-9.184787273406982422e-01,-1.003618240356445312e+00,4.847890436649322510e-01,-5.212655663490295410e-01,-9.426623582839965820e-01,1.047276496887207031e+00,1.636909693479537964e-02,-1.726583361625671387e+00,-5.846012830734252930e-01,-2.853118777275085449e-01,3.822332322597503662e-01
4.770408272743225098e-01,1.033870935440063477e+00,-1.633578538894653320e-01,7.729704380035400391e-01,1.536427140235900879e+00,-1.422157883644104004e+00,8.445590138435363770e-01,-1.176200628280639648e+00,9.351448416709899902e-01,-2.394664660096168518e-02,2.319741845130920410e-01,6.000797748565673828e-01,-5.900046825408935547e-01,-1.364438772201538086e+00,-9.021899700164794922e-01,4.942820966243743896e-01,-8.400006890296936035e-01,9.677856564521789551e-01,1.150626182556152344e+00,-2.909801602363586426e-01
-1.827245950698852539e-01,9.039585590362548828e-01,-9.221187829971313477e-01,1.769676432013511658e-02,5.645269155502319336e-01,8.127648830413818359e-01,-7.048415541648864746e-01,6.207658648490905762e-01,-3.952378332614898682e-01,-7.396819442510604858e-02,-5.201867222785949707e-02,6.552226543426513672e-01,3.871888816356658936e-01,1.319666504859924316e+00,4.221440851688385010e-01,-2.527267113327980042e-02,4.279040396213531494e-01,2.724205553531646729e-01,4.384959638118743896e-01,-5.162726640701293945e-01
-3.010149300098419189e-01,5.850182771682739258e-01,-3.814379274845123291e-01,-1.529485285282135010e-01,4.441424906253814697e-01,-1.796874403953552246e-01,-1.263140290975570679e-01,1.152642011642456055e+00,8.738992214202880859e-01,-1.737692654132843018e-01,1.127074956893920898e+00,-6.339159011840820312e-01,-1.003095388412475586e+00,-3.819322586059570312e-01,-2.846771478652954102e-02,7.766306400299072266e-02,3.015390038490295410e-01,8.299461007118225098e-01,5.105059742927551270e-01,9.501214325428009033e-02
