Hallo
0
scores/Ellipsoid3/s1_dsm/
using M.Exp for Logarithm
Epoch: 10 	 loss = 3146.4482
Epoch: 20 	 loss = 3169.1028
Epoch: 30 	 loss = 3151.2002
Epoch: 40 	 loss = 3118.7625
Epoch: 50 	 loss = 3147.4146
Epoch: 60 	 loss = 3143.3723
Epoch: 70 	 loss = 3141.0432
Epoch: 80 	 loss = 3140.3059
Epoch: 90 	 loss = 3156.4045
Epoch: 100 	 loss = 3161.8159
Epoch: 110 	 loss = 3157.8359
Epoch: 120 	 loss = 3124.0713
Epoch: 130 	 loss = 3164.4265
Epoch: 140 	 loss = 3145.6851
Epoch: 150 	 loss = 3114.2773
Epoch: 160 	 loss = 3166.4014
Epoch: 170 	 loss = 3148.4229
Epoch: 180 	 loss = 3156.4729
Epoch: 190 	 loss = 3133.6804
Epoch: 200 	 loss = 3131.2917
Epoch: 210 	 loss = 3155.3684
Epoch: 220 	 loss = 3129.6270
Epoch: 230 	 loss = 3159.4878
Epoch: 240 	 loss = 3177.8020
Epoch: 250 	 loss = 3152.5898
Epoch: 260 	 loss = 3162.6055
Epoch: 270 	 loss = 3155.9119
Epoch: 280 	 loss = 3129.1426
Epoch: 290 	 loss = 3179.1311
Epoch: 300 	 loss = 3153.4231
Epoch: 310 	 loss = 3165.2974
Epoch: 320 	 loss = 3116.3276
Epoch: 330 	 loss = 3133.2266
Epoch: 340 	 loss = 3153.4988
Epoch: 350 	 loss = 3146.0784
Epoch: 360 	 loss = 3152.8198
Epoch: 370 	 loss = 3133.6785
Epoch: 380 	 loss = 3150.8997
Epoch: 390 	 loss = 3147.5249
Epoch: 400 	 loss = 3142.0791
Epoch: 410 	 loss = 3168.4893
Epoch: 420 	 loss = 3160.9446
Epoch: 430 	 loss = 3131.8613
Epoch: 440 	 loss = 3163.2964
Epoch: 450 	 loss = 3171.8804
Epoch: 460 	 loss = 3149.9404
Epoch: 470 	 loss = 3111.8494
Epoch: 480 	 loss = 3145.5742
Epoch: 490 	 loss = 3157.8701
Epoch: 500 	 loss = 3111.5103
Epoch: 510 	 loss = 3146.7266
Epoch: 520 	 loss = 3149.7317
Epoch: 530 	 loss = 3165.7947
Epoch: 540 	 loss = 3158.0649
Epoch: 550 	 loss = 3159.2678
Epoch: 560 	 loss = 3166.1841
Epoch: 570 	 loss = 3152.0957
Epoch: 580 	 loss = 3145.0791
Epoch: 590 	 loss = 3185.1191
Epoch: 600 	 loss = 3164.5718
Epoch: 610 	 loss = 3163.7505
Epoch: 620 	 loss = 3159.9768
Epoch: 630 	 loss = 3124.0225
Epoch: 640 	 loss = 3139.7368
Epoch: 650 	 loss = 3171.6914
Epoch: 660 	 loss = 3149.0649
Epoch: 670 	 loss = 3149.4482
Epoch: 680 	 loss = 3152.6772
Epoch: 690 	 loss = 3157.6431
Epoch: 700 	 loss = 3156.0891
Epoch: 710 	 loss = 3155.4009
Epoch: 720 	 loss = 3110.0835
Epoch: 730 	 loss = 3107.3037
Epoch: 740 	 loss = 3154.6067
Epoch: 750 	 loss = 3163.1082
Epoch: 760 	 loss = 3163.1201
Epoch: 770 	 loss = 3173.4377
Epoch: 780 	 loss = 3154.4111
Epoch: 790 	 loss = 3146.9370
Epoch: 800 	 loss = 3141.5750
Epoch: 810 	 loss = 3169.0840
Epoch: 820 	 loss = 3145.9846
Epoch: 830 	 loss = 3155.2642
