Hallo
0
scores/Ellipsoid5/s1_dsm/
using M.Exp for Logarithm
Epoch: 10 	 loss = 5089.4839
Epoch: 20 	 loss = 5131.7002
Epoch: 30 	 loss = 5034.3628
Epoch: 40 	 loss = 5102.4517
Epoch: 50 	 loss = 5047.2607
Epoch: 60 	 loss = 5087.9014
Epoch: 70 	 loss = 5044.8545
Epoch: 80 	 loss = 5075.6895
Epoch: 90 	 loss = 5079.4238
Epoch: 100 	 loss = 5081.2012
Epoch: 110 	 loss = 5084.0171
Epoch: 120 	 loss = 5110.9277
Epoch: 130 	 loss = 5054.8633
Epoch: 140 	 loss = 5073.5879
Epoch: 150 	 loss = 5085.2031
Epoch: 160 	 loss = 5107.6445
Epoch: 170 	 loss = 5087.3184
Epoch: 180 	 loss = 5085.3169
Epoch: 190 	 loss = 5085.3423
Epoch: 200 	 loss = 5086.5469
Epoch: 210 	 loss = 5092.5791
Epoch: 220 	 loss = 5093.0542
Epoch: 230 	 loss = 5113.3633
Epoch: 240 	 loss = 5111.4741
Epoch: 250 	 loss = 5098.3604
Epoch: 260 	 loss = 5097.8037
Epoch: 270 	 loss = 5086.1392
Epoch: 280 	 loss = 5086.3896
Epoch: 290 	 loss = 5033.3789
Epoch: 300 	 loss = 5088.3862
Epoch: 310 	 loss = 5069.9404
Epoch: 320 	 loss = 5087.7998
Epoch: 330 	 loss = 5051.1074
Epoch: 340 	 loss = 5107.4956
Epoch: 350 	 loss = 5080.8521
Epoch: 360 	 loss = 5105.5742
Epoch: 370 	 loss = 5092.3408
Epoch: 380 	 loss = 5139.0811
Epoch: 390 	 loss = 5087.5049
Epoch: 400 	 loss = 5052.7046
Epoch: 410 	 loss = 5070.6851
Epoch: 420 	 loss = 5081.5576
Epoch: 430 	 loss = 5084.6113
Epoch: 440 	 loss = 5105.1587
Epoch: 450 	 loss = 5122.1387
Epoch: 460 	 loss = 5086.2300
Epoch: 470 	 loss = 5133.2720
Epoch: 480 	 loss = 5091.7817
Epoch: 490 	 loss = 5073.9131
Epoch: 500 	 loss = 5071.8027
Epoch: 510 	 loss = 5086.0288
Epoch: 520 	 loss = 5053.3896
Epoch: 530 	 loss = 5090.8774
Epoch: 540 	 loss = 5069.0469
Epoch: 550 	 loss = 5104.4795
Epoch: 560 	 loss = 5123.7549
Epoch: 570 	 loss = 5117.0161
Epoch: 580 	 loss = 5079.3691
Epoch: 590 	 loss = 5038.1021
Epoch: 600 	 loss = 5088.6484
