using M.Exp for Logarithm
(21,)
Epoch: 10 	 loss = -207.1204
Epoch: 20 	 loss = -254.5708
Epoch: 30 	 loss = -220.9154
Epoch: 40 	 loss = -261.6091
Epoch: 50 	 loss = -325.0264
Epoch: 60 	 loss = -353.6323
Epoch: 70 	 loss = -372.2380
Epoch: 80 	 loss = -439.5385
Epoch: 90 	 loss = -350.2679
Epoch: 100 	 loss = -301.5868
Epoch: 110 	 loss = -295.5336
Epoch: 120 	 loss = -329.0786
Epoch: 130 	 loss = -334.5966
Epoch: 140 	 loss = -367.7051
Epoch: 150 	 loss = -345.8172
Epoch: 160 	 loss = -489.1345
Epoch: 170 	 loss = -413.1947
Epoch: 180 	 loss = -372.3311
Epoch: 190 	 loss = -418.4436
Epoch: 200 	 loss = -353.7404
Epoch: 210 	 loss = -417.8529
Epoch: 220 	 loss = -403.3399
Epoch: 230 	 loss = -369.3912
Epoch: 240 	 loss = -416.3952
Epoch: 250 	 loss = -439.1735
Epoch: 260 	 loss = -380.8643
Epoch: 270 	 loss = -388.1967
Epoch: 280 	 loss = -418.8755
Epoch: 290 	 loss = -443.1253
Epoch: 300 	 loss = -404.2437
Epoch: 310 	 loss = -382.4872
Epoch: 320 	 loss = -405.0346
Epoch: 330 	 loss = -410.2244
Epoch: 340 	 loss = -451.0708
Epoch: 350 	 loss = -463.4459
Epoch: 360 	 loss = -457.7107
Epoch: 370 	 loss = -376.9714
Epoch: 380 	 loss = -421.5641
Epoch: 390 	 loss = -403.9300
Epoch: 400 	 loss = -504.7176
Epoch: 410 	 loss = -401.9323
Epoch: 420 	 loss = -488.0930
Epoch: 430 	 loss = -437.8323
Epoch: 440 	 loss = -395.2051
Epoch: 450 	 loss = -535.5101
Epoch: 460 	 loss = -407.4249
Epoch: 470 	 loss = -415.1295
Epoch: 480 	 loss = -431.8884
Epoch: 490 	 loss = -452.2443
Epoch: 500 	 loss = -480.7135
Epoch: 510 	 loss = -426.0784
Epoch: 520 	 loss = -508.2568
Epoch: 530 	 loss = -455.1668
Epoch: 540 	 loss = -447.1284
Epoch: 550 	 loss = -432.5346
Epoch: 560 	 loss = -446.0781
Epoch: 570 	 loss = -453.3815
Epoch: 580 	 loss = -529.9629
Epoch: 590 	 loss = -423.7052
Epoch: 600 	 loss = -405.5764
Epoch: 610 	 loss = -473.4528
