using M.Exp for Logarithm
Epoch: 10 	 loss = -203.2963
Epoch: 20 	 loss = -210.6954
Epoch: 30 	 loss = -226.2883
Epoch: 40 	 loss = -200.6896
Epoch: 50 	 loss = -283.5047
Epoch: 60 	 loss = -206.7925
Epoch: 70 	 loss = -199.6525
Epoch: 80 	 loss = -170.7054
Epoch: 90 	 loss = -198.6152
Epoch: 100 	 loss = -223.7863
Epoch: 110 	 loss = -177.6061
Epoch: 120 	 loss = -183.4460
Epoch: 130 	 loss = -162.7958
Epoch: 140 	 loss = -175.8014
Epoch: 150 	 loss = -190.1620
Epoch: 160 	 loss = -196.5020
Epoch: 170 	 loss = -254.5865
Epoch: 180 	 loss = -182.5368
Epoch: 190 	 loss = -215.3342
Epoch: 200 	 loss = -211.9732
Epoch: 210 	 loss = -226.9926
Epoch: 220 	 loss = -216.9301
Epoch: 230 	 loss = -191.1190
Epoch: 240 	 loss = -205.2180
Epoch: 250 	 loss = -189.8959
Epoch: 260 	 loss = -161.0298
Epoch: 270 	 loss = -203.8592
Epoch: 280 	 loss = -241.1622
Epoch: 290 	 loss = -187.9449
Epoch: 300 	 loss = -168.5855
Epoch: 310 	 loss = -173.3324
Epoch: 320 	 loss = -171.1780
Epoch: 330 	 loss = -206.8502
Epoch: 340 	 loss = -181.7656
Epoch: 350 	 loss = -234.2420
Epoch: 360 	 loss = -172.7748
Epoch: 370 	 loss = -202.1221
Epoch: 380 	 loss = -216.7200
Epoch: 390 	 loss = -202.8428
Epoch: 400 	 loss = -180.7973
Epoch: 410 	 loss = -221.9724
Epoch: 420 	 loss = -231.9967
Epoch: 430 	 loss = -233.8856
Epoch: 440 	 loss = -216.4422
Epoch: 450 	 loss = -218.0804
Epoch: 460 	 loss = -231.0268
Epoch: 470 	 loss = -202.3221
Epoch: 480 	 loss = -216.0536
Epoch: 490 	 loss = -138.0598
Epoch: 500 	 loss = -141.0664
Epoch: 510 	 loss = -170.9093
Epoch: 520 	 loss = -153.1566
Epoch: 530 	 loss = -167.7561
Epoch: 540 	 loss = -240.1960
Epoch: 550 	 loss = -181.0775
Epoch: 560 	 loss = -191.0739
Epoch: 570 	 loss = -186.4113
Epoch: 580 	 loss = -213.0392
