-4.617152363061904907e-02,-1.734271794557571411e-01,-6.406223773956298828e-02,-8.909687399864196777e-02,-1.129181161522865295e-01,1.007863357663154602e-01,5.732809379696846008e-02,3.327530026435852051e-01,-1.026924997568130493e-01,-9.534271061420440674e-02,-5.126986280083656311e-02,1.218402609229087830e-01,-8.753525465726852417e-02,-1.057563126087188721e-01,1.277500670403242111e-02,-1.512200832366943359e-01,-1.644742339849472046e-01,9.902546554803848267e-02,-7.604556530714035034e-02,1.772266626358032227e-01,2.944663763046264648e-01,2.343212366104125977e-01,4.269678518176078796e-02,-1.299272477626800537e-01,-4.554761201143264771e-02,-7.427369058132171631e-02,1.645449697971343994e-01,-1.467503458261489868e-01,2.349164336919784546e-01,-8.559640496969223022e-02,8.746716380119323730e-02,-1.269950121641159058e-01,-6.915213167667388916e-02,-4.982258658856153488e-03,3.186241537332534790e-02,3.343638777732849121e-01,-6.156290695071220398e-02,-7.924003899097442627e-02,-1.696614362299442291e-02,-4.536861553788185120e-02,1.006760001182556152e-01,-8.234000997617840767e-04,3.999358043074607849e-02,5.020572617650032043e-02,1.426944285631179810e-01,-4.158134385943412781e-02,-2.287585288286209106e-01,-2.428786009550094604e-01,-2.458923906087875366e-01,1.565965265035629272e-01,1.700623333454132080e-02
-6.114613264799118042e-02,-1.310034990310668945e-01,1.068792399019002914e-02,-2.651136927306652069e-02,-1.367525905370712280e-01,1.403557807207107544e-01,8.050849288702011108e-02,-1.711329072713851929e-01,1.137089729309082031e-02,2.234052866697311401e-02,1.430842131376266479e-01,1.624646484851837158e-01,1.998137086629867554e-01,-1.263064052909612656e-02,2.020822465419769287e-02,-2.458863109350204468e-01,2.579379677772521973e-01,2.470966428518295288e-01,3.542240709066390991e-02,2.863880060613155365e-02,2.918925508856773376e-02,-1.537574827671051025e-01,5.132953077554702759e-02,-4.169637262821197510e-01,-8.432929217815399170e-02,-1.829236596822738647e-01,3.318560123443603516e-02,-1.506329979747533798e-02,9.674588590860366821e-02,-2.053210698068141937e-02,1.936001479625701904e-01,-2.051638811826705933e-02,-1.081544533371925354e-02,1.808035373687744141e-01,2.743927836418151855e-01,-1.400601714849472046e-01,-3.850138559937477112e-02,-1.272062510251998901e-01,-2.306179255247116089e-01,-9.971431642770767212e-02,-3.280647564679384232e-03,5.939799174666404724e-02,1.619576066732406616e-01,1.627816557884216309e-01,-3.125086054205894470e-02,-1.079647243022918701e-02,1.625782847404479980e-01,-1.091137900948524475e-01,-7.831139490008354187e-03,1.764722168445587158e-01,4.559587687253952026e-03
3.001200780272483826e-02,1.370893418788909912e-01,-1.226148977875709534e-01,-9.821407496929168701e-02,-1.966021507978439331e-01,-1.913449913263320923e-01,-7.649777829647064209e-02,-3.020734339952468872e-02,-7.093458436429500580e-03,-1.717115566134452820e-02,-9.435554593801498413e-02,-1.195649951696395874e-01,-2.295302152633666992e-01,-1.274685710668563843e-01,-1.153195276856422424e-01,8.210142143070697784e-03,5.127616971731185913e-02,-1.876253932714462280e-01,-9.162857383489608765e-02,6.453035771846771240e-02,6.559213250875473022e-02,1.717742681503295898e-01,-2.778764367103576660e-01,-1.893733739852905273e-01,-1.695916503667831421e-01,-4.754026886075735092e-03,-8.530541323125362396e-03,-1.014414951205253601e-01,1.442760974168777466e-01,-2.191184554249048233e-03,-1.544117182493209839e-01,2.091397494077682495e-01,-3.331480920314788818e-02,-2.092194259166717529e-01,1.929662004113197327e-02,8.567313104867935181e-02,1.736815124750137329e-01,1.763493865728378296e-01,-1.852044463157653809e-01,-3.149091899394989014e-01,1.492814719676971436e-01,3.908349201083183289e-03,-1.077423915266990662e-01,-2.558385729789733887e-01,-7.927992194890975952e-02,-5.730910226702690125e-02,-1.490213125944137573e-01,2.328889816999435425e-01,-6.245266646146774292e-03,-1.004525199532508850e-01,-9.536460041999816895e-03
1.582273542881011963e-01,1.689537316560745239e-01,-1.711412668228149414e-01,-1.039689406752586365e-01,2.521509528160095215e-01,7.019402459263801575e-03,-1.660517901182174683e-01,3.334908187389373779e-01,9.223696589469909668e-02,-1.787720993161201477e-02,1.572543196380138397e-02,4.932063445448875427e-02,1.237281411886215210e-01,1.349473185837268829e-02,1.118278950452804565e-01,-1.885768957436084747e-02,1.610898971557617188e-02,1.472845524549484253e-01,-6.693501025438308716e-02,-1.516998410224914551e-01,1.576291210949420929e-02,-2.494297474622726440e-01,-3.528098762035369873e-02,-1.636917740106582642e-01,-1.694213002920150757e-01,1.447803713381290436e-02,4.280440807342529297e-01,-2.452361732721328735e-01,5.935636535286903381e-02,8.258743584156036377e-02,9.342002868652343750e-02,8.428093791007995605e-02,-1.534757316112518311e-01,-2.987903729081153870e-02,-8.867972344160079956e-02,1.467008441686630249e-01,1.374217420816421509e-01,4.926310479640960693e-02,1.894787102937698364e-01,3.515882417559623718e-02,8.546064794063568115e-02,5.475676804780960083e-02,2.019723206758499146e-01,4.092793539166450500e-02,2.081588469445705414e-02,9.386781603097915649e-02,1.547131985425949097e-01,2.147927880287170410e-02,-7.583381235599517822e-02,9.649179875850677490e-02,1.090298071503639221e-01
-1.831476390361785889e-01,-2.072201669216156006e-01,-6.840665638446807861e-02,-7.317776978015899658e-02,-6.160822138190269470e-02,-9.449981898069381714e-02,9.971324354410171509e-02,8.502484112977981567e-02,8.408394455909729004e-02,1.310782283544540405e-01,4.781967774033546448e-02,2.019662708044052124e-01,2.322047576308250427e-02,-1.153868511319160461e-01,-1.600231081247329712e-01,-2.681169658899307251e-03,-2.210453301668167114e-01,3.177482783794403076e-01,-4.859989136457443237e-02,-1.005341187119483948e-01,1.093865707516670227e-01,7.752075046300888062e-02,-6.121584028005599976e-02,-7.580573856830596924e-02,-1.733285635709762573e-01,2.856557667255401611e-01,1.190125867724418640e-01,-1.339243501424789429e-01,-1.701447218656539917e-01,-3.025623597204685211e-02,1.575884073972702026e-01,6.090769916772842407e-02,1.643609851598739624e-01,1.915694922208786011e-01,-2.097716331481933594e-01,2.560090459883213043e-02,-7.439500093460083008e-02,-2.775103412568569183e-02,-1.301020979881286621e-01,1.093144267797470093e-01,4.661004524677991867e-03,-9.969280660152435303e-02,-1.000918149948120117e-01,-3.057225644588470459e-01,-2.493655867874622345e-02,2.131692767143249512e-01,-2.124626636505126953e-01,6.164651364088058472e-02,-9.023042023181915283e-02,-1.327395439147949219e-03,-1.572541892528533936e-01
2.884933911263942719e-02,-1.456947028636932373e-01,2.943296916782855988e-02,-1.617512404918670654e-01,2.553994059562683105e-01,4.436081647872924805e-02,-2.814784944057464600e-01,-1.878657341003417969e-01,2.700492739677429199e-01,-6.672621518373489380e-02,3.320072591304779053e-02,2.853279560804367065e-02,-7.688337564468383789e-02,8.920249342918395996e-02,-4.105178266763687134e-02,-5.673845857381820679e-02,-1.586078256368637085e-01,-1.439158320426940918e-01,-4.247533157467842102e-02,-5.670665949583053589e-02,2.539122402667999268e-01,2.136728465557098389e-01,-1.036553531885147095e-01,1.250125169754028320e-01,1.912779957056045532e-01,1.750773787498474121e-01,1.937125772237777710e-01,-6.932310014963150024e-02,1.113055273890495300e-01,5.933481454849243164e-02,-3.365088626742362976e-02,-7.673515379428863525e-02,-4.454619437456130981e-02,1.629997789859771729e-01,-2.545442283153533936e-01,7.162552326917648315e-02,6.897094845771789551e-02,3.870474640280008316e-03,3.571024537086486816e-02,-1.938112527132034302e-01,1.372285634279251099e-01,-1.878896355628967285e-01,-6.290575116872787476e-02,9.751155972480773926e-02,-4.533096775412559509e-02,-8.959555625915527344e-02,1.107715517282485962e-01,1.522518843412399292e-01,-1.020517349243164062e-01,-2.890874445438385010e-01,-4.504667222499847412e-02
-7.300285249948501587e-02,-2.715619206428527832e-01,1.095152273774147034e-01,1.163670867681503296e-01,-1.291475296020507812e-01,7.615894824266433716e-02,-2.899502515792846680e-01,1.420756429433822632e-01,-5.443503335118293762e-02,5.348865687847137451e-02,-2.035467326641082764e-01,-7.277274131774902344e-02,1.217558756470680237e-01,-1.240134313702583313e-01,9.997442364692687988e-02,2.752499580383300781e-01,-1.808867156505584717e-01,4.934873804450035095e-02,6.446439772844314575e-02,1.724676042795181274e-01,-2.763802930712699890e-02,-6.373064965009689331e-02,1.396165043115615845e-01,1.793541759252548218e-01,-9.839831292629241943e-02,-2.697003446519374847e-02,-7.757236808538436890e-02,-2.083998322486877441e-01,1.322508752346038818e-01,-4.870862513780593872e-02,7.813584804534912109e-02,-1.156648527830839157e-02,-6.136394292116165161e-02,4.032132402062416077e-02,9.492383897304534912e-02,-1.231941282749176025e-01,-6.352597475051879883e-02,-3.977379575371742249e-02,3.157344460487365723e-01,-8.968989551067352295e-02,1.660082489252090454e-01,-1.492585986852645874e-01,1.458355598151683807e-02,-1.417935080826282501e-02,-9.322196245193481445e-02,-8.989745378494262695e-02,3.522684276103973389e-01,1.105540664866566658e-03,1.597556620836257935e-01,1.211864426732063293e-01,1.199431270360946655e-01
1.560362800955772400e-02,1.122356355190277100e-01,-7.076740264892578125e-03,1.022403463721275330e-01,-5.634282715618610382e-03,5.715790763497352600e-02,-1.465190798044204712e-01,4.170604050159454346e-02,-1.297271400690078735e-01,-2.460530996322631836e-01,2.740801274776458740e-01,-1.072329953312873840e-01,-1.934432387351989746e-01,2.225886434316635132e-01,2.426844388246536255e-01,2.962698936462402344e-01,-1.366348415613174438e-01,1.546580344438552856e-01,4.426240921020507812e-02,-1.152292564511299133e-01,8.088776469230651855e-02,1.320285350084304810e-01,-9.785215556621551514e-02,-1.762209832668304443e-02,-6.593757867813110352e-02,-1.163696646690368652e-01,-1.611774414777755737e-01,-2.019029296934604645e-02,1.775538027286529541e-01,-1.287284344434738159e-01,6.541810184717178345e-02,-2.338689565658569336e-02,1.192150413990020752e-01,-7.020301371812820435e-02,5.433114245533943176e-02,-6.173552572727203369e-02,-1.705316603183746338e-01,4.177656024694442749e-02,1.662263870239257812e-01,1.972951442003250122e-01,-5.298425257205963135e-02,-8.657271414995193481e-02,2.312752157449722290e-01,-7.098732888698577881e-02,-1.092910245060920715e-01,-2.641398832201957703e-02,6.934104114770889282e-02,-2.346509248018264771e-01,1.762859225273132324e-01,2.001892477273941040e-01,-1.669106483459472656e-01
-9.838758409023284912e-02,1.237128525972366333e-01,1.373072527348995209e-02,1.479280143976211548e-01,3.148184157907962799e-03,4.668017476797103882e-02,-1.119350567460060120e-01,1.740626096725463867e-01,6.249590218067169189e-02,4.200142621994018555e-02,7.005972415208816528e-02,2.142322063446044922e-01,3.767999261617660522e-02,1.159555092453956604e-01,-2.919649183750152588e-01,-1.002952158451080322e-01,1.870663091540336609e-02,2.521267533302307129e-01,-2.001868337392807007e-01,1.221833974123001099e-01,-1.537096202373504639e-01,2.069589942693710327e-01,3.283738344907760620e-02,-1.669637858867645264e-01,-1.034560576081275940e-01,-5.560268461704254150e-02,-9.655042737722396851e-02,-6.106293573975563049e-02,1.357303708791732788e-01,1.478885859251022339e-01,7.356035057455301285e-03,2.889301627874374390e-02,2.242867201566696167e-01,-7.068077474832534790e-02,8.176772296428680420e-02,-9.790915250778198242e-02,-2.887504696846008301e-01,-5.869556218385696411e-02,2.673143446445465088e-01,-1.903793215751647949e-01,-1.902755796909332275e-01,9.813740849494934082e-02,-9.601455926895141602e-02,-4.447250813245773315e-02,-6.297702342271804810e-02,2.273698002099990845e-01,1.618084311485290527e-01,9.350920096039772034e-03,2.040586322546005249e-01,-4.946390539407730103e-02,9.886923432350158691e-02
3.247475624084472656e-02,-1.175170689821243286e-01,-7.419645041227340698e-02,-9.379036724567413330e-02,3.115207850933074951e-01,5.129915475845336914e-02,-1.111236214637756348e-02,-1.604416817426681519e-01,2.188161164522171021e-01,6.913446635007858276e-02,-7.702852040529251099e-02,-7.691808044910430908e-02,2.257513403892517090e-01,7.860781252384185791e-02,-4.517934098839759827e-02,-1.925964653491973877e-02,-2.304409816861152649e-02,-1.286203861236572266e-01,-2.095649838447570801e-01,-1.081114336848258972e-01,8.332405239343643188e-02,2.297251522541046143e-01,-1.514720320701599121e-01,1.040541529655456543e-01,-4.834072198718786240e-03,1.025428771972656250e-01,3.125567436218261719e-01,1.614496409893035889e-01,-1.043888330459594727e-01,3.122278489172458649e-02,-9.125629067420959473e-02,-2.110319882631301880e-01,-3.496260568499565125e-02,7.667804509401321411e-02,1.340505331754684448e-01,2.190992236137390137e-01,1.113994419574737549e-01,2.932954952120780945e-02,6.896358728408813477e-02,-4.414710029959678650e-02,-1.816979348659515381e-01,3.718319907784461975e-02,1.858070641756057739e-01,2.245698571205139160e-01,1.342567652463912964e-01,3.033303022384643555e-01,-2.665895968675613403e-02,1.568134427070617676e-01,-2.293920516967773438e-02,-4.342165216803550720e-02,-7.667269557714462280e-02
