1.084881052374839783e-01,-2.694717049598693848e-01,-4.134207218885421753e-02
1.455762386322021484e-01,-4.625071585178375244e-02,5.996692180633544922e-02
1.227095797657966614e-01,-5.764793232083320618e-02,1.131849959492683411e-01
2.409336268901824951e-01,-2.207236438989639282e-01,1.006902307271957397e-01
1.439383327960968018e-01,-3.015296459197998047e-01,1.136985942721366882e-01
4.143507033586502075e-02,-5.215368270874023438e-01,1.314517110586166382e-01
-1.274333000183105469e-01,-4.785116016864776611e-01,2.879796624183654785e-01
-6.364303827285766602e-02,-3.941264152526855469e-01,2.953949868679046631e-01
-1.039918065071105957e-01,-5.710105299949645996e-01,2.268470227718353271e-01
3.360670804977416992e-02,-6.819087266921997070e-01,1.296308636665344238e-01
-3.670994192361831665e-02,-5.846473574638366699e-01,2.345329672098159790e-01
-1.517182290554046631e-01,-6.383963823318481445e-01,1.711658835411071777e-01
-1.572056561708450317e-01,-8.174258470535278320e-01,7.472235709428787231e-02
-2.194838672876358032e-01,-7.538765072822570801e-01,-1.815048605203628540e-02
-1.776957958936691284e-01,-7.110393047332763672e-01,4.840517789125442505e-02
-2.864559888839721680e-01,-8.567024469375610352e-01,-1.165644451975822449e-01
-1.718423962593078613e-01,-7.694191932678222656e-01,-8.135464787483215332e-02
-2.402365356683731079e-01,-7.478103041648864746e-01,-1.948674917221069336e-01
-3.775935173034667969e-01,-8.584923744201660156e-01,-2.860233187675476074e-01
-5.590397119522094727e-01,-8.408504724502563477e-01,-1.902467012405395508e-01
-6.289069652557373047e-01,-9.083691835403442383e-01,-2.705835700035095215e-01
-8.191640377044677734e-01,-8.979534506797790527e-01,-1.387379318475723267e-01
-8.448865413665771484e-01,-8.736522197723388672e-01,-7.758787274360656738e-02
-9.084222912788391113e-01,-8.365316987037658691e-01,2.815268933773040771e-03
-9.240777492523193359e-01,-8.538212180137634277e-01,-6.806829571723937988e-02
-8.397622704505920410e-01,-7.601913213729858398e-01,7.950887084007263184e-04
-8.481747508049011230e-01,-7.006044387817382812e-01,-1.381248421967029572e-02
-8.713933229446411133e-01,-6.383668184280395508e-01,5.153995007276535034e-02
-8.568599224090576172e-01,-7.095526456832885742e-01,-4.119142144918441772e-02
-9.366065263748168945e-01,-7.554042339324951172e-01,-2.201693505048751831e-02
-9.325925111770629883e-01,-5.629846453666687012e-01,-1.340891048312187195e-02
-9.729382395744323730e-01,-6.897639036178588867e-01,4.608668759465217590e-02
-9.130039215087890625e-01,-6.962912082672119141e-01,1.664206385612487793e-02
-8.435208201408386230e-01,-7.882642745971679688e-01,5.307101085782051086e-02
-8.146007061004638672e-01,-7.253876924514770508e-01,-3.344662114977836609e-02
-8.310520648956298828e-01,-7.012960910797119141e-01,-1.682721823453903198e-02
-8.599117398262023926e-01,-8.150467872619628906e-01,-1.729769110679626465e-01
-9.015442132949829102e-01,-7.398375272750854492e-01,-3.181326389312744141e-01
-8.192334771156311035e-01,-8.397704362869262695e-01,-4.558332860469818115e-01
-9.575694799423217773e-01,-8.565460443496704102e-01,-3.733203411102294922e-01
-1.124989867210388184e+00,-9.073385596275329590e-01,-4.022621214389801025e-01
-1.141276359558105469e+00,-9.654463529586791992e-01,-3.962676823139190674e-01
-1.053276419639587402e+00,-9.006128907203674316e-01,-3.720006942749023438e-01
-1.004481315612792969e+00,-8.489758372306823730e-01,-4.161608517169952393e-01
-9.878088831901550293e-01,-9.025922417640686035e-01,-3.236997127532958984e-01
-1.153973102569580078e+00,-8.905872702598571777e-01,-3.437844216823577881e-01
-1.096984386444091797e+00,-6.740484833717346191e-01,-2.059218287467956543e-01
-1.065817713737487793e+00,-6.958959698677062988e-01,-2.846759557723999023e-01
-9.143007397651672363e-01,-7.639873027801513672e-01,-6.245037317276000977e-01
-1.065602302551269531e+00,-8.862317204475402832e-01,-7.583270072937011719e-01
-1.168638110160827637e+00,-8.999384045600891113e-01,-9.476203918457031250e-01
