Loaded dependency [python3/3.10.12]: gcc/11.4.0-binutils-2.40
Loaded dependency [python3/3.10.12]: sqlite3/3.42.0

Switching from python3/3.8.2 to python3/3.10.12
  Loading requirement: gcc/11.4.0-binutils-2.40 sqlite3/3.42.0
2024-05-02 18:19:48.097952: E tensorflow/compiler/xla/stream_executor/cuda/cuda_dnn.cc:9342] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2024-05-02 18:19:48.097990: E tensorflow/compiler/xla/stream_executor/cuda/cuda_fft.cc:609] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2024-05-02 18:19:48.121325: E tensorflow/compiler/xla/stream_executor/cuda/cuda_blas.cc:1518] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
using M.Exp for Logarithm
Epoch: 100 	 loss = -51.2384
Epoch: 200 	 loss = -65.5779
Epoch: 300 	 loss = -47.0074
Epoch: 400 	 loss = -49.3327
Epoch: 500 	 loss = -52.2493
Epoch: 600 	 loss = -51.7272
Epoch: 700 	 loss = -44.9066
Epoch: 800 	 loss = -44.3594
Epoch: 900 	 loss = -66.5643
Epoch: 1000 	 loss = -46.5730
Epoch: 1100 	 loss = -57.6767
Epoch: 1200 	 loss = -36.7245
Epoch: 1300 	 loss = -41.1987
Epoch: 1400 	 loss = -40.7704
Epoch: 1500 	 loss = -48.7014
Epoch: 1600 	 loss = -59.4610
Epoch: 1700 	 loss = -50.6462
Epoch: 1800 	 loss = -39.6529
Epoch: 1900 	 loss = -67.5740
Epoch: 2000 	 loss = -62.0241
Epoch: 2100 	 loss = -61.1753
Epoch: 2200 	 loss = -48.8528
Epoch: 2300 	 loss = -59.2998
Epoch: 2400 	 loss = -63.8177
Epoch: 2500 	 loss = -57.5501
Epoch: 2600 	 loss = -53.4246
Epoch: 2700 	 loss = -85.7484
Epoch: 2800 	 loss = -70.9861
Epoch: 2900 	 loss = -62.1686
Epoch: 3000 	 loss = -54.2337
Epoch: 3100 	 loss = -69.4536
Epoch: 3200 	 loss = -56.6374
Epoch: 3300 	 loss = -65.7627
Epoch: 3400 	 loss = -60.2880
Epoch: 3500 	 loss = -59.8780
Epoch: 3600 	 loss = -60.1346
Epoch: 3700 	 loss = -54.8105
Epoch: 3800 	 loss = -56.0511
Epoch: 3900 	 loss = -57.3629
Epoch: 4000 	 loss = -55.2956
