-3.777362406253814697e-02,-5.577398091554641724e-02
-7.557934522628784180e-02,-1.188889667391777039e-01
1.073757083247528499e-09,-0.000000000000000000e+00
3.166254144161939621e-03,8.355105295777320862e-03
-7.025849074125289917e-02,-4.815981164574623108e-02
-5.003217607736587524e-02,-1.424453407526016235e-01
1.339551580770148576e-09,-1.324942999758604856e-08
-3.602742031216621399e-02,1.074792593717575073e-01
-4.727552458643913269e-02,2.811604142189025879e-01
-7.942329460774999461e-09,-3.567707462792668593e-09
3.114093467593193054e-02,2.118070423603057861e-02
3.459587320685386658e-02,1.755721122026443481e-02
-1.665227955527370796e-09,-0.000000000000000000e+00
-5.240210890769958496e-02,-5.786343291401863098e-02
-9.195111691951751709e-02,-1.043550819158554077e-01
-4.264648190144271211e-09,-5.455959684041999935e-09
1.650665886700153351e-02,9.385029226541519165e-02
1.408765837550163269e-02,8.160743117332458496e-02
6.279219686985015869e-02,4.906838014721870422e-02
9.614061564207077026e-02,5.387803912162780762e-02
4.461848735809326172e-02,1.672828793525695801e-01
1.061863452196121216e-02,1.023681610822677612e-01
-4.811168089509010315e-02,9.355415403842926025e-02
-8.372269570827484131e-02,1.625197529792785645e-01
-7.611037045717239380e-02,1.110649555921554565e-01
-3.924668146026988325e-09,-5.030434735431299487e-09
-2.133050188422203064e-02,1.037598177790641785e-01
-4.461022093892097473e-03,1.322499811649322510e-01
-2.648012712597846985e-02,1.018746793270111084e-01
-3.642569482326507568e-02,1.412548124790191650e-01
-5.423271656036376953e-02,1.309781372547149658e-01
3.432238101959228516e-02,1.271726191043853760e-01
7.732750475406646729e-02,6.180056184530258179e-02
8.512024581432342529e-02,-5.342316627502441406e-02
1.362863599752017763e-08,0.000000000000000000e+00
2.799695543944835663e-02,-5.369680747389793396e-02
-1.567828096449375153e-02,-1.237538903951644897e-01
2.299133129417896271e-02,-1.821429431438446045e-01
6.828346103429794312e-02,-2.129355072975158691e-01
3.104905887951758814e-09,0.000000000000000000e+00
-1.831024140119552612e-02,-2.973707579076290131e-02
8.347511291503906250e-02,5.581997334957122803e-02
-2.853095537602712284e-09,0.000000000000000000e+00
3.084455616772174835e-02,5.339410528540611267e-02
-7.826192677021026611e-02,4.614124074578285217e-02
-4.301808774471282959e-02,4.737277328968048096e-02
-4.225191101431846619e-02,4.660774022340774536e-03
-7.715094834566116333e-03,-4.838212952017784119e-02
-2.511484362185001373e-02,-1.639458909630775452e-02
-6.481063365936279297e-02,-3.395764157176017761e-02
-2.266830279040732421e-09,0.000000000000000000e+00
-5.605956912040710449e-02,8.155500143766403198e-02
-8.015161007642745972e-02,7.097484171390533447e-02
-6.171661615371704102e-02,1.358892768621444702e-02
-3.352454980287689068e-09,1.276839434183330013e-08
-5.739767476916313171e-02,1.204465329647064209e-02
-4.969313740730285645e-04,6.942047178745269775e-02
4.303944762796163559e-03,7.758264243602752686e-02
-4.164234548807144165e-02,1.468696296215057373e-01
-8.071725070476531982e-02,2.083308696746826172e-01
-6.327999383211135864e-02,7.785062491893768311e-02
-1.226335763931274414e-02,8.028320223093032837e-02
-9.070990234613418579e-02,1.020169109106063843e-01
-8.943612873554229736e-02,1.538004875183105469e-01
7.157258785639442067e-09,0.000000000000000000e+00
4.851737525314092636e-03,2.105231769382953644e-02
6.985308974981307983e-02,-2.722934819757938385e-02
1.305725425481796265e-02,-2.837315201759338379e-02
5.448257550597190857e-02,-4.781766980886459351e-02
1.555789262056350708e-02,-4.709640517830848694e-02
4.780392348766326904e-02,4.477884620428085327e-03
8.339232206344604492e-02,-5.037476122379302979e-02
5.109085142612457275e-02,4.206215590238571167e-02
7.450696060118389141e-09,0.000000000000000000e+00
-4.339541122317314148e-02,-9.225188195705413818e-02
-8.776372671127319336e-02,-1.455509960651397705e-01
7.361763643132235302e-09,1.290417461774495678e-08
-5.016447976231575012e-02,-4.732285812497138977e-02
-5.492001771926879883e-03,-1.148189753293991089e-01
-6.884756498038768768e-03,-1.113398373126983643e-01
2.200879342854022980e-02,-1.144712790846824646e-01
7.450547069311141968e-03,-3.571136295795440674e-02
1.422670204192399979e-03,-1.153532415628433228e-01
-5.171927437186241150e-02,-7.100886851549148560e-02
6.480447947978973389e-02,-1.617591381072998047e-01
-1.723480380633191089e-08,0.000000000000000000e+00
3.332832083106040955e-02,3.855265304446220398e-02
8.878237754106521606e-02,1.116423681378364563e-02
2.629113942384719849e-02,5.872925370931625366e-02
3.939518332481384277e-02,7.452329993247985840e-02
1.156064355356534179e-09,0.000000000000000000e+00
9.320402145385742188e-02,-1.452387031167745590e-02
-7.884095598598150900e-10,0.000000000000000000e+00
-4.784562438726425171e-02,-1.520623732358217239e-02
3.919959068298339844e-02,-4.541425779461860657e-02
2.625250443816184998e-02,-1.603017747402191162e-01
5.418676510453224182e-02,-1.638709455728530884e-01
8.371776161197885813e-09,1.859570719631165048e-09
6.296777166426181793e-03,7.211360335350036621e-02
3.577753901481628418e-02,1.811167746782302856e-01
