-1.618734342515217306e-01,6.419736381283828175e-01,1.206809599075302081e-01,-1.165280302668913054e-01,7.293657189508840899e-01,-3.936764317306772065e-02
-6.130037859739045913e-01,-4.640273031248509095e-01,6.899020399418571980e-02,-1.526159441401379602e-01,-5.052986816340450105e-01,-3.542978803525194675e-01
-5.706540774518329417e-01,-1.660945847401844866e-01,3.136335875624317593e-01,3.528405974792004907e-01,-5.880009144725724113e-01,2.795691737481821870e-01
-8.639484396365857896e-03,-5.329557165805390850e-01,2.523356478036754003e-01,-6.475773936668284270e-01,-1.083748536435216181e-01,4.702219631518837484e-01
3.227816187420720073e-01,5.232736227814845098e-02,4.440750430018273187e-01,-3.239308914423449925e-01,-3.150307302639587803e-01,7.012101300615307675e-01
3.419404057050758339e-01,5.553572318309225597e-01,4.424504036941172558e-01,-3.393465460131055433e-01,6.781747790376428664e-02,-5.090554544153355065e-01
-6.352008295774111968e-01,-3.570032581956513740e-01,-2.155817961496790114e-01,9.599257971885452601e-02,6.429266266443124378e-01,-4.883267494238683996e-03
1.055336173743871425e-01,-6.752613732466914431e-01,4.466738373715055666e-01,5.385202884750123209e-01,-8.073600293866910194e-02,-1.919500277232580043e-01
-5.561859216699805986e-01,-4.234823741833616539e-01,-3.093881706252956110e-01,-4.847844489083826813e-01,-1.153561467306970512e-01,4.089937122711205242e-01
3.839479333742074618e-01,4.003041776852681033e-01,3.398815984842744053e-01,-5.992378962648364782e-01,3.648991110017989481e-01,2.908326516527347527e-01
-6.440951221488683265e-01,-3.463203808421716490e-01,3.573424097528835608e-01,-3.834298179496482134e-02,5.507675099908256044e-02,5.770670991105159020e-01
-1.782302239513992581e-01,-3.471937470805099291e-01,2.873357638169368733e-01,2.120679690041887659e-03,8.038256697467748291e-01,3.449470154443544101e-01
-6.535835713603018737e-01,-5.071315948394151674e-01,-3.109346022422612155e-01,4.159340501114027755e-01,-2.032066864102421988e-01,6.834941439460995305e-02
3.442858560213182262e-01,6.856491035790511501e-02,1.358540362100375265e-01,8.480901351776808372e-01,6.276004012215370687e-02,-3.675786762516172201e-01
-3.648003206302062318e-01,7.475217222740727641e-01,-3.542885437219336353e-01,2.495558365889159191e-01,1.684709926918834810e-01,3.032342949432202395e-01
-1.043986858292008518e-02,4.754051620714582760e-01,-4.855463209168974226e-01,3.385137627597438192e-01,-5.096907333328243306e-01,4.046597336537634537e-01
1.080770805300096116e-01,7.532139293603791474e-02,1.464074770515721435e-01,7.257881345085337443e-01,-3.584229854463564235e-01,5.531504591013386429e-01
1.495805770834577296e-02,2.381907251144282922e-01,8.688203796912143118e-02,-6.831481482890305879e-01,4.566878945312306537e-01,5.101350026564430706e-01
6.436700121016915022e-01,2.924235036693696721e-02,1.005245657404941761e-01,5.184060136707729916e-01,5.255306074217850343e-01,1.726308135924132792e-01
1.070790048562247493e-01,-1.189408965019878028e-01,5.469399783420477723e-01,-7.825281542606350449e-01,-2.334199241322065244e-01,9.169861916661037338e-02
-3.063318209393737224e-01,-5.530647977463633014e-01,8.397499809759430278e-02,1.324959731760440296e-01,7.489133701168777524e-01,-1.216631654222598558e-01
5.730731352911717646e-01,-4.022667861508630316e-02,-5.273188187470966293e-01,-4.998657758353231007e-02,2.234984332670106495e-03,6.240193957216632059e-01
-9.539655642829292237e-02,-6.314672047109582964e-01,-4.587183491227191795e-02,1.756682368968340013e-01,-5.122444232476889431e-02,7.460302729862962057e-01
-4.395712200852427282e-02,-6.287007485918878480e-01,5.804971585309014193e-02,-5.673598930868533063e-01,-6.157378569958821962e-02,5.232062607282128575e-01
