1.013288402557373047e+01,-5.892372131347656250e-01,-5.981655120849609375e-01,1.012395572662353516e+01
9.664543151855468750e+00,2.493457794189453125e-01,3.459854125976562500e-01,9.761182785034179688e+00
1.004126834869384766e+01,1.255311965942382812e-01,6.162204742431640625e-01,1.053195762634277344e+01
9.460860252380371094e+00,6.107416152954101562e-01,6.323623657226562500e-01,9.482481002807617188e+00
9.406462669372558594e+00,4.179124832153320312e-01,5.187969207763671875e-01,9.507347106933593750e+00
1.026015567779541016e+01,-8.205089569091796875e-01,-1.054690361022949219e+00,1.002597427368164062e+01
9.571331024169921875e+00,-5.373144149780273438e-01,-2.046794891357421875e-01,9.903965950012207031e+00
9.533940315246582031e+00,1.454563140869140625e-01,8.463754653930664062e-01,1.023485946655273438e+01
1.050026130676269531e+01,-2.280044555664062500e-02,5.164432525634765625e-01,1.103950500488281250e+01
9.564452171325683594e+00,-5.429048538208007812e-01,1.281213760375976562e-01,1.023547840118408203e+01
9.628741264343261719e+00,-6.158866882324218750e-01,-6.350708007812500000e-02,1.018112087249755859e+01
1.003233623504638672e+01,1.087322235107421875e-01,3.146343231201171875e-01,1.023823833465576172e+01
9.818763732910156250e+00,-7.953138351440429688e-01,-4.392080307006835938e-01,1.017486953735351562e+01
1.053094005584716797e+01,-1.149983406066894531e+00,-1.139702796936035156e+00,1.054122066497802734e+01
9.953419685363769531e+00,1.135135650634765625e+00,5.040779113769531250e-01,9.322361946105957031e+00
1.025337791442871094e+01,7.637395858764648438e-01,4.314708709716796875e-01,9.921109199523925781e+00
1.082479763031005859e+01,6.791105270385742188e-01,1.934223175048828125e-01,1.033910942077636719e+01
1.009155082702636719e+01,-4.603576660156250000e-02,4.177093505859375000e-02,1.017935752868652344e+01
1.035615444183349609e+01,7.049312591552734375e-01,-3.861465454101562500e-01,9.265076637268066406e+00
9.638889312744140625e+00,9.284677505493164062e-01,4.787092208862304688e-01,9.189130783081054688e+00
9.167449951171875000e+00,3.757743835449218750e-01,-4.047727584838867188e-01,8.386902809143066406e+00
1.049472332000732422e+01,-3.884983062744140625e-02,2.034492492675781250e-01,1.073702239990234375e+01
9.594205856323242188e+00,-3.582630157470703125e-01,-3.534193038940429688e-01,9.599049568176269531e+00
1.050806617736816406e+01,-4.927759170532226562e-01,-1.336574554443359375e-01,1.086718463897705078e+01
9.703845977783203125e+00,-1.957197189331054688e-01,-4.597568511962890625e-02,9.853590011596679688e+00
8.862179756164550781e+00,-8.635540008544921875e-01,-4.765501022338867188e-01,9.249183654785156250e+00
8.861926078796386719e+00,-2.150821685791015625e-01,8.634147644042968750e-01,9.940423011779785156e+00
9.440317153930664062e+00,1.446466445922851562e-01,-1.020240783691406250e-02,9.285468101501464844e+00
9.561388015747070312e+00,-1.407859802246093750e+00,-1.081257820129394531e+00,9.887989997863769531e+00
8.892668724060058594e+00,-9.438648223876953125e-01,-1.625871658325195312e-01,9.673946380615234375e+00
9.398807525634765625e+00,-5.298824310302734375e-01,-9.486103057861328125e-02,9.833828926086425781e+00
1.020297145843505859e+01,-5.153150558471679688e-01,1.862192153930664062e-01,1.090450572967529297e+01
8.179965019226074219e+00,3.806018829345703125e-02,-2.381625175476074219e-01,7.903742313385009766e+00
1.078941822052001953e+01,-2.920227050781250000e-01,-1.277040481567382812e+00,9.804400444030761719e+00
1.008370304107666016e+01,-3.467092514038085938e-01,-3.194856643676757812e-01,1.011092662811279297e+01
1.065986824035644531e+01,6.742277145385742188e-01,1.160488128662109375e-01,1.010168933868408203e+01
1.049500465393066406e+01,-2.981882095336914062e-01,-4.628629684448242188e-01,1.033032989501953125e+01
1.044497966766357422e+01,4.003381729125976562e-01,1.188417434692382812e+00,1.123305892944335938e+01
9.753090858459472656e+00,-8.861160278320312500e-01,-7.149381637573242188e-01,9.924268722534179688e+00
1.095739269256591797e+01,1.408557891845703125e-01,9.726905822753906250e-02,1.091380596160888672e+01
1.036322784423828125e+01,9.977531433105468750e-02,9.231185913085937500e-02,1.035576438903808594e+01
1.059045791625976562e+01,6.500787734985351562e-01,5.325384140014648438e-01,1.047291755676269531e+01
1.020958805084228516e+01,4.905719757080078125e-01,2.284927368164062500e-01,9.947508811950683594e+00
