1.008967494964599609e+01,9.004154205322265625e-01,6.160068511962890625e-02,5.428218841552734375e-02,-6.346693038940429688e-01,9.122486114501953125e-01,1.489677429199218750e-01,2.966699600219726562e-01,-5.179414749145507812e-01,1.726741790771484375e-01,4.001579284667968750e-01,9.589417457580566406e+00,3.598041534423828125e-01,-7.348384857177734375e-01,-3.873605728149414062e-01,-7.849407196044921875e-02,-4.490480422973632812e-01,-5.038490295410156250e-01,-7.409734725952148438e-01,4.210281372070312500e-02,-2.453765869140625000e-01,5.530843734741210938e-01,9.782697677612304688e+00,7.088174819946289062e-01,1.756401062011718750e-01,-1.753444671630859375e-01,9.068489074707031250e-03,-1.034093856811523438e+00,-1.421155929565429688e-01,-3.012037277221679688e-01,-2.761707305908203125e-01,-5.650339126586914062e-01,6.853418350219726562e-01,9.759222030639648438e+00,-1.881742477416992188e-01,-2.943506240844726562e-01,6.066465377807617188e-01,-8.107700347900390625e-01,-6.693401336669921875e-01,1.093263626098632812e-01,-7.201128005981445312e-01,2.745342254638671875e-02,3.971738815307617188e-01,5.683517456054687500e-02,1.000423145294189453e+01,5.887794494628906250e-01,2.829046249389648438e-01,5.966043472290039062e-01,2.608842849731445312e-01,1.721544265747070312e-01,6.067924499511718750e-01,1.163072586059570312e-01,-1.738233566284179688e-01,-2.693538665771484375e-01,3.687667846679687500e-01,9.784218788146972656e+00,-1.036992073059082031e+00,8.878135681152343750e-02,-1.158122062683105469e+00,-3.066053390502929688e-01,-3.918476104736328125e-01,-4.896059036254882812e-01,-2.247695922851562500e-01,3.962841033935546875e-01,-1.724672317504882812e-01,-1.272351264953613281e+00,9.548859596252441406e+00,-2.220659255981445312e-01,8.365230560302734375e-01,1.976242065429687500e-01,4.743452072143554688e-01,1.740837097167968750e-01,-5.494413375854492188e-01,-3.026418685913085938e-01,8.597230911254882812e-01,5.719127655029296875e-01,4.964246749877929688e-01,1.026735019683837891e+01,9.000158309936523438e-01,1.007701873779296875e+00,-2.923021316528320312e-01,-1.507663726806640625e-02,3.905010223388671875e-01,-1.132478713989257812e-01,5.719671249389648438e-01,-6.270265579223632812e-01,1.602977752685546875e+00,9.479799270629882812e-01,1.031531429290771484e+01,2.443723678588867188e-01,1.312427520751953125e-01,5.009288787841796875e-01,-3.565788269042968750e-02,3.983478546142578125e-01,2.161664962768554688e-01,-4.258060455322265625e-02,6.970081329345703125e-01,7.885951995849609375e-01,-2.269840240478515625e-02,1.004824352264404297e+01
9.951824188232421875e+00,2.083435058593750000e-01,-6.360340118408203125e-01,4.288148880004882812e-01,-3.385734558105468750e-01,2.789630889892578125e-01,8.957672119140625000e-02,2.108907699584960938e-01,-8.575534820556640625e-02,2.144804000854492188e-01,-6.902170181274414062e-01,9.053263664245605469e+00,-9.380588531494140625e-01,-4.637498855590820312e-01,-1.809587478637695312e-01,1.009165763854980469e+00,-1.032138824462890625e+00,5.808162689208984375e-02,-2.899427413940429688e-01,-1.241189956665039062e+00,-9.202365875244140625e-01,-3.237009048461914062e-01,9.667621612548828125e+00,-3.803224563598632812e-01,4.753494262695312500e-02,-4.790325164794921875e-01,6.362266540527343750e-01,-1.778030395507812500e-01,4.742326736450195312e-01,-1.845779418945312500e-01,2.146968841552734375e-01,2.206926345825195312e-01,-3.102378845214843750e-01,9.737706184387207031e+00,-1.248168945312500000e-01,4.973306655883789062e-01,4.035339355468750000e-01,-3.010969161987304688e-01,-5.469427108764648438e-01,-1.945943832397460938e-01,-5.179882049560546875e-02,1.004376411437988281e+00,6.185121536254882812e-01,3.760757446289062500e-01,1.023859882354736328e+01,8.734865188598632812e-01,1.193119049072265625e+00,5.431575775146484375e-01,-3.655557632446289062e-01,3.041362762451171875e-01,3.688659667968750000e-01,1.997629165649414062e+00,-1.049270629882812500e-01,8.013515472412109375e-01,6.766147613525390625e-01,1.004172706604003906e+01,-2.068777084350585938e-01,-3.389177322387695312e-01,-2.643365859985351562e-01,1.985111236572265625e-01,-2.270793914794921875e-02,-2.458629608154296875e-01,8.081445693969726562e-01,5.053672790527343750e-01,7.940597534179687500e-01,-4.090652465820312500e-01,9.839539527893066406e+00,1.199960708618164062e+00,8.637905120849609375e-01,3.519439697265625000e-02,-3.426055908203125000e-01,4.031457901000976562e-01,-4.470968246459960938e-01,-6.404752731323242188e-01,-2.971134185791015625e-01,-9.823169708251953125e-01,7.587490081787109375e-01,9.398327827453613281e+00,9.697151184082031250e-02,-2.455625534057617188e-01,-4.109163284301757812e-01,2.834568023681640625e-01,4.332742691040039062e-01,-6.579856872558593750e-01,-9.774913787841796875e-01,-6.794004440307617188e-01,6.509141921997070312e-01,3.253068923950195312e-01,9.626663208007812500e+00,4.871845245361328125e-02,2.747821807861328125e-01,-2.823276519775390625e-01,1.599264144897460938e-01,7.982540130615234375e-02,7.766342163085937500e-02,1.689100265502929688e-01,2.077808380126953125e-01,3.682355880737304688e-01,4.341812133789062500e-01,1.001212596893310547e+01
9.992752075195312500e+00,-1.981830596923828125e-01,-3.872108459472656250e-01,-9.331617355346679688e-01,1.147693634033203125e+00,4.748716354370117188e-01,4.748115539550781250e-01,1.952934265136718750e-01,-5.767736434936523438e-01,-2.314786911010742188e-01,-4.329023361206054688e-01,9.758032798767089844e+00,7.998466491699218750e-03,-2.198772430419921875e-01,-1.241359710693359375e-01,2.361087799072265625e-01,-6.926841735839843750e-01,5.055427551269531250e-01,2.805356979370117188e-01,-1.026466369628906250e+00,-4.648265838623046875e-01,1.651020050048828125e-01,9.915136337280273438e+00,-1.077824592590332031e+00,4.892272949218750000e-01,-7.182512283325195312e-01,-4.270887374877929688e-01,-8.290891647338867188e-01,-2.019596099853515625e-02,-1.932086944580078125e-01,-4.898996353149414062e-01,4.581041336059570312e-01,-5.569467544555664062e-01,1.043601417541503906e+01,2.848272323608398438e-01,1.446543693542480469e+00,-1.929874420166015625e-01,5.621528625488281250e-01,1.050186157226562500e-01,3.642940521240234375e-02,3.285055160522460938e-01,-7.086048126220703125e-01,-2.523450851440429688e-01,-9.776229858398437500e-01,9.173563957214355469e+00,7.076072692871093750e-02,-4.384632110595703125e-01,-5.572891235351562500e-01,-7.973070144653320312e-01,-9.274387359619140625e-01,1.771163940429687500e-02,1.366806030273437500e-02,-1.097795486450195312e+00,5.461215972900390625e-01,4.327888488769531250e-01,9.535592079162597656e+00,-7.380962371826171875e-02,-6.519794464111328125e-02,-5.645408630371093750e-01,1.638126373291015625e-01,-2.025470733642578125e-01,-1.135323524475097656e+00,-1.026831626892089844e+00,-1.313608169555664062e+00,-2.966337203979492188e-01,-2.940082550048828125e-01,9.315393447875976562e+00,-3.640213012695312500e-01,-6.192474365234375000e-01,-7.665615081787109375e-01,-3.920745849609375000e-02,5.057611465454101562e-01,-9.859743118286132812e-01,-1.156101226806640625e-01,2.739810943603515625e-02,1.574611663818359375e-01,7.883644104003906250e-02,9.758251190185546875e+00,3.455286026000976562e-01,-4.339046478271484375e-01,-6.115503311157226562e-01,4.804782867431640625e-01,2.264308929443359375e-02,-3.730201721191406250e-01,-1.289558410644531250e-02,-1.421575546264648438e-01,2.333450317382812500e-02,5.452527999877929688e-01,9.957975387573242188e+00,-1.404123306274414062e-01,-9.540367126464843750e-02,-6.556720733642578125e-01,2.048206329345703125e-02,-2.707576751708984375e-01,2.782440185546875000e-02,7.570476531982421875e-01,4.687213897705078125e-02,-6.332874298095703125e-02,3.043937683105468750e-02,1.012882709503173828e+01
1.007461357116699219e+01,-8.514728546142578125e-01,-3.108873367309570312e-01,2.264957427978515625e-01,3.139019012451171875e-02,-2.577714920043945312e-01,1.751689910888671875e-01,-1.793613433837890625e-01,-4.784297943115234375e-02,2.848339080810546875e-01,-3.438711166381835938e-01,1.058221530914306641e+01,-1.158313751220703125e-01,1.005247116088867188e+00,4.815864562988281250e-02,2.218351364135742188e-01,3.462677001953125000e-01,3.887538909912109375e-01,1.273498535156250000e-01,8.200378417968750000e-01,-2.479372024536132812e-01,-5.604829788208007812e-01,1.013756370544433594e+01,7.685070037841796875e-01,9.794139862060546875e-02,1.284847259521484375e-01,5.851612091064453125e-01,-4.312257766723632812e-01,1.243972778320312500e-02,-3.494434356689453125e-01,-8.211517333984375000e-02,1.890344619750976562e-01,3.969459533691406250e-01,9.766002655029296875e+00,6.622467041015625000e-01,7.865810394287109375e-02,2.228908538818359375e-01,8.520393371582031250e-01,-1.202510833740234375e+00,7.173156738281250000e-02,-2.061271667480468750e-01,-6.969604492187500000e-01,-2.025260925292968750e-01,7.333402633666992188e-01,9.837096214294433594e+00,-6.034727096557617188e-01,-1.023947715759277344e+00,8.888320922851562500e-01,6.693820953369140625e-01,-4.257059097290039062e-01,-6.092929840087890625e-02,-8.892440795898437500e-02,2.623767852783203125e-01,5.841112136840820312e-01,-1.691131591796875000e-01,1.027145576477050781e+01,-9.301290512084960938e-01,4.512186050415039062e-01,6.008911132812500000e-01,1.811552047729492188e-01,-1.239299774169921875e-02,-3.488960266113281250e-01,3.346490859985351562e-01,3.439397811889648438e-01,-9.739923477172851562e-01,-1.314533233642578125e+00,9.887051582336425781e+00,-5.747699737548828125e-01,4.262733459472656250e-01,-1.227108001708984375e+00,-6.872673034667968750e-01,-6.267538070678710938e-01,-1.002081871032714844e+00,6.527442932128906250e-01,6.184434890747070312e-01,-2.535295486450195312e-01,-8.951139450073242188e-01,9.566707611083984375e+00,4.314489364624023438e-01,-8.486299514770507812e-01,1.192350387573242188e-01,-2.131738662719726562e-01,1.165676116943359375e-01,-7.268218994140625000e-01,1.073977470397949219e+00,5.711269378662109375e-01,7.809133529663085938e-01,1.106432914733886719e+00,1.024169158935546875e+01,6.794195175170898438e-01,5.094089508056640625e-01,5.370111465454101562e-01,-1.878185272216796875e-01,6.049175262451171875e-01,3.638648986816406250e-02,2.088880538940429688e-01,-8.149709701538085938e-01,-1.161489486694335938e-01,7.369165420532226562e-01,1.029918861389160156e+01
9.093890190124511719e+00,-9.117050170898437500e-01,4.397487640380859375e-02,-3.588361740112304688e-01,1.331882476806640625e-01,-1.347255706787109375e-01,-1.006255149841308594e+00,-9.118204116821289062e-01,-2.367343902587890625e-01,1.310176849365234375e-01,-2.029018402099609375e-01,9.802693367004394531e+00,2.791891098022460938e-01,7.680416107177734375e-01,8.224773406982421875e-02,7.650756835937500000e-02,-6.787624359130859375e-01,4.002351760864257812e-01,2.737903594970703125e-01,-1.154556274414062500e-01,5.832786560058593750e-01,1.096897125244140625e-01,9.633193969726562500e+00,1.090469360351562500e+00,-1.027205467224121094e+00,-1.298274993896484375e-01,7.177658081054687500e-01,-1.270726203918457031e+00,-3.756771087646484375e-01,4.071903228759765625e-02,-1.460313796997070312e-01,2.720432281494140625e-01,7.639703750610351562e-01,9.306694984436035156e+00,2.728214263916015625e-01,-1.023687362670898438e+00,-7.747459411621093750e-01,-7.162075042724609375e-01,-6.156272888183593750e-01,-7.204532623291015625e-01,6.947021484375000000e-01,-6.504154205322265625e-02,-1.004995346069335938e+00,6.215305328369140625e-01,9.655404090881347656e+00,-2.947540283203125000e-01,-1.451578140258789062e-01,-2.842521667480468750e-02,-1.102836608886718750e+00,3.687143325805664062e-01,6.757974624633789062e-01,1.782274246215820312e-01,1.413917541503906250e-01,-4.259691238403320312e-01,-4.574489593505859375e-02,9.904413223266601562e+00,5.162515640258789062e-01,6.912546157836914062e-01,-2.773046493530273438e-01,-6.686210632324218750e-03,-7.121248245239257812e-01,-1.093435287475585938e+00,4.725923538208007812e-01,-6.934204101562500000e-01,-4.125413894653320312e-01,-1.411437988281250000e-04,9.388020515441894531e+00,-4.427909851074218750e-02,-3.477258682250976562e-01,1.563415527343750000e-01,1.100540161132812500e-02,6.142578125000000000e-01,-8.872041702270507812e-01,-6.186485290527343750e-03,3.328866958618164062e-01,8.035573959350585938e-01,5.844163894653320312e-01,1.001671600341796875e+01,5.027389526367187500e-02,1.216025352478027344e+00,8.327350616455078125e-01,6.344566345214843750e-01,1.544885635375976562e-01,2.410373687744140625e-01,-5.948810577392578125e-01,-1.835823059082031250e-02,4.276132583618164062e-01,1.969175338745117188e-01,1.016335964202880859e+01,7.319011688232421875e-01,9.164905548095703125e-02,-8.636274337768554688e-01,-5.379533767700195312e-01,-9.726266860961914062e-01,-2.321681976318359375e-01,-8.565778732299804688e-01,-1.771574020385742188e-01,2.538309097290039062e-01,-3.769369125366210938e-01,9.054521560668945312e+00
9.862377166748046875e+00,-1.906337738037109375e-01,2.991971969604492188e-01,-1.275663375854492188e-01,5.008811950683593750e-01,4.861478805541992188e-01,-1.831102371215820312e-01,2.017345428466796875e-01,-1.421709060668945312e-01,4.392051696777343750e-02,-3.386812210083007812e-01,9.714329719543457031e+00,1.395921707153320312e-01,-3.320465087890625000e-01,-7.580852508544921875e-01,-4.384222030639648438e-01,-5.765953063964843750e-01,1.554260253906250000e-01,1.793603897094726562e-01,-5.067758560180664062e-01,5.623474121093750000e-01,5.507898330688476562e-01,1.012552738189697266e+01,2.520503997802734375e-01,1.847696304321289062e-01,1.302319526672363281e+00,-1.024017333984375000e-01,-4.022245407104492188e-01,1.048808097839355469e+00,-2.729854583740234375e-01,1.195430755615234375e-01,6.311035156250000000e-02,2.360095977783203125e-01,1.010948657989501953e+01,-8.744144439697265625e-02,1.806268692016601562e-01,3.490419387817382812e-01,-2.928190231323242188e-01,2.791509628295898438e-01,1.365718841552734375e-01,1.033445358276367188e+00,-7.747364044189453125e-02,4.541835784912109375e-01,1.980133056640625000e-01,1.039494132995605469e+01,3.270998001098632812e-01,-4.873714447021484375e-01,4.077615737915039062e-01,-7.207775115966796875e-02,1.191829681396484375e+00,2.509117126464843750e-01,-5.256109237670898438e-01,8.039331436157226562e-01,-3.017187118530273438e-01,-4.407005310058593750e-01,9.627140998840332031e+00,-2.174406051635742188e-01,1.688709259033203125e-01,-1.023866653442382812e+00,-1.326398849487304688e-01,-3.182668685913085938e-01,-5.637044906616210938e-01,-5.007085800170898438e-01,-3.322410583496093750e-02,-1.155092239379882812e+00,-1.173610687255859375e-01,9.727220535278320312e+00,-2.504806518554687500e-01,3.484191894531250000e-01,-5.481119155883789062e-01,-1.519527435302734375e-01,-5.021381378173828125e-02,-1.019062042236328125e+00,-8.936157226562500000e-01,-4.784898757934570312e-01,5.041980743408203125e-02,-4.690113067626953125e-01,9.508689880371093750e+00,-3.892946243286132812e-01,5.534133911132812500e-01,-1.372814178466796875e-01,3.322973251342773438e-01,7.905473709106445312e-01,3.693103790283203125e-02,-5.997524261474609375e-01,-7.837409973144531250e-01,4.884653091430664062e-01,-3.071784973144531250e-02,9.867266654968261719e+00,-1.047544479370117188e-01,1.742820739746093750e-01,-2.283668518066406250e-01,-4.057741165161132812e-01,1.982402801513671875e-02,7.896270751953125000e-01,2.329578399658203125e-01,-2.825937271118164062e-01,1.037462234497070312e+00,2.071762084960937500e-02,9.992738723754882812e+00
9.570043563842773438e+00,-6.357765197753906250e-02,-1.309318542480468750e-01,-7.565326690673828125e-01,1.595821380615234375e-01,3.219547271728515625e-01,-8.108215332031250000e-01,4.687147140502929688e-01,-2.628393173217773438e-01,-6.326704025268554688e-01,-5.608654022216796875e-02,9.577534675598144531e+00,-4.008522033691406250e-01,3.428192138671875000e-01,-3.996801376342773438e-01,-3.707885742187500000e-02,1.273689270019531250e-01,-9.827613830566406250e-03,-3.540515899658203125e-02,3.860321044921875000e-01,-2.533149719238281250e-02,-3.027429580688476562e-01,9.675643920898437500e+00,-2.798891067504882812e-01,-2.091884613037109375e-01,2.526121139526367188e-01,2.116365432739257812e-01,-2.403955459594726562e-01,2.014303207397460938e-01,2.573947906494140625e-01,-5.446271896362304688e-01,5.472335815429687500e-01,-1.735839843750000000e-01,9.781949043273925781e+00,1.043291091918945312e-01,8.604869842529296875e-01,1.035056114196777344e+00,7.254838943481445312e-01,5.107412338256835938e-01,-9.146976470947265625e-01,-4.075527191162109375e-02,-6.075086593627929688e-01,-5.151262283325195312e-01,-3.079137802124023438e-01,9.369706153869628906e+00,-4.815607070922851562e-01,3.714199066162109375e-01,6.177415847778320312e-01,2.655811309814453125e-01,-1.532812118530273438e-01,4.362421035766601562e-01,6.971740722656250000e-02,2.612991333007812500e-01,7.628688812255859375e-01,-1.669359207153320312e-01,9.684330940246582031e+00,4.926681518554687500e-01,-2.617015838623046875e-01,4.113521575927734375e-01,3.501806259155273438e-01,-8.898706436157226562e-01,4.082870483398437500e-02,2.698707580566406250e-02,7.441015243530273438e-01,4.927082061767578125e-01,2.993316650390625000e-01,9.490994453430175781e+00,-1.316108703613281250e-01,2.729597091674804688e-01,-9.577102661132812500e-01,9.135665893554687500e-01,4.275331497192382812e-01,9.885597229003906250e-02,9.584302902221679688e-01,1.262930870056152344e+00,6.886291503906250000e-02,3.922901153564453125e-01,1.001489543914794922e+01,9.065723419189453125e-02,-2.125453948974609375e-02,-2.914562225341796875e-01,-7.151317596435546875e-02,6.721305847167968750e-02,2.702188491821289062e-01,4.373016357421875000e-01,2.684478759765625000e-01,3.233919143676757812e-01,-3.828115463256835938e-01,9.541426658630371094e+00,-8.588657379150390625e-01,-2.381706237792968750e-02,9.873943328857421875e-01,7.606477737426757812e-01,-5.177497863769531250e-01,6.559095382690429688e-01,8.447465896606445312e-01,-2.698078155517578125e-01,1.427469253540039062e-01,-2.213954925537109375e-01,1.017889690399169922e+01
1.006527233123779297e+01,-1.522226333618164062e-01,4.614267349243164062e-01,1.884965896606445312e-01,6.418428421020507812e-01,-1.624488830566406250e-01,-1.052522659301757812e+00,-3.029794692993164062e-01,1.173019409179687500e-01,5.443029403686523438e-01,-3.014850616455078125e-02,1.018734645843505859e+01,4.297637939453125000e-01,1.247053146362304688e-01,8.318176269531250000e-01,-3.844509124755859375e-01,-1.652526855468750000e-02,-4.747228622436523438e-01,-5.358457565307617188e-01,-4.040603637695312500e-01,-1.864995956420898438e-01,-3.402366638183593750e-01,9.417346000671386719e+00,-7.703351974487304688e-01,-4.180679321289062500e-01,-2.926006317138671875e-01,-1.118474960327148438e+00,-1.641246795654296875e+00,-1.039389610290527344e+00,-5.071716308593750000e-01,3.499507904052734375e-01,1.640853881835937500e-01,3.904533386230468750e-02,1.022672653198242188e+01,4.364738464355468750e-01,8.266162872314453125e-01,-3.045339584350585938e-01,1.002790451049804688e+00,-2.668180465698242188e-01,-1.375846862792968750e-01,4.050693511962890625e-01,4.729700088500976562e-01,-6.915092468261718750e-03,3.824615478515625000e-02,9.828498840332031250e+00,-6.838388442993164062e-01,-2.865772247314453125e-01,6.053543090820312500e-01,-2.592468261718750000e-01,2.443017959594726562e-01,-1.652679443359375000e-01,-5.093441009521484375e-01,3.525066375732421875e-01,6.623430252075195312e-01,-4.498844146728515625e-01,1.006245326995849609e+01,-3.711376190185546875e-01,-3.817958831787109375e-01,1.012722969055175781e+00,6.973171234130859375e-02,-9.954929351806640625e-01,-8.156967163085937500e-02,-4.135189056396484375e-01,-4.089584350585937500e-01,7.225990295410156250e-03,-3.112888336181640625e-01,1.012230205535888672e+01,1.613044738769531250e-01,-4.986810684204101562e-01,2.923717498779296875e-01,-2.131910324096679688e-01,-5.070085525512695312e-01,-9.035320281982421875e-01,9.311246871948242188e-01,9.319162368774414062e-01,-2.891883850097656250e-01,1.940631866455078125e-01,1.015506076812744141e+01,-3.526678085327148438e-01,-7.989320755004882812e-01,2.940397262573242188e-01,-4.811820983886718750e-01,-2.147254943847656250e-01,-2.515344619750976562e-01,1.542644500732421875e-01,1.192279815673828125e+00,-3.789730072021484375e-01,-2.657184600830078125e-01,1.024201011657714844e+01,-5.357570648193359375e-01,5.035810470581054688e-01,-5.668563842773437500e-01,1.000328063964843750e-01,-3.397607803344726562e-01,4.403533935546875000e-01,3.182888031005859375e-02,1.946201324462890625e-01,-9.294424057006835938e-01,-7.532167434692382812e-01,1.002455043792724609e+01
1.012462520599365234e+01,2.230901718139648438e-01,-3.774328231811523438e-01,1.052541732788085938e-01,7.700538635253906250e-02,-7.524137496948242188e-01,-1.919832229614257812e-01,-3.612489700317382812e-01,-4.619541168212890625e-01,1.048736572265625000e-01,-4.834184646606445312e-01,9.418116569519042969e+00,-1.155229568481445312e+00,-3.306770324707031250e-02,2.334985733032226562e-01,-5.426187515258789062e-01,-1.503038406372070312e-01,1.461791992187500000e-02,-6.721582412719726562e-01,5.927343368530273438e-01,-1.065425872802734375e-01,-1.778306961059570312e-01,1.039551544189453125e+01,-3.529167175292968750e-02,5.941238403320312500e-01,1.087878227233886719e+00,-7.399358749389648438e-01,2.818222045898437500e-01,6.122951507568359375e-01,-2.567510604858398438e-01,-2.718505859375000000e-01,2.963361740112304688e-01,-6.832866668701171875e-01,9.747520446777343750e+00,8.514385223388671875e-01,-7.552785873413085938e-01,-9.627799987792968750e-01,-3.613662719726562500e-01,4.880332946777343750e-02,-4.277858734130859375e-01,-6.276130676269531250e-01,2.353887557983398438e-01,-3.813848495483398438e-01,5.239248275756835938e-01,9.420006752014160156e+00,-7.224292755126953125e-01,-4.771213531494140625e-01,-7.841930389404296875e-01,1.203622817993164062e-01,-7.009277343750000000e-01,-4.852924346923828125e-01,4.310111999511718750e-01,1.084109306335449219e+00,-1.110525131225585938e-01,2.493104934692382812e-01,1.039174652099609375e+01,8.938255310058593750e-01,-6.762504577636718750e-03,1.190375328063964844e+00,-5.778818130493164062e-01,-3.778972625732421875e-01,3.702907562255859375e-01,-1.196740150451660156e+00,-7.715892791748046875e-01,4.158306121826171875e-02,4.407901763916015625e-01,9.938711166381835938e+00,4.771137237548828125e-02,4.619503021240234375e-01,-9.301757812500000000e-01,-2.453641891479492188e-01,8.370113372802734375e-01,1.268167495727539062e-01,1.316232681274414062e-01,3.631019592285156250e-02,-1.579990386962890625e-01,3.495101928710937500e-01,1.024050998687744141e+01,2.458572387695312500e-02,1.554994583129882812e-01,-7.016525268554687500e-01,-2.053480148315429688e-01,1.017065048217773438e-01,1.862096786499023438e-01,5.852823257446289062e-01,6.835556030273437500e-01,4.081659317016601562e-01,-3.309974670410156250e-01,9.884926795959472656e+00,-1.241445541381835938e-01,1.633892059326171875e-01,1.357758522033691406e+00,-4.691257476806640625e-01,7.834434509277343750e-03,6.220626831054687500e-02,-7.864875793457031250e-01,-6.857461929321289062e-01,9.813022613525390625e-02,1.740694046020507812e-01,1.018314075469970703e+01
9.527753829956054688e+00,-9.380435943603515625e-02,-5.016803741455078125e-01,6.815052032470703125e-02,-1.886272430419921875e-01,5.303668975830078125e-01,8.164653778076171875e-01,7.588100433349609375e-01,1.243591308593750000e-03,1.165637969970703125e-01,8.200912475585937500e-01,1.044164943695068359e+01,4.794931411743164062e-01,5.471429824829101562e-01,-8.407545089721679688e-01,5.740928649902343750e-01,-3.866329193115234375e-01,1.176872253417968750e-01,3.265485763549804688e-01,-3.748512268066406250e-01,1.391382217407226562e-01,2.064161300659179688e-01,1.016857242584228516e+01,1.382818222045898438e-01,-1.081438064575195312e-01,-3.790950775146484375e-02,8.259630203247070312e-01,-4.499511718750000000e-01,8.128871917724609375e-01,4.218292236328125000e-02,1.802110671997070312e-01,-2.546920776367187500e-01,-3.904762268066406250e-01,9.639814376831054688e+00,3.580369949340820312e-01,3.640537261962890625e-01,-1.270742416381835938e-01,-1.402322769165039062e+00,-1.508579254150390625e-01,-2.389621734619140625e-02,5.951137542724609375e-01,-9.709091186523437500e-01,3.477859497070312500e-02,1.029717445373535156e+00,1.031149482727050781e+01,-1.827688217163085938e-01,2.785625457763671875e-01,1.089079856872558594e+00,3.743658065795898438e-01,-1.097447395324707031e+00,9.434919357299804688e-01,7.332229614257812500e-02,-2.656030654907226562e-01,6.651182174682617188e-01,-5.533847808837890625e-01,9.940878868103027344e+00,1.196384429931640625e-01,8.066177368164062500e-03,2.601804733276367188e-01,4.980611801147460938e-01,6.712226867675781250e-01,-1.445771217346191406e+00,3.990173339843750000e-02,-3.843774795532226562e-01,-6.504211425781250000e-01,-4.387292861938476562e-01,9.382511138916015625e+00,-9.481935501098632812e-01,1.044378280639648438e-01,-2.595481872558593750e-01,1.521088600158691406e+00,-3.392982482910156250e-02,-3.284912109375000000e-01,-7.521047592163085938e-01,1.067617416381835938e+00,3.572196960449218750e-01,-4.067230224609375000e-02,1.029003238677978516e+01,4.929447174072265625e-01,-7.667541503906250000e-01,2.255249023437500000e-01,-3.630657196044921875e-01,3.963499069213867188e-01,-3.863716125488281250e-02,-1.850938796997070312e-01,7.133674621582031250e-02,4.739618301391601562e-01,-4.505252838134765625e-02,9.752035140991210938e+00,1.679029464721679688e-01,7.783699035644531250e-01,-6.269407272338867188e-01,6.317043304443359375e-02,5.258493423461914062e-01,-1.219382286071777344e+00,7.467422485351562500e-01,5.475006103515625000e-01,-8.672266006469726562e-01,6.054277420043945312e-01,1.018955993652343750e+01
