9.719660758972167969e+00,1.022454929351806641e+01,1.009216785430908203e+01,1.044709968566894531e+01,9.534113883972167969e+00,9.603238105773925781e+00,1.044868373870849609e+01,9.932899475097656250e+00,9.338146209716796875e+00,9.459121704101562500e+00,1.043850708007812500e+01,1.031076526641845703e+01,1.059678363800048828e+01,1.053856182098388672e+01,9.922597885131835938e+00,1.060832691192626953e+01,9.559110641479492188e+00,1.022395515441894531e+01,1.013558006286621094e+01,1.029619979858398438e+01,1.096092605590820312e+01,1.006344985961914062e+01,9.633295059204101562e+00,1.054212093353271484e+01,9.719882965087890625e+00,1.088632678985595703e+01,1.072597503662109375e+01,1.016811847686767578e+01,9.703729629516601562e+00,9.794243812561035156e+00,9.908238410949707031e+00,9.810738563537597656e+00,9.373089790344238281e+00,1.002400207519531250e+01,1.033162307739257812e+01,9.385613441467285156e+00,1.048602294921875000e+01,1.069496822357177734e+01,1.034908866882324219e+01,1.018427181243896484e+01,9.355115890502929688e+00,9.574403762817382812e+00,8.974307060241699219e+00,1.003598499298095703e+01,9.429427146911621094e+00,1.043677425384521484e+01,1.041788005828857422e+01,1.037425327301025391e+01,1.061485958099365234e+01,9.635958671569824219e+00,9.996601104736328125e+00,9.212425231933593750e+00,9.954912185668945312e+00,1.000139713287353516e+01,1.009404468536376953e+01
9.742928504943847656e+00,1.046190357208251953e+01,1.050261402130126953e+01,9.636637687683105469e+00,1.018153762817382812e+01,1.080080223083496094e+01,1.013809871673583984e+01,1.064574527740478516e+01,1.007333469390869141e+01,1.046317768096923828e+01,1.019809913635253906e+01,1.009865379333496094e+01,1.002419376373291016e+01,1.019315433502197266e+01,9.833032608032226562e+00,9.780895233154296875e+00,9.124016761779785156e+00,1.028715705871582031e+01,1.006689834594726562e+01,1.011931610107421875e+01,9.962829589843750000e+00,1.035483741760253906e+01,9.541899681091308594e+00,1.061671543121337891e+01,1.095837116241455078e+01,9.744166374206542969e+00,9.875293731689453125e+00,9.810670852661132812e+00,9.978360176086425781e+00,9.842375755310058594e+00,9.792851448059082031e+00,1.002797698974609375e+01,1.004279518127441406e+01,9.514311790466308594e+00,9.807623863220214844e+00,9.314827919006347656e+00,1.080880451202392578e+01,1.020456314086914062e+01,1.004696369171142578e+01,9.251155853271484375e+00,1.003332519531250000e+01,1.070468711853027344e+01,1.104648399353027344e+01,9.336856842041015625e+00,8.953027725219726562e+00,1.014978218078613281e+01,1.044151496887207031e+01,1.078303909301757812e+01,1.041844940185546875e+01,9.785126686096191406e+00,9.859755516052246094e+00,1.064118003845214844e+01,9.816259384155273438e+00,9.847940444946289062e+00,9.799830436706542969e+00
1.034203910827636719e+01,1.063083076477050781e+01,1.096080303192138672e+01,9.293260574340820312e+00,9.927990913391113281e+00,1.015903186798095703e+01,1.134830856323242188e+01,1.034901332855224609e+01,1.088807392120361328e+01,1.015314769744873047e+01,1.045800685882568359e+01,1.057176494598388672e+01,1.041533756256103516e+01,1.004645538330078125e+01,1.098877811431884766e+01,1.033490753173828125e+01,1.056256771087646484e+01,1.083807468414306641e+01,1.029466533660888672e+01,1.012896060943603516e+01,9.883407592773437500e+00,1.028565692901611328e+01,1.025073242187500000e+01,1.021032714843750000e+01,9.722865104675292969e+00,1.067869949340820312e+01,1.004650878906250000e+01,1.012107563018798828e+01,1.056827926635742188e+01,1.136810016632080078e+01,9.978860855102539062e+00,9.987937927246093750e+00,1.072788524627685547e+01,9.139601707458496094e+00,1.068166160583496094e+01,1.024366664886474609e+01,1.061274051666259766e+01,1.009163475036621094e+01,1.120814228057861328e+01,1.025947284698486328e+01,1.001959133148193359e+01,9.514587402343750000e+00,1.012596130371093750e+01,1.050152492523193359e+01,1.059870433807373047e+01,1.006774997711181641e+01,1.059990692138671875e+01,9.862767219543457031e+00,1.041423797607421875e+01,9.934516906738281250e+00,9.308833122253417969e+00,1.046526908874511719e+01,1.030527973175048828e+01,1.082812595367431641e+01,1.004899692535400391e+01
9.563981056213378906e+00,9.064275741577148438e+00,9.282093048095703125e+00,9.716651916503906250e+00,9.727607727050781250e+00,9.898138046264648438e+00,9.907458305358886719e+00,9.953833580017089844e+00,9.933390617370605469e+00,1.023635292053222656e+01,9.660349845886230469e+00,1.019700336456298828e+01,9.965889930725097656e+00,8.839307785034179688e+00,8.910145759582519531e+00,1.030440235137939453e+01,1.040067481994628906e+01,9.066266059875488281e+00,1.001939392089843750e+01,9.911352157592773438e+00,9.170438766479492188e+00,1.033712673187255859e+01,9.574300765991210938e+00,1.044107055664062500e+01,9.770313262939453125e+00,9.265953063964843750e+00,1.006039905548095703e+01,9.507187843322753906e+00,8.601205825805664062e+00,9.356508255004882812e+00,9.167656898498535156e+00,9.493002891540527344e+00,9.235029220581054688e+00,1.034709167480468750e+01,9.625550270080566406e+00,9.796711921691894531e+00,1.054402351379394531e+01,9.491616249084472656e+00,9.207135200500488281e+00,9.787207603454589844e+00,9.565859794616699219e+00,1.014532947540283203e+01,1.020066642761230469e+01,8.991353034973144531e+00,1.038411903381347656e+01,1.030224704742431641e+01,9.393599510192871094e+00,1.065126323699951172e+01,9.736759185791015625e+00,1.008493614196777344e+01,9.014311790466308594e+00,1.077508258819580078e+01,9.392291069030761719e+00,1.046551609039306641e+01,1.020634746551513672e+01
1.057399654388427734e+01,1.005099773406982422e+01,9.896770477294921875e+00,1.065763378143310547e+01,1.041690063476562500e+01,1.013134193420410156e+01,1.021229839324951172e+01,1.036375427246093750e+01,1.071712684631347656e+01,1.003020381927490234e+01,1.048374557495117188e+01,1.017542076110839844e+01,1.076937007904052734e+01,9.706511497497558594e+00,9.838894844055175781e+00,9.847805023193359375e+00,1.088682174682617188e+01,1.011928272247314453e+01,1.025187873840332031e+01,1.010076332092285156e+01,1.018327713012695312e+01,9.254126548767089844e+00,9.288446426391601562e+00,1.027460289001464844e+01,1.081035137176513672e+01,9.561740875244140625e+00,9.933600425720214844e+00,1.051658153533935547e+01,9.908000946044921875e+00,1.010663318634033203e+01,1.089222526550292969e+01,1.064141845703125000e+01,1.013570499420166016e+01,1.034796714782714844e+01,1.042486858367919922e+01,9.603339195251464844e+00,1.004719924926757812e+01,9.899980545043945312e+00,1.009603023529052734e+01,1.056543064117431641e+01,1.022004604339599609e+01,1.002764034271240234e+01,9.779631614685058594e+00,1.007159233093261719e+01,9.708698272705078125e+00,9.943413734436035156e+00,9.953431129455566406e+00,9.829787254333496094e+00,9.223382949829101562e+00,1.017822456359863281e+01,9.792960166931152344e+00,9.768166542053222656e+00,9.651768684387207031e+00,9.928932189941406250e+00,9.941139221191406250e+00
9.678991317749023438e+00,1.092231178283691406e+01,9.324004173278808594e+00,9.045160293579101562e+00,1.018870925903320312e+01,9.762134552001953125e+00,1.031415557861328125e+01,9.300022125244140625e+00,1.013275527954101562e+01,1.014606666564941406e+01,9.977499961853027344e+00,9.476221084594726562e+00,1.049938297271728516e+01,9.642331123352050781e+00,9.862750053405761719e+00,1.010050964355468750e+01,8.930773735046386719e+00,1.021504688262939453e+01,9.785800933837890625e+00,9.929325103759765625e+00,9.308733940124511719e+00,1.096068859100341797e+01,1.007303905487060547e+01,9.220273971557617188e+00,9.905524253845214844e+00,1.029434967041015625e+01,1.088564109802246094e+01,9.853629112243652344e+00,9.290452003479003906e+00,9.806972503662109375e+00,1.010748863220214844e+01,9.555779457092285156e+00,1.010657215118408203e+01,9.815002441406250000e+00,9.915049552917480469e+00,1.006478023529052734e+01,1.043395709991455078e+01,9.331991195678710938e+00,1.008136463165283203e+01,9.780959129333496094e+00,9.625617980957031250e+00,1.030380058288574219e+01,9.315936088562011719e+00,1.000261783599853516e+01,1.030270099639892578e+01,1.026024341583251953e+01,9.184455871582031250e+00,1.130269336700439453e+01,9.919093132019042969e+00,9.643231391906738281e+00,9.827369689941406250e+00,9.819325447082519531e+00,1.031668090820312500e+01,9.361569404602050781e+00,1.008530712127685547e+01
1.037040042877197266e+01,8.902123451232910156e+00,9.763054847717285156e+00,1.023567199707031250e+01,9.889123916625976562e+00,9.856439590454101562e+00,9.500504493713378906e+00,1.041160869598388672e+01,1.067891311645507812e+01,9.789327621459960938e+00,9.869622230529785156e+00,1.048589420318603516e+01,9.374489784240722656e+00,9.884525299072265625e+00,9.890998840332031250e+00,9.761463165283203125e+00,1.006852531433105469e+01,1.007373714447021484e+01,1.018395996093750000e+01,1.005786705017089844e+01,1.052635002136230469e+01,8.909255027770996094e+00,9.947871208190917969e+00,9.460528373718261719e+00,1.056298637390136719e+01,1.013891220092773438e+01,1.078839874267578125e+01,9.763790130615234375e+00,9.983518600463867188e+00,9.673022270202636719e+00,9.316780090332031250e+00,9.877700805664062500e+00,9.911421775817871094e+00,8.946479797363281250e+00,9.669908523559570312e+00,9.914058685302734375e+00,9.506328582763671875e+00,9.892530441284179688e+00,8.798290252685546875e+00,8.934899330139160156e+00,1.010404586791992188e+01,1.036358356475830078e+01,1.058123683929443359e+01,1.070121574401855469e+01,9.760525703430175781e+00,9.407538414001464844e+00,8.566533088684082031e+00,1.024500942230224609e+01,9.829071044921875000e+00,9.896117210388183594e+00,9.859413146972656250e+00,8.929982185363769531e+00,1.022393894195556641e+01,9.729359626770019531e+00,9.732731819152832031e+00
9.598113059997558594e+00,9.699760437011718750e+00,1.093152523040771484e+01,9.404356956481933594e+00,9.631090164184570312e+00,9.028203010559082031e+00,9.854757308959960938e+00,9.861505508422851562e+00,9.725008010864257812e+00,9.706176757812500000e+00,9.993468284606933594e+00,1.045560455322265625e+01,9.963679313659667969e+00,9.414594650268554688e+00,9.901171684265136719e+00,1.019716739654541016e+01,9.779122352600097656e+00,1.040999889373779297e+01,9.964303970336914062e+00,1.004330921173095703e+01,9.806417465209960938e+00,9.643140792846679688e+00,1.034364795684814453e+01,1.001687049865722656e+01,9.732581138610839844e+00,9.739253044128417969e+00,1.076531887054443359e+01,1.029362010955810547e+01,1.090090370178222656e+01,1.026398563385009766e+01,1.010934448242187500e+01,9.666070938110351562e+00,1.017354774475097656e+01,9.921351432800292969e+00,9.898918151855468750e+00,8.939768791198730469e+00,1.009195137023925781e+01,9.925909042358398438e+00,1.109489917755126953e+01,1.044982242584228516e+01,1.006573009490966797e+01,1.028173065185546875e+01,1.085277938842773438e+01,1.001608562469482422e+01,1.045062923431396484e+01,9.951908111572265625e+00,9.555209159851074219e+00,9.549118041992187500e+00,9.996898651123046875e+00,1.008555793762207031e+01,1.038374423980712891e+01,1.041959285736083984e+01,1.059044742584228516e+01,1.025237464904785156e+01,1.031196117401123047e+01
1.025768756866455078e+01,1.140007400512695312e+01,1.009978485107421875e+01,9.759177207946777344e+00,1.009117031097412109e+01,1.003611469268798828e+01,9.519856452941894531e+00,9.612236976623535156e+00,8.997968673706054688e+00,9.679297447204589844e+00,9.646857261657714844e+00,9.321446418762207031e+00,1.026282310485839844e+01,9.842496871948242188e+00,9.109685897827148438e+00,9.713354110717773438e+00,9.398103713989257812e+00,1.088472461700439453e+01,1.015188980102539062e+01,9.581290245056152344e+00,9.326034545898437500e+00,1.066516113281250000e+01,9.878170967102050781e+00,9.421725273132324219e+00,9.592724800109863281e+00,1.008734607696533203e+01,1.064539813995361328e+01,9.925468444824218750e+00,9.639570236206054688e+00,9.393405914306640625e+00,9.464717864990234375e+00,9.305209159851074219e+00,1.018551445007324219e+01,9.957255363464355469e+00,1.008960723876953125e+01,1.113918876647949219e+01,1.016101741790771484e+01,9.432424545288085938e+00,9.531159400939941406e+00,1.025381183624267578e+01,9.915184974670410156e+00,9.923970222473144531e+00,9.718756675720214844e+00,1.017996883392333984e+01,1.005481433868408203e+01,9.642258644104003906e+00,9.669337272644042969e+00,1.092963123321533203e+01,1.055352687835693359e+01,9.941843032836914062e+00,1.003046226501464844e+01,9.951707839965820312e+00,1.025053691864013672e+01,9.355973243713378906e+00,9.967431068420410156e+00
9.944154739379882812e+00,9.767781257629394531e+00,9.482657432556152344e+00,1.048442363739013672e+01,1.011304664611816406e+01,9.080278396606445312e+00,1.091262722015380859e+01,1.032128906250000000e+01,1.003042316436767578e+01,1.018853569030761719e+01,9.851430892944335938e+00,1.108956336975097656e+01,9.540089607238769531e+00,1.000795936584472656e+01,9.218537330627441406e+00,8.882457733154296875e+00,9.486152648925781250e+00,9.485725402832031250e+00,1.018713188171386719e+01,1.065535831451416016e+01,1.067325496673583984e+01,1.041271972656250000e+01,1.069230461120605469e+01,1.127346420288085938e+01,1.008483695983886719e+01,1.072071361541748047e+01,1.099427604675292969e+01,1.000336360931396484e+01,1.022967910766601562e+01,9.572878837585449219e+00,1.030149364471435547e+01,1.072859001159667969e+01,1.060400962829589844e+01,1.018230915069580078e+01,1.053907680511474609e+01,9.467201232910156250e+00,1.070142745971679688e+01,9.506982803344726562e+00,1.067208957672119141e+01,1.110267448425292969e+01,9.905953407287597656e+00,1.044183921813964844e+01,1.031204128265380859e+01,1.040355587005615234e+01,1.061729431152343750e+01,1.010995769500732422e+01,1.030816078186035156e+01,1.099236011505126953e+01,1.007491111755371094e+01,9.907946586608886719e+00,9.938759803771972656e+00,1.019659900665283203e+01,1.000912475585937500e+01,9.057155609130859375e+00,1.034949398040771484e+01
1.050302505493164062e+01,9.831739425659179688e+00,1.151132392883300781e+01,1.142522811889648438e+01,1.054785060882568359e+01,1.021571540832519531e+01,1.026651382446289062e+01,9.784406661987304688e+00,1.147429466247558594e+01,1.010045814514160156e+01,1.072295188903808594e+01,1.072780513763427734e+01,1.073342323303222656e+01,1.069757938385009766e+01,9.682479858398437500e+00,1.036245536804199219e+01,9.997639656066894531e+00,1.150224304199218750e+01,1.009077930450439453e+01,1.066808319091796875e+01,1.059245872497558594e+01,1.046678733825683594e+01,1.109299468994140625e+01,1.118729972839355469e+01,1.083833217620849609e+01,1.134967899322509766e+01,1.061714458465576172e+01,1.039824867248535156e+01,1.110522747039794922e+01,1.043693733215332031e+01,1.032773208618164062e+01,1.033032417297363281e+01,1.164636802673339844e+01,1.008192253112792969e+01,1.057833003997802734e+01,1.045266723632812500e+01,9.784874916076660156e+00,1.007130050659179688e+01,1.112616634368896484e+01,1.207989406585693359e+01,1.055457782745361328e+01,9.959798812866210938e+00,1.006602191925048828e+01,1.125385570526123047e+01,1.009736728668212891e+01,1.027410793304443359e+01,1.112420082092285156e+01,1.076384067535400391e+01,9.765387535095214844e+00,1.039801406860351562e+01,1.083509349822998047e+01,1.111667060852050781e+01,1.090111064910888672e+01,1.033686447143554688e+01,1.058374881744384766e+01
1.023666381835937500e+01,1.107335948944091797e+01,1.048493957519531250e+01,9.593888282775878906e+00,9.267382621765136719e+00,1.054982185363769531e+01,1.027294540405273438e+01,1.017238330841064453e+01,1.020717144012451172e+01,9.621573448181152344e+00,1.053670597076416016e+01,1.119407749176025391e+01,9.561645507812500000e+00,1.005490493774414062e+01,1.089687347412109375e+01,9.920081138610839844e+00,9.987461090087890625e+00,1.042358779907226562e+01,1.082001686096191406e+01,1.014259243011474609e+01,1.012593364715576172e+01,1.051635646820068359e+01,1.043604850769042969e+01,1.043442344665527344e+01,9.110431671142578125e+00,1.000289916992187500e+01,1.081390094757080078e+01,1.023827648162841797e+01,1.029259300231933594e+01,1.044058609008789062e+01,9.864500045776367188e+00,9.766117095947265625e+00,9.730873107910156250e+00,1.022291183471679688e+01,9.742577552795410156e+00,1.056050205230712891e+01,1.003360271453857422e+01,9.714220046997070312e+00,9.829465866088867188e+00,9.160100936889648438e+00,1.029627037048339844e+01,9.278083801269531250e+00,1.062036800384521484e+01,1.031783580780029297e+01,1.033017826080322266e+01,9.603446960449218750e+00,1.003195095062255859e+01,9.761130332946777344e+00,9.957142829895019531e+00,1.008618736267089844e+01,1.051042270660400391e+01,9.093340873718261719e+00,1.018796920776367188e+01,9.116462707519531250e+00,1.018335437774658203e+01
9.657804489135742188e+00,9.906030654907226562e+00,9.537177085876464844e+00,1.001060771942138672e+01,8.778354644775390625e+00,1.044941616058349609e+01,9.697498321533203125e+00,9.500391960144042969e+00,9.850532531738281250e+00,9.491187095642089844e+00,1.007048797607421875e+01,1.033764362335205078e+01,9.768695831298828125e+00,8.541183471679687500e+00,1.104152393341064453e+01,1.037944030761718750e+01,9.430696487426757812e+00,9.851016044616699219e+00,9.984753608703613281e+00,1.022036266326904297e+01,9.642724037170410156e+00,1.011964797973632812e+01,1.088371753692626953e+01,1.032450294494628906e+01,9.978277206420898438e+00,1.032284450531005859e+01,1.018451881408691406e+01,9.700723648071289062e+00,9.755078315734863281e+00,9.452755928039550781e+00,1.023462295532226562e+01,1.020917415618896484e+01,9.488266944885253906e+00,1.041699695587158203e+01,9.731347084045410156e+00,1.012662029266357422e+01,9.914175033569335938e+00,9.035902976989746094e+00,9.380949020385742188e+00,9.467436790466308594e+00,1.003070735931396484e+01,9.470031738281250000e+00,9.774291992187500000e+00,1.038236999511718750e+01,1.016703796386718750e+01,9.988410949707031250e+00,9.388230323791503906e+00,9.857981681823730469e+00,9.641225814819335938e+00,9.811467170715332031e+00,9.601987838745117188e+00,1.035540866851806641e+01,9.857414245605468750e+00,9.559506416320800781e+00,9.950914382934570312e+00
