1.255289762277787546e-01,9.884242901656546676e-02,1.811431443580093503e-01,7.952165226491143546e-01,-3.994733578599430485e-02,-2.829953171345150897e-01,2.515625989940891705e-01,-7.820266488039868957e-02,1.293438340047362300e-01,-1.793518813759575059e-01,-3.306237012066651215e-01
-3.593696644548938224e-01,1.490987639571428498e-02,-4.627926905616452924e-01,2.269875909291637628e-01,1.839830364309848476e-01,-5.337372637073181103e-01,1.589122146629355636e-01,-4.239595959939232439e-02,4.394234059026212447e-01,-3.031223551170788774e-02,-2.552316672789248231e-01
-1.896226376902838406e-01,7.497857442028155184e-02,-1.215303204406624760e-01,-1.958123111798582838e-01,-1.019753362067453289e-01,3.244793901531956570e-01,2.148110859165133779e-01,4.529706581509692631e-01,-8.689350402087256398e-02,1.813499091603342217e-01,7.055912800316941347e-01
-6.662043079394138756e-01,-7.417826605943624030e-02,-3.354562300012026155e-01,1.481250676831165625e-01,6.709526012086762525e-02,5.430633172224549332e-01,5.228082167366424754e-02,2.178770936714187478e-01,-1.462259390561359840e-01,-8.667243774933700018e-02,-1.941136202883551598e-01
-3.269457028874018789e-01,2.460483226621177077e-01,5.679068530892328326e-01,-1.763937414582009700e-01,-5.632717805071548595e-02,-4.098464628294315459e-01,-1.289606081260106715e-02,-5.692285356196168794e-02,-4.101329381340518276e-01,3.480955527391304538e-01,1.224779570575051796e-01
3.978291667207969340e-01,-2.741004382097211867e-01,-2.008935190015779804e-01,-9.694578224326430571e-02,2.696537136595241607e-02,4.371303493270056739e-02,-5.216795433558875095e-01,4.488256346457287216e-01,1.058655096049176680e-01,7.535974515434812337e-02,4.729964682184873981e-01
4.405227173387800121e-01,3.899529068288962175e-02,1.282903419551006119e-01,-4.176366939337164408e-01,-6.022933548840982143e-02,2.196950106781546397e-01,2.042401063076484669e-01,-5.907736892373978144e-01,-7.815128858364836506e-02,3.724636239507936875e-01,1.615006634362691762e-01
4.848627547418085104e-01,-1.602105378385887124e-01,-1.135715477269882007e-01,2.604445471602031548e-01,2.608222095679643138e-01,6.500523709789003401e-01,-6.441062095867143567e-02,-1.067574372975029079e-01,-6.000232754098604182e-02,1.432293881928478271e-02,-3.854389959701724488e-01
-2.224215733877765167e-01,-1.158111553225566054e-01,2.285161189992315212e-01,7.106799253589763943e-01,1.215511062701655487e-01,1.312816215486403183e-02,2.038063944184560494e-01,1.915870338118615124e-01,1.452550533713477254e-01,-3.932869589105836283e-01,3.329677558819429950e-01
7.935601196230998924e-03,-1.293729589387304924e-01,1.471386241520996306e-02,4.545682005886478860e-01,4.295091194155276626e-01,-4.713554942987398938e-02,-6.890926567317394447e-02,-3.382816023137721340e-01,-1.149489241972639769e-01,-5.498822390208292221e-01,-3.935535694033294174e-01
-2.950867278557226525e-01,-2.275387529294117805e-01,4.082307002845489974e-01,-1.550745817287840778e-01,-3.301754443868692435e-01,-1.973738955380973659e-01,3.031898676203839682e-01,1.806668614282758989e-01,1.999029222716426912e-01,5.631565181599849090e-01,2.020053879597777102e-01
-2.409510219449579327e-01,3.036036118070526563e-02,-2.333183167493695365e-01,4.702060279335052578e-02,4.864888666805280981e-01,3.560233430228020857e-01,5.289351810632100248e-01,-3.376044445877174893e-01,-1.917053711035871522e-01,-2.283338726859095447e-01,-1.957343807207890529e-01
1.199659551149122871e-01,3.159846461012656427e-01,-3.935694776666840977e-01,-3.987979798743386262e-01,-1.515268411551848500e-02,-9.851414521767197507e-02,3.788764626599002150e-01,-2.487456866446310644e-01,-8.932821754841313577e-02,-4.193381378031642015e-01,4.155053249315606712e-01
4.602749721500160041e-01,-1.960867408755868069e-01,1.656691141304932335e-01,-9.762614063636231021e-02,-4.098584601137322814e-01,4.348330857685392403e-02,1.324799271638889553e-01,-4.842175899855882815e-01,4.455985185479344746e-01,1.573496706022361746e-01,2.598278310297472138e-01
3.667550053841839297e-01,2.183858286982338637e-01,4.981386486055363050e-01,-2.678012137378614210e-01,5.813280931635552221e-03,8.872489598925098475e-02,1.548697253199243611e-02,4.424900710752245891e-01,-5.041156406472007134e-01,6.737460848176855810e-02,1.879459092407825826e-01
2.204172893228640018e-01,-1.687379487360831931e-01,4.888464733619612423e-01,-2.512851351128861724e-02,9.028655187756805256e-02,5.810529298637259199e-01,4.635546672102240917e-01,1.699300202720741004e-02,-3.077871815879386630e-01,1.520042005360126292e-01,6.750792561105768697e-02
7.085768617697883742e-02,3.460091622320297655e-01,-2.169020232141866400e-01,-4.354531464348197489e-01,1.751204515648038529e-01,7.090384325297352519e-02,-4.466763117736167743e-01,2.205453926100678086e-01,-1.859969863597396578e-01,-4.514985833182708630e-01,3.410139918359912370e-01
2.203717225229996635e-01,1.606483870207382758e-01,-1.395906793021816084e-01,1.377874400831725354e-01,1.664356079765387172e-02,-2.893294773691403310e-01,6.635219548497052824e-03,-2.319779743243094716e-01,-5.268671172898743427e-01,-6.431022212741791533e-01,2.411258502882788479e-01
-1.361962937647342442e-01,2.524935860825022749e-01,-7.700253978703835989e-02,-1.987650791726449095e-01,-8.016767699658555735e-01,3.024007155605415442e-01,1.938391124751405181e-01,-9.186424089801134563e-02,-7.494175427500682218e-02,2.162358298417255131e-01,1.993537898393160090e-01
-2.902090320655209554e-01,4.222661210318410380e-02,1.551451468022505831e-01,-5.182446048867482835e-01,-7.538682720910550028e-02,4.115145892464098371e-02,3.901888175013469851e-01,3.480309028800298576e-01,-1.755627297814326970e-01,3.814045620899084166e-01,-4.053479898126962633e-01
-8.546393642007110714e-02,1.540439672682729633e-01,4.695392243713595315e-01,4.805617938384074833e-02,6.406387336412867894e-02,-3.156346376389246311e-01,7.458007545927425319e-01,-7.099210715872462940e-02,1.474562200196574968e-01,1.418877156564675723e-01,-1.983088053140879548e-01
1.817799268622168618e-01,-6.455188795410669866e-02,-9.374829432242844096e-02,3.849052952181308829e-02,-2.313585210042876095e-01,-7.946149132809040561e-01,-2.715677693565740070e-01,1.412255308900357831e-01,2.601046451659556613e-01,2.920398957384854333e-01,1.447197003944260540e-01
-6.214597864595565735e-01,-9.226715843552876772e-02,1.696350210487157853e-02,1.431111532738167103e-01,-4.745239798412483889e-01,1.244956983324324445e-01,-9.655177490743249713e-02,-3.621553802244386056e-01,3.965884510104386029e-01,-1.998894686978500146e-01,7.820992590933234512e-02
-1.546262471026864718e-02,-3.683742078121242658e-01,-7.272290505559473317e-01,1.439332445471877275e-01,2.062046997285135463e-01,-2.641853319297748359e-01,3.381123275061986844e-01,-5.883840931019299059e-02,-1.345938734752444021e-01,-1.018804413801944475e-01,-2.364131385219448434e-01
4.828224497215535260e-01,3.383462537131754488e-01,-5.703762143484915163e-03,2.104690689801365366e-01,-1.386953774820537388e-01,-1.630165791621440152e-01,-2.263050967898221910e-01,1.164018694767860462e-01,5.744230517958535120e-01,2.239611351775791237e-01,-3.426074946222461559e-01
