6.055634617805480957e-01,-1.694116555154323578e-02,-5.462347865104675293e-01,5.784749984741210938e-01
3.722372055053710938e-01,-1.138064730912446976e-02,-2.490150481462478638e-01,8.940367102622985840e-01
-5.710554122924804688e-01,5.710528492927551270e-01,-2.357750572264194489e-02,5.892694592475891113e-01
2.403126060962677002e-01,-5.982165932655334473e-01,-6.303873658180236816e-01,4.324330091476440430e-01
4.802783131599426270e-01,2.715429849922657013e-02,-3.270784318447113037e-01,8.133972883224487305e-01
-3.831563591957092285e-01,8.783605098724365234e-01,1.923384219408035278e-01,-2.113771140575408936e-01
6.135981082916259766e-01,5.796900987625122070e-01,-4.326008558273315430e-01,3.167228102684020996e-01
-2.259463667869567871e-01,4.033714234828948975e-01,7.019429802894592285e-01,5.417706370353698730e-01
8.768814206123352051e-01,-1.741245090961456299e-01,-4.408536851406097412e-01,8.004800975322723389e-02
3.440029323101043701e-01,-4.975323379039764404e-01,-7.814998626708984375e-01,1.529100984334945679e-01
2.787106037139892578e-01,-8.878616094589233398e-01,-3.138477206230163574e-01,1.884728372097015381e-01
6.665399074554443359e-01,5.748978629708290100e-02,3.507262468338012695e-01,6.552942395210266113e-01
6.755300164222717285e-01,-3.633865416049957275e-01,-1.735067963600158691e-01,6.176608800888061523e-01
-7.688530683517456055e-01,5.229103565216064453e-01,-3.415808975696563721e-01,1.369384676218032837e-01
2.662162780761718750e-01,-1.051724627614021301e-01,4.355935156345367432e-01,8.534201979637145996e-01
-5.519163608551025391e-02,6.009440422058105469e-01,6.409973502159118652e-01,4.742809832096099854e-01
5.794139206409454346e-02,-6.012883186340332031e-01,-5.115133523941040039e-01,6.111048460006713867e-01
-5.188659429550170898e-01,-2.287336997687816620e-02,-2.521840929985046387e-01,8.164913058280944824e-01
2.523719370365142822e-01,-8.517512083053588867e-01,3.981911540031433105e-01,2.286306768655776978e-01
4.207204878330230713e-01,2.214514911174774170e-01,-7.613331675529479980e-01,4.408237040042877197e-01
-1.815113127231597900e-01,-5.744379758834838867e-01,-2.981324791908264160e-01,7.403995990753173828e-01
7.361128330230712891e-01,-1.489986777305603027e-01,-5.377022624015808105e-01,-3.831625282764434814e-01
-9.160313606262207031e-01,-3.090533912181854248e-01,-2.103520035743713379e-01,1.453440189361572266e-01
9.696412831544876099e-02,8.327470421791076660e-01,-5.243775844573974609e-01,1.488585174083709717e-01
3.780287206172943115e-01,7.211866378784179688e-01,-5.495972037315368652e-01,1.868868321180343628e-01
-6.828906536102294922e-01,1.302817314863204956e-01,-2.559361457824707031e-01,6.717020273208618164e-01
-4.555748701095581055e-01,7.746580839157104492e-01,3.286538422107696533e-01,2.904188632965087891e-01
-2.668710658326745033e-04,-3.134793043136596680e-01,4.482687115669250488e-01,8.371296525001525879e-01
-2.236389219760894775e-01,-8.575814366340637207e-01,3.709700405597686768e-01,2.773458957672119141e-01
-3.643127977848052979e-01,2.277739048004150391e-01,5.518386960029602051e-01,7.147512435913085938e-01
7.291872799396514893e-02,6.177870631217956543e-01,7.461751699447631836e-01,2.371596097946166992e-01
-5.097552537918090820e-01,-5.935082584619522095e-02,-5.666269659996032715e-01,6.446397900581359863e-01
-5.554855465888977051e-01,5.144036561250686646e-02,-5.245361328125000000e-01,6.431577205657958984e-01
-4.685253202915191650e-01,4.239197373390197754e-01,6.199756264686584473e-02,7.726138234138488770e-01
-5.532279014587402344e-01,2.088113129138946533e-01,-3.025856614112854004e-01,7.475149631500244141e-01
