-5.640027101441328128e+00,6.651278806628785345e-02,6.059729435676543652e+00,1.075965705652336180e+00
-5.156384190454312844e+00,9.448152928320281418e-01,4.573275264248643168e+00,-1.236219401242257376e+00
-5.956639925412745562e+00,7.021799679269132011e-02,6.733966583995840693e+00,-3.771988061485016530e-01
-4.239489920054125172e+00,4.085875612063579188e-01,5.751285216647250564e+00,-7.684177082761875499e-02
-5.744020882055074217e+00,-8.244540926291594740e-01,4.561791312756521499e+00,7.102073478071780910e-01
-5.418367267075926641e+00,-1.089671787107776013e-01,4.610462823149249267e+00,7.941570915044841861e-02
-5.714087509010948196e+00,-4.090164403003302973e-01,5.153576084739262875e+00,-3.600231471439545583e-01
-4.918184208137066804e+00,-3.434160485252851225e-01,3.904494449641777276e+00,4.102180436669786712e-01
-6.439672337164098259e+00,9.575865847132243314e-01,4.941692696880373603e+00,3.689128828929132964e-01
-6.031750709516379594e+00,2.181018395505692986e+00,4.692627699000923691e+00,2.669490209585503315e-01
-4.085222140063198282e+00,3.787005459825985021e-01,4.563296849621395701e+00,-6.152156199425606875e-01
-4.868947231467648962e+00,4.464389397779024438e-01,4.337768942109613057e+00,7.651212726263109110e-01
-4.461002833928866984e+00,-6.226235760527609742e-01,5.404593454771490890e+00,-1.114415017998620083e+00
-4.119530060944088135e+00,-7.203926339971840065e-01,5.503355100983699622e+00,-5.137652227483540113e-01
-4.783729647100674498e+00,-4.636618421592644812e-01,6.195107074714123030e+00,9.011268000807316492e-01
-5.262913814235460563e+00,4.463705293134148100e-01,4.215881331250991515e+00,-5.443387404505835026e-01
-5.710200922584228067e+00,-4.599051725776170940e-02,5.049374770403938228e+00,-8.716423808957529662e-01
-4.851032980070672629e+00,2.419833921804155907e-01,4.195730667417127968e+00,3.154173851776290866e-02
-5.749200505321230281e+00,1.303619310780187002e+00,4.250173907444313670e+00,1.194159385245567195e+00
-4.701515566868208040e+00,-9.849506013626719847e-01,4.917807918076030127e+00,-4.935053427142959692e-01
-4.816049335580491864e+00,-1.040516336249462659e-01,4.802420882245412415e+00,1.947631825021495788e-01
-5.475681618009498486e+00,-2.614140382691591824e-02,5.859035099642307287e+00,1.074762983416637452e+00
-4.314438588758445547e+00,1.609180991795097659e+00,5.535941245490489493e+00,-1.392512387205114277e-01
-4.870675717571347541e+00,-7.366014112736450903e-01,4.719855038311785655e+00,2.793066664090801399e-01
-6.098248589401681130e+00,-8.986260425872539814e-01,4.313815623520404152e+00,-6.552403312650548761e-01
