1.611236110329627991e-02,1.125815361738204956e-01,2.747037215158343315e-03,2.007288932800292969e-01,-8.106914162635803223e-02,-2.698464691638946533e-01,1.974708773195743561e-02,9.559490531682968140e-02,-2.389427833259105682e-02,-1.214158087968826294e-01,-1.558074541389942169e-02,-1.432945430278778076e-01,3.836016356945037842e-02,-4.542777314782142639e-02,-1.324312835931777954e-01,3.075794279575347900e-01,-6.718740612268447876e-02,-1.664925925433635712e-02,2.155227512121200562e-01,2.042460627853870392e-02,-9.461136162281036377e-02,-1.255101561546325684e-01,7.566972821950912476e-02,-6.292314082384109497e-02,6.079988181591033936e-02,5.862373858690261841e-02,-7.193499058485031128e-02,-3.222936019301414490e-02,1.556286811828613281e-01,1.062400937080383301e-01,-1.150582432746887207e-01,1.351926028728485107e-01,2.035206742584705353e-02,1.489769071340560913e-01,-1.072699576616287231e-02,8.622354827821254730e-03,3.906713798642158508e-03,-1.430619042366743088e-02,5.101896449923515320e-02,9.451773762702941895e-02,-7.753465324640274048e-02,-2.387873977422714233e-01,4.460536688566207886e-02,-1.308146864175796509e-01,-1.601052284240722656e-01,2.251553833484649658e-01,-3.695589676499366760e-02,-5.218873545527458191e-02,-1.061139404773712158e-01,-1.283381413668394089e-02,1.084809750318527222e-01,-8.990842849016189575e-02,1.614809036254882812e-01,4.727029800415039062e-02,-6.330206245183944702e-02,5.329902470111846924e-02,-4.280575364828109741e-02,5.216924473643302917e-02,-8.122587949037551880e-02,-9.950410574674606323e-02,1.285741105675697327e-02,-1.034197807312011719e-01,3.762166574597358704e-02,3.454716131091117859e-02,-5.009953305125236511e-02,2.760291472077369690e-02,2.805450744926929474e-02,-7.865338772535324097e-02,-1.466267257928848267e-01,-2.875640988349914551e-03,-1.225769966840744019e-01,-9.710536152124404907e-02,-4.003964364528656006e-02,-3.943746536970138550e-02,4.869652539491653442e-02,5.103348195552825928e-02,7.058562338352203369e-02,-1.303202360868453979e-01,-1.554068475961685181e-01,5.093026906251907349e-02,9.547866880893707275e-03,1.115316152572631836e-01,-2.916889451444149017e-02,2.108188346028327942e-02,1.808593273162841797e-01,9.223217517137527466e-02,-6.609226763248443604e-02,-1.494499971158802509e-03,-1.621875446289777756e-03,5.186598002910614014e-02,-2.259517461061477661e-01,-5.108995828777551651e-03,-5.504972115159034729e-02,-4.106823354959487915e-02,-5.406655371189117432e-02,-5.603007599711418152e-02,8.388499729335308075e-03,2.295857481658458710e-02,-1.253382861614227295e-02,6.016802415251731873e-02,1.442237291485071182e-02
-1.888700276613235474e-01,-7.463793456554412842e-02,1.587444357573986053e-02,-6.462764926254749298e-03,1.989489048719406128e-01,9.693494439125061035e-02,-4.435382038354873657e-02,-1.169571578502655029e-01,4.600661620497703552e-02,-1.819138377904891968e-01,-1.093328148126602173e-01,4.568996652960777283e-02,9.510263800621032715e-02,5.981654673814773560e-02,9.446869790554046631e-02,9.189137071371078491e-02,-1.179482415318489075e-01,-5.250553786754608154e-02,-2.759995311498641968e-02,-8.217747509479522705e-02,-6.715682893991470337e-02,4.632763192057609558e-02,-3.429307788610458374e-02,-4.124139249324798584e-02,-8.451944589614868164e-02,-5.376151949167251587e-02,1.459613814949989319e-02,-1.259926427155733109e-02,1.094577237963676453e-01,5.560595542192459106e-02,-4.077865742146968842e-03,-2.589738070964813232e-01,8.070209622383117676e-02,7.846110314130783081e-02,7.417463511228561401e-02,5.423740483820438385e-03,-3.450114279985427856e-02,-2.857436798512935638e-02,2.434136271476745605e-01,-3.191298618912696838e-02,1.444271206855773926e-01,-1.068104058504104614e-01,-4.372255504131317139e-02,-2.557703554630279541e-01,9.442247450351715088e-02,-8.781617507338523865e-03,8.994545042514801025e-02,2.238321900367736816e-01,-9.948312491178512573e-02,-1.108171269297599792e-01,-8.023614063858985901e-03,-1.624407619237899780e-01,4.959546029567718506e-02,-8.569298684597015381e-02,1.148115564137697220e-02,1.470726542174816132e-02,7.681161165237426758e-02,7.627072185277938843e-02,-5.343061313033103943e-02,-1.058014184236526489e-01,-8.443151600658893585e-03,1.064783409237861633e-01,-7.753716409206390381e-02,1.171910017728805542e-02,7.138338685035705566e-02,-1.403649300336837769e-01,-9.511809796094894409e-03,6.989768706262111664e-03,-1.146245747804641724e-02,1.139933243393898010e-01,-1.442948877811431885e-01,2.441297024488449097e-01,-1.574766039848327637e-01,-1.911151260137557983e-01,6.227371748536825180e-03,1.023283898830413818e-01,-3.619828447699546814e-02,-5.225702002644538879e-02,-4.161496832966804504e-02,-1.596801215782761574e-03,-1.015368551015853882e-01,1.157957836985588074e-01,-8.273769915103912354e-02,-1.190503388643264771e-01,6.632472574710845947e-02,3.819883987307548523e-02,3.939256817102432251e-02,-3.766447678208351135e-02,1.214140653610229492e-02,3.259041160345077515e-02,-7.808122038841247559e-02,-7.139276713132858276e-02,7.657556235790252686e-02,1.083713024854660034e-01,1.231177374720573425e-01,-6.388062983751296997e-02,1.405518501996994019e-01,6.471721827983856201e-02,-9.321387112140655518e-02,8.221930265426635742e-02,-2.565114945173263550e-02
8.354192227125167847e-02,-1.183889806270599365e-01,1.116749420762062073e-01,4.907405376434326172e-02,1.227180436253547668e-01,1.406686007976531982e-01,4.579248838126659393e-03,-1.715376377105712891e-01,-6.335573643445968628e-02,-6.421339511871337891e-02,3.312454745173454285e-02,-5.765221081674098969e-03,-1.105875819921493530e-01,-1.648648679256439209e-01,-2.464227005839347839e-02,1.285800784826278687e-01,-1.324300467967987061e-01,6.465375423431396484e-02,-1.456253826618194580e-01,-2.121104747056961060e-01,-6.253385450690984726e-03,3.355655353516340256e-04,1.187834814190864563e-01,-3.229348734021186829e-02,-3.373409062623977661e-02,7.949034124612808228e-02,9.602648764848709106e-02,-5.290081724524497986e-02,4.857026040554046631e-02,-1.879864484071731567e-01,1.189231872558593750e-01,1.069782301783561707e-01,-2.328432351350784302e-02,-1.781003475189208984e-01,-8.948518894612789154e-03,2.361669763922691345e-02,1.425046026706695557e-01,4.641455039381980896e-02,-1.457084864377975464e-01,3.126899898052215576e-02,-3.138238936662673950e-02,1.378772556781768799e-01,1.187494024634361267e-02,1.733703166246414185e-02,6.805009394884109497e-02,-5.351662635803222656e-02,-1.088477894663810730e-01,1.748119015246629715e-03,2.557279169559478760e-02,-1.154111549258232117e-01,1.301529109477996826e-01,-3.974561020731925964e-02,-1.143149808049201965e-01,-2.375033497810363770e-01,1.062671840190887451e-01,-2.194333449006080627e-02,-5.640108510851860046e-02,7.425457984209060669e-02,-3.933406621217727661e-02,7.232186943292617798e-02,9.940519928932189941e-02,5.295046791434288025e-02,-7.048001140356063843e-02,-2.346257418394088745e-01,-5.512195825576782227e-02,1.254193782806396484e-01,2.305395714938640594e-02,-8.280314505100250244e-02,-2.573879063129425049e-01,3.211978822946548462e-02,1.516280174255371094e-01,-5.247062444686889648e-02,-1.175024211406707764e-01,1.866360753774642944e-02,2.155438810586929321e-02,-8.648511022329330444e-02,-2.560235932469367981e-02,6.715293228626251221e-02,-3.574627265334129333e-02,8.046688884496688843e-02,-7.073562592267990112e-02,1.049299351871013641e-02,-3.095346316695213318e-02,-3.422385826706886292e-02,3.416057676076889038e-02,2.213397175073623657e-01,-3.688779473304748535e-02,7.222224771976470947e-02,-5.405480973422527313e-03,-5.591546371579170227e-02,1.267255544662475586e-01,1.954024657607078552e-02,-1.857549697160720825e-01,-6.637675315141677856e-02,-8.841498941183090210e-02,1.517882221378386021e-03,-1.665028780698776245e-01,6.906682625412940979e-03,-7.839261740446090698e-02,9.640993177890777588e-02,3.407490998506546021e-02
-1.786525547504425049e-02,8.328153938055038452e-02,3.008718136698007584e-03,-5.321481823921203613e-02,8.023405820131301880e-02,-1.938067972660064697e-01,-2.824763301759958267e-03,-1.954506337642669678e-02,5.291315726935863495e-03,1.193585321307182312e-01,-1.103296875953674316e-02,1.865562051534652710e-01,8.601246029138565063e-02,5.840148776769638062e-02,1.412165015935897827e-01,-1.672010570764541626e-01,-2.544662356376647949e-01,8.225761353969573975e-02,1.736731082201004028e-02,-2.221137098968029022e-02,-2.453343570232391357e-02,-4.363356530666351318e-02,-8.523110300302505493e-02,-1.107510775327682495e-01,3.188475593924522400e-02,-1.215942855924367905e-02,2.176092751324176788e-02,2.906841039657592773e-02,8.929451555013656616e-02,-7.017759978771209717e-02,-3.627716377377510071e-02,4.470281675457954407e-02,-6.180283613502979279e-03,-5.817605927586555481e-02,-1.276276260614395142e-01,5.469449609518051147e-02,-8.341085165739059448e-02,-7.491822354495525360e-03,1.082351431250572205e-01,-1.230594050139188766e-02,1.173625737428665161e-01,-2.238334156572818756e-02,-9.054994210600852966e-03,-7.257369905710220337e-02,-1.370425969362258911e-01,-2.549251317977905273e-01,1.222086325287818909e-01,-7.555281277745962143e-03,1.326141208410263062e-01,1.347713172435760498e-01,-9.362184256315231323e-02,8.786167949438095093e-02,-1.224890425801277161e-01,-2.562157213687896729e-01,1.193124651908874512e-01,-1.899882405996322632e-02,2.585914172232151031e-02,8.390459418296813965e-02,-5.837216600775718689e-02,5.462834611535072327e-02,1.219054237008094788e-01,-1.840658783912658691e-01,1.597919762134552002e-01,-5.438901018351316452e-03,2.303051576018333435e-02,-4.414664953947067261e-02,9.109664708375930786e-02,-4.651436582207679749e-03,7.472365349531173706e-02,-1.638244688510894775e-01,-2.309717535972595215e-01,3.898747637867927551e-02,-1.121707484126091003e-01,5.090299621224403381e-02,-3.891048952937126160e-02,-1.230585649609565735e-01,-5.004968121647834778e-02,6.158879399299621582e-02,5.513081327080726624e-02,-6.160325184464454651e-02,8.742702007293701172e-02,8.240516483783721924e-02,2.624099887907505035e-02,6.724540144205093384e-02,-8.037614636123180389e-03,7.657296210527420044e-02,6.286044418811798096e-02,-1.455951780080795288e-01,-1.256185173988342285e-01,-1.099817901849746704e-01,1.802979037165641785e-02,-2.112536728382110596e-01,-2.180009149014949799e-02,-1.353551051579415798e-03,6.419299542903900146e-02,-1.864604651927947998e-01,8.998251706361770630e-02,-6.918011605739593506e-02,4.230632632970809937e-02,-6.470686197280883789e-02,-6.230702623724937439e-02
-1.888138242065906525e-02,-1.814827173948287964e-01,1.895058900117874146e-01,-9.575659409165382385e-03,-1.668722927570343018e-02,-2.905479632318019867e-02,3.164001926779747009e-02,1.180773675441741943e-01,-2.503668069839477539e-01,1.891133338212966919e-01,-9.027495235204696655e-02,-2.807738482952117920e-01,-9.939588606357574463e-02,-3.577061230316758156e-03,-1.153525039553642273e-01,2.472001314163208008e-02,1.382623016834259033e-01,-4.678076133131980896e-02,1.063623949885368347e-01,-5.374395102262496948e-02,-1.407172065228223801e-02,6.293068081140518188e-02,-8.864227682352066040e-03,1.458767801523208618e-01,-3.796594962477684021e-02,6.769870966672897339e-02,5.129629746079444885e-02,-1.149317026138305664e-01,-1.461659818887710571e-01,-1.260948181152343750e-01,2.028030157089233398e-01,-1.314112693071365356e-01,7.150749862194061279e-02,-9.736065566539764404e-02,1.039069145917892456e-01,8.701168000698089600e-02,-3.949013724923133850e-02,1.978112198412418365e-02,-1.333806216716766357e-01,-2.889766730368137360e-02,-5.546174943447113037e-02,7.730706036090850830e-02,5.151202902197837830e-02,2.058635465800762177e-02,-2.166320383548736572e-02,-2.557449415326118469e-02,1.454475969076156616e-01,-1.270377729088068008e-02,1.358746290206909180e-01,9.105601161718368530e-02,-2.167658507823944092e-02,9.526801854372024536e-02,-8.634577691555023193e-02,-1.413107383996248245e-02,-9.862125664949417114e-02,5.069726705551147461e-02,2.170225381851196289e-01,1.693413853645324707e-01,5.500064790248870850e-02,5.861584842205047607e-02,5.239082872867584229e-02,-3.530034795403480530e-02,-1.858852654695510864e-01,6.920219212770462036e-02,1.536777019500732422e-01,3.919412940740585327e-02,4.118314757943153381e-02,2.263109236955642700e-01,-4.904979839920997620e-02,-6.915029138326644897e-02,-9.570691734552383423e-03,1.900888979434967041e-02,5.415771901607513428e-02,1.398235838860273361e-02,2.635366283357143402e-02,-1.003450378775596619e-01,1.075186803936958313e-01,1.837297976016998291e-01,-9.100292623043060303e-02,2.024672226980328560e-03,1.120559573173522949e-01,-9.583546489011496305e-05,-4.233468696475028992e-02,-4.387142509222030640e-02,-5.181162152439355850e-03,-9.282160550355911255e-03,-1.047091279178857803e-02,-1.055902615189552307e-01,-2.753722853958606720e-02,3.769895434379577637e-02,-8.430957794189453125e-02,1.572517305612564087e-01,-3.402364626526832581e-02,1.017384082078933716e-01,1.037994250655174255e-01,4.269160330295562744e-02,4.813797771930694580e-02,3.504510968923568726e-02,-6.989568471908569336e-02,-6.539186835289001465e-02,-7.242987304925918579e-02
-1.400982737541198730e-01,1.180254742503166199e-01,-5.573919788002967834e-02,1.391310058534145355e-02,-5.664427578449249268e-02,1.135681644082069397e-01,-5.363316088914871216e-02,-5.021142214536666870e-02,1.250519454479217529e-01,8.512233942747116089e-02,3.761117812246084213e-03,6.246390938758850098e-02,-1.162720993161201477e-01,4.945684969425201416e-02,-7.528939098119735718e-02,-1.164287626743316650e-01,-1.674592494964599609e-02,-1.767683774232864380e-01,1.566950045526027679e-02,1.102948710322380066e-01,6.581994146108627319e-02,-8.476261049509048462e-02,5.762291699647903442e-02,-1.960207223892211914e-01,-1.601565182209014893e-01,2.301978170871734619e-01,1.565302908420562744e-01,1.087030544877052307e-01,-9.616433829069137573e-02,3.452295437455177307e-02,1.951574534177780151e-02,1.445821672677993774e-01,1.226916536688804626e-01,-3.310579806566238403e-02,5.230380222201347351e-03,2.837320864200592041e-01,-5.482247844338417053e-02,-1.637042500078678131e-02,1.752644330263137817e-01,8.260311931371688843e-02,-2.595002353191375732e-01,1.792149152606725693e-03,7.052367925643920898e-02,1.645538508892059326e-01,-2.196252644062042236e-01,2.585405483841896057e-03,6.971987336874008179e-02,2.630789577960968018e-01,-8.891392499208450317e-02,-1.214225962758064270e-01,2.952829003334045410e-02,1.572339534759521484e-01,-2.506805956363677979e-02,2.710246481001377106e-02,2.209872379899024963e-02,-8.785444498062133789e-02,-4.260839486960321665e-04,-3.128518164157867432e-02,4.153676703572273254e-02,-1.741506010293960571e-01,-8.833089470863342285e-02,-2.388217486441135406e-02,7.157744467258453369e-02,-2.534719370305538177e-02,-5.123380199074745178e-02,1.122198998928070068e-02,-2.825938723981380463e-02,-1.129598990082740784e-01,4.895743913948535919e-03,2.872431837022304535e-02,-1.062515228986740112e-01,-7.952218502759933472e-02,7.929906994104385376e-02,9.903246909379959106e-02,1.777723059058189392e-02,-6.162790954113006592e-02,3.809238225221633911e-02,-2.096335962414741516e-02,1.473816484212875366e-02,3.390649333596229553e-02,-1.385379023849964142e-02,1.196151152253150940e-01,5.803372710943222046e-02,-5.991572886705398560e-02,-5.060745030641555786e-02,-7.180862128734588623e-02,-1.156080141663551331e-01,-2.047920040786266327e-02,-1.363801509141921997e-01,-8.435891568660736084e-02,-1.917325891554355621e-02,1.259260997176170349e-02,1.231148019433021545e-01,5.664790421724319458e-02,-1.877237670123577118e-02,4.178274422883987427e-02,-5.435131862759590149e-02,1.325641423463821411e-01,-4.123158752918243408e-02,-1.204064115881919861e-02,-3.606791421771049500e-02
9.268065914511680603e-04,1.125684157013893127e-01,-1.497426182031631470e-01,-5.028431117534637451e-02,-1.910512335598468781e-02,-1.250616908073425293e-01,2.213592976331710815e-01,-4.366005212068557739e-02,-7.265275809913873672e-03,1.764364093542098999e-01,1.543516814708709717e-01,-7.505237311124801636e-02,-1.785606592893600464e-01,-9.788905084133148193e-02,4.975721705704927444e-03,5.800141952931880951e-03,1.419811099767684937e-01,-4.214641172438859940e-03,-2.045165561139583588e-02,-4.975336045026779175e-02,-1.682734787464141846e-01,-1.783583462238311768e-01,1.614306420087814331e-01,-4.472779110074043274e-02,6.293541938066482544e-02,2.339401096105575562e-01,-8.767479658126831055e-02,2.722313255071640015e-02,-2.245108969509601593e-02,1.492387801408767700e-02,-5.496275052428245544e-02,-2.581446198746562004e-03,6.276299804449081421e-02,-9.753535687923431396e-02,1.175801083445549011e-02,2.075734287500381470e-01,-1.726902276277542114e-01,-1.016570478677749634e-01,-8.562091737985610962e-02,4.012348130345344543e-03,5.165056139230728149e-02,1.906364597380161285e-02,-8.584363013505935669e-02,-1.319272667169570923e-01,6.223756819963455200e-02,1.625359244644641876e-02,8.392346650362014771e-02,1.422543376684188843e-01,-8.688267320394515991e-03,1.036075782030820847e-02,9.032174944877624512e-03,3.965979814529418945e-02,8.024162054061889648e-02,-1.015901044011116028e-01,6.052192673087120056e-02,4.401809535920619965e-03,-1.527777761220932007e-01,-4.938946291804313660e-02,-2.150314301252365112e-01,-1.715257465839385986e-01,1.344585865736007690e-01,-1.263454109430313110e-01,1.326102316379547119e-01,-4.481235519051551819e-02,3.682510927319526672e-02,1.936125569045543671e-02,2.661906741559505463e-02,-2.468834221363067627e-01,-7.113873958587646484e-02,9.562935680150985718e-02,-1.513892263174057007e-01,4.020601511001586914e-02,-2.493941225111484528e-02,-4.927232861518859863e-02,-9.448101371526718140e-02,-1.057385876774787903e-01,6.248833611607551575e-02,-4.337660968303680420e-02,-1.178299561142921448e-01,1.590230166912078857e-01,5.058256164193153381e-02,-1.470346748828887939e-01,3.192646428942680359e-02,-2.718183957040309906e-02,9.986896999180316925e-03,1.225729584693908691e-01,1.332211121916770935e-02,9.119923412799835205e-02,-4.513099044561386108e-02,-8.471038937568664551e-02,-9.058704972267150879e-02,-1.300194417126476765e-03,2.711458317935466766e-02,8.248483389616012573e-02,5.136431381106376648e-02,-5.669480934739112854e-02,4.383797198534011841e-02,-7.372926920652389526e-02,-5.604070611298084259e-03,-8.815010637044906616e-02,-6.811612844467163086e-02
7.339756935834884644e-03,1.488017290830612183e-01,1.225979030132293701e-01,-8.702820166945457458e-03,1.180238947272300720e-01,-1.590988785028457642e-01,-2.101821005344390869e-01,-1.794619858264923096e-01,1.839327365159988403e-01,1.518629956990480423e-02,8.873666077852249146e-02,5.073205009102821350e-02,2.208276465535163879e-02,1.732189022004604340e-02,-1.072104647755622864e-01,-5.943163111805915833e-02,-3.498133271932601929e-02,-5.793832615017890930e-02,7.534776628017425537e-02,5.934194847941398621e-02,-1.072680950164794922e-01,-3.432917594909667969e-02,8.620581775903701782e-02,1.152445375919342041e-02,-8.482101373374462128e-03,7.307600229978561401e-02,-1.793462336063385010e-01,-4.752017930150032043e-02,1.040354371070861816e-01,-5.086705461144447327e-02,-1.581833064556121826e-01,-7.503803819417953491e-02,-2.314113639295101166e-02,-3.048234619200229645e-02,-6.814594566822052002e-02,8.862385898828506470e-02,-9.763477742671966553e-02,2.074854224920272827e-01,-1.532291620969772339e-01,1.805960983037948608e-01,1.088637858629226685e-03,-9.088129550218582153e-02,1.425628811120986938e-01,1.407884247601032257e-02,1.146249100565910339e-01,1.495751142501831055e-01,-3.740308806300163269e-02,1.179768592119216919e-01,-7.743255048990249634e-02,-6.228853017091751099e-02,9.458882734179496765e-03,-9.510946273803710938e-02,1.241965591907501221e-02,1.588803231716156006e-01,-3.667254745960235596e-02,-1.837516427040100098e-01,-5.667968094348907471e-02,4.515282437205314636e-02,-3.444299846887588501e-02,-1.100295186042785645e-01,-2.948292344808578491e-02,-7.010547816753387451e-02,-1.134908199310302734e-01,6.699380278587341309e-02,-1.130281016230583191e-01,-8.020503073930740356e-02,-6.056100875139236450e-02,-5.080140382051467896e-02,-1.168814152479171753e-01,-1.664448645897209644e-03,-1.219600066542625427e-01,-7.680603116750717163e-02,-1.687287688255310059e-01,1.479089111089706421e-01,-1.229799538850784302e-02,-1.080995425581932068e-01,-2.029671967029571533e-01,-1.619257926940917969e-01,1.421304345130920410e-01,-1.595206186175346375e-02,-4.697193577885627747e-02,-9.751314669847488403e-02,1.874056831002235413e-02,-9.014777094125747681e-02,1.043106466531753540e-01,-1.002409383654594421e-01,-8.367381244897842407e-02,1.586896926164627075e-02,6.305124610662460327e-02,8.164076507091522217e-02,3.119146078824996948e-02,1.493103951215744019e-01,6.643690168857574463e-02,9.282267838716506958e-02,-2.113259211182594299e-02,-1.039362922310829163e-01,9.222047403454780579e-03,4.368950426578521729e-02,1.251726038753986359e-02,-1.261487454175949097e-01,-1.038365364074707031e-01
-7.672797888517379761e-02,1.202035769820213318e-01,-1.269127130508422852e-01,7.841341942548751831e-02,1.479590535163879395e-01,-8.251313702203333378e-04,-1.421207636594772339e-01,6.109084933996200562e-02,1.569219827651977539e-01,-2.208897322416305542e-01,-5.720545537769794464e-03,-1.485314816236495972e-01,-1.034869328141212463e-01,1.267198473215103149e-01,4.089697822928428650e-02,1.791859231889247894e-02,-2.844840474426746368e-02,-1.316173654049634933e-02,2.560893297195434570e-01,-1.305875629186630249e-01,5.679395049810409546e-02,6.753391772508621216e-02,5.297076702117919922e-02,2.358814328908920288e-02,-4.227921832352876663e-03,-2.480529248714447021e-02,-8.594915270805358887e-02,-3.762038424611091614e-02,7.281641475856304169e-03,-7.698222994804382324e-02,-7.596842199563980103e-02,-1.639332324266433716e-01,2.465956099331378937e-02,9.240663610398769379e-03,-1.088987141847610474e-01,-1.197098642587661743e-01,8.326019346714019775e-02,-1.803467608988285065e-02,-1.436459422111511230e-01,1.301029771566390991e-01,-1.816665381193161011e-01,1.890453696250915527e-01,1.605432108044624329e-02,6.859521567821502686e-02,2.215608209371566772e-02,-9.065870195627212524e-02,-6.968457996845245361e-02,7.276205718517303467e-02,-5.699893925338983536e-03,2.896088659763336182e-01,1.486797332763671875e-01,-3.270747512578964233e-02,-8.361767977476119995e-03,-9.443638473749160767e-02,-1.165546476840972900e-01,1.108129788190126419e-02,7.298711687326431274e-02,1.293082684278488159e-01,4.211545735597610474e-02,-2.755999937653541565e-02,1.638751775026321411e-01,-6.424139440059661865e-02,3.818432986736297607e-02,1.615632139146327972e-02,1.271508187055587769e-01,1.495064496994018555e-01,4.372970014810562134e-02,-1.792213469743728638e-01,6.479673087596893311e-02,1.310361176729202271e-01,-2.706649014726281166e-03,-8.377835154533386230e-03,-3.377724066376686096e-02,9.060862660408020020e-02,-1.130757108330726624e-01,3.773670876398682594e-03,9.720765799283981323e-02,-8.195012807846069336e-02,-7.109031081199645996e-03,-1.728511787950992584e-02,-1.488768756389617920e-01,-1.878285855054855347e-01,-7.621559500694274902e-02,7.102735340595245361e-03,4.351507499814033508e-02,1.691205985844135284e-02,1.030299291014671326e-01,7.045375555753707886e-02,-2.127737924456596375e-02,-1.164092943072319031e-01,-4.733862355351448059e-02,-7.608751952648162842e-02,4.025737568736076355e-02,-2.817712351679801941e-02,-7.960341870784759521e-02,-1.890191435813903809e-01,3.281914070248603821e-02,-2.477877214550971985e-02,7.844725251197814941e-02,-4.459415376186370850e-02,-5.557687580585479736e-02
1.244803592562675476e-01,1.012288779020309448e-01,1.657932847738265991e-01,-1.753146350383758545e-01,-6.444324553012847900e-02,-5.871358793228864670e-03,-1.280965358018875122e-01,-4.777128994464874268e-02,-9.695731848478317261e-02,-2.160281240940093994e-01,-2.249403446912765503e-01,-1.011767983436584473e-01,1.515050977468490601e-01,4.438151791691780090e-02,5.544063821434974670e-02,-7.792939245700836182e-02,2.589626014232635498e-01,-1.735828258097171783e-02,2.763325581327080727e-03,2.250618115067481995e-02,-1.366526354104280472e-02,8.600167185068130493e-02,1.099620908498764038e-01,-1.853712461888790131e-02,-8.369447290897369385e-02,1.167552992701530457e-01,1.747920364141464233e-01,-1.539693959057331085e-02,-7.060264796018600464e-02,4.741056263446807861e-02,-9.338507056236267090e-02,-4.608380794525146484e-02,-7.609258592128753662e-02,1.216247752308845520e-01,1.143750362098217010e-02,8.968447893857955933e-02,-1.775406673550605774e-02,2.218887954950332642e-01,-1.387782990932464600e-01,1.395018547773361206e-01,-9.936356544494628906e-02,-7.341888546943664551e-02,-1.297533977776765823e-02,6.175654381513595581e-02,-1.207583397626876831e-01,8.223257958889007568e-03,1.028589438647031784e-02,-2.039133310317993164e-01,-5.026835203170776367e-02,6.699809432029724121e-02,-1.407281458377838135e-01,5.744374357163906097e-03,9.966391138732433319e-03,8.715257793664932251e-02,7.818752527236938477e-02,2.625802755355834961e-01,5.833005905151367188e-02,7.156641781330108643e-02,1.982785016298294067e-02,-1.817029714584350586e-01,-3.450758010149002075e-02,9.691349416971206665e-02,4.999215155839920044e-02,-1.099657192826271057e-01,2.061987062916159630e-03,-1.197813004255294800e-01,-9.693783521652221680e-02,-3.372463211417198181e-02,-3.568972647190093994e-02,-2.829022333025932312e-02,4.918824881315231323e-03,-9.579819440841674805e-02,1.031075641512870789e-01,9.825864434242248535e-02,-8.886975049972534180e-02,-2.031375467777252197e-02,-8.453337103128433228e-02,-4.856728762388229370e-02,-1.604710966348648071e-01,4.981260746717453003e-02,1.071038376539945602e-02,9.837141633033752441e-02,8.211312443017959595e-02,9.080125391483306885e-02,-6.329593807458877563e-02,-1.847046315670013428e-01,3.389608487486839294e-02,2.258384227752685547e-02,-5.519532039761543274e-02,-1.828255364671349525e-03,2.139160968363285065e-02,-2.818760229274630547e-03,-4.705286398530006409e-02,1.656193099915981293e-02,7.295398414134979248e-02,9.292421489953994751e-02,-4.869278892874717712e-02,-9.517320990562438965e-02,7.241325080394744873e-02,-6.427862495183944702e-02,8.739051222801208496e-02
