using M.Exp for Logarithm
Epoch: 10 	 loss = -15.0558
Epoch: 20 	 loss = -15.6991
Epoch: 30 	 loss = -24.5136
Epoch: 40 	 loss = -12.2583
Epoch: 50 	 loss = -17.4908
Epoch: 60 	 loss = -14.7552
Epoch: 70 	 loss = -18.3588
Epoch: 80 	 loss = -13.4878
Epoch: 90 	 loss = -15.2756
Epoch: 100 	 loss = -22.8859
Epoch: 110 	 loss = -21.1069
Epoch: 120 	 loss = -12.9554
Epoch: 130 	 loss = -13.8088
Epoch: 140 	 loss = -21.2677
Epoch: 150 	 loss = -15.8992
Epoch: 160 	 loss = -9.9483
Epoch: 170 	 loss = -21.7974
Epoch: 180 	 loss = -17.5554
Epoch: 190 	 loss = -11.1600
Epoch: 200 	 loss = -21.1033
Epoch: 210 	 loss = -11.5910
Epoch: 220 	 loss = -19.0431
Epoch: 230 	 loss = -26.9113
Epoch: 240 	 loss = -9.0916
Epoch: 250 	 loss = -16.4851
Epoch: 260 	 loss = -7.3323
Epoch: 270 	 loss = -18.8117
Epoch: 280 	 loss = -22.2545
Epoch: 290 	 loss = -8.5890
Epoch: 300 	 loss = -10.6424
Epoch: 310 	 loss = -16.7489
Epoch: 320 	 loss = -19.6496
Epoch: 330 	 loss = -25.0376
Epoch: 340 	 loss = -17.1012
Epoch: 350 	 loss = -12.0413
Epoch: 360 	 loss = -27.3904
Epoch: 370 	 loss = -9.9888
Epoch: 380 	 loss = -9.5706
Epoch: 390 	 loss = -14.6568
Epoch: 400 	 loss = -17.4975
Epoch: 410 	 loss = -12.9620
Epoch: 420 	 loss = -11.5987
Epoch: 430 	 loss = -11.9744
Epoch: 440 	 loss = -10.9305
Epoch: 450 	 loss = -14.9010
Epoch: 460 	 loss = -14.1765
Epoch: 470 	 loss = -7.4966
Epoch: 480 	 loss = -19.0405
Epoch: 490 	 loss = -11.0426
Epoch: 500 	 loss = -15.9049
Epoch: 510 	 loss = -14.2641
Epoch: 520 	 loss = -17.1694
Epoch: 530 	 loss = -9.5960
Epoch: 540 	 loss = -19.2310
Epoch: 550 	 loss = -25.5022
Epoch: 560 	 loss = -14.7343
Epoch: 570 	 loss = -14.2458
Epoch: 580 	 loss = -22.1622
Epoch: 590 	 loss = -15.7470
Epoch: 600 	 loss = -13.2977
Epoch: 610 	 loss = -15.7561
Epoch: 620 	 loss = -13.3711
Epoch: 630 	 loss = -19.6318
Epoch: 640 	 loss = -10.3536
Epoch: 650 	 loss = -12.4772
Epoch: 660 	 loss = -12.5603
Epoch: 670 	 loss = -12.6550
Epoch: 680 	 loss = -11.8464
Epoch: 690 	 loss = -8.5806
Epoch: 700 	 loss = -10.9374
Epoch: 710 	 loss = -15.6053
Epoch: 720 	 loss = -15.2508
Epoch: 730 	 loss = -27.2488
Epoch: 740 	 loss = -14.3456
Epoch: 750 	 loss = -20.1101
Epoch: 760 	 loss = -18.2266
Epoch: 770 	 loss = -13.6599
Epoch: 780 	 loss = -20.4623
Epoch: 790 	 loss = -10.7622
Epoch: 800 	 loss = -21.5384
Epoch: 810 	 loss = -16.6339
Epoch: 820 	 loss = -10.7440
Epoch: 830 	 loss = -25.3054
Epoch: 840 	 loss = -15.9540
Epoch: 850 	 loss = -21.0134
Epoch: 860 	 loss = -11.1956
Epoch: 870 	 loss = -16.2764
Epoch: 880 	 loss = -13.6692
Epoch: 890 	 loss = -9.1416
Epoch: 900 	 loss = -11.1695
Epoch: 910 	 loss = -12.2778
Epoch: 920 	 loss = -13.5838
Epoch: 930 	 loss = -16.3869
Epoch: 940 	 loss = -16.2604
Epoch: 950 	 loss = -22.0721
Epoch: 960 	 loss = -11.7119
Epoch: 970 	 loss = -12.8643
Epoch: 980 	 loss = -14.5207
Epoch: 990 	 loss = -10.9933
Epoch: 1000 	 loss = -17.3451
Epoch: 1010 	 loss = -13.5654
Epoch: 1020 	 loss = -13.9004
Epoch: 1030 	 loss = -13.1775
Epoch: 1040 	 loss = -9.1440
Epoch: 1050 	 loss = -21.4927
Epoch: 1060 	 loss = -14.3610
Epoch: 1070 	 loss = -13.1473
Epoch: 1080 	 loss = -14.7679
Epoch: 1090 	 loss = -12.6800
Epoch: 1100 	 loss = -15.6025
Epoch: 1110 	 loss = -17.2546
Epoch: 1120 	 loss = -9.2291
Epoch: 1130 	 loss = -12.6934
Epoch: 1140 	 loss = -12.1369
Epoch: 1150 	 loss = -15.4302
Epoch: 1160 	 loss = -14.9916
Epoch: 1170 	 loss = -15.4713
Epoch: 1180 	 loss = -21.6716
Epoch: 1190 	 loss = -13.4598
Epoch: 1200 	 loss = -21.7654
Epoch: 1210 	 loss = -11.4825
Epoch: 1220 	 loss = -17.7887
Epoch: 1230 	 loss = -17.8156
Epoch: 1240 	 loss = -17.2595
Epoch: 1250 	 loss = -10.5088
