3.979776427149772644e-02,-2.927601337432861328e-01,4.817042499780654907e-02,1.598776578903198242e-01,-1.156519502401351929e-01,1.528482586145401001e-01,-1.226029172539710999e-02,-1.894099265336990356e-01,1.250599138438701630e-02,4.390195757150650024e-02,2.822325564920902252e-03,6.511969119310379028e-02,-1.312834918498992920e-01,-5.984875559806823730e-02,2.088480293750762939e-01,3.807992488145828247e-02,-2.911074552685022354e-03,-3.396541625261306763e-02,-2.526781260967254639e-01,-5.720912665128707886e-02,-9.301678091287612915e-02,-4.280951619148254395e-02,-1.284216791391372681e-01,9.064725041389465332e-02,2.818574756383895874e-02,-9.481892921030521393e-03,-6.647354364395141602e-02,-3.818453103303909302e-02,1.283129490911960602e-02,2.851062640547752380e-02,1.870518177747726440e-02,1.281897723674774170e-01,-3.616090491414070129e-02,8.063450455665588379e-02,1.133341342210769653e-01,-8.918860554695129395e-02,-7.071457058191299438e-02,-2.075143530964851379e-02,5.241669341921806335e-02,-1.187460422515869141e-01,-7.418351620435714722e-02,8.049117028713226318e-02,8.116588741540908813e-02,-7.256188988685607910e-02,2.347894012928009033e-02,-4.214802384376525879e-02,1.610467731952667236e-01,1.111641451716423035e-01,2.098996639251708984e-01,-1.624671369791030884e-01
1.868125237524509430e-02,-9.573559463024139404e-02,-5.791822448372840881e-03,-5.794252827763557434e-02,2.602664381265640259e-02,1.244708672165870667e-01,-5.595544725656509399e-02,2.098369970917701721e-02,-1.048703566193580627e-01,-7.386016845703125000e-02,1.122926026582717896e-01,2.190032973885536194e-02,-4.433488473296165466e-02,-5.198979377746582031e-02,8.196075260639190674e-02,-4.469176381826400757e-02,-5.422017071396112442e-03,7.468074560165405273e-02,2.766532264649868011e-02,-3.069644793868064880e-02,8.385339379310607910e-02,6.112076342105865479e-02,-7.106500212103128433e-03,4.876298829913139343e-02,8.568873256444931030e-02,3.320787847042083740e-02,-5.038962513208389282e-02,-1.455525960773229599e-02,-2.836564555764198303e-02,2.715445868670940399e-02,-1.136366650462150574e-02,-2.449836581945419312e-02,1.231129281222820282e-02,-2.062007039785385132e-02,-1.736714132130146027e-02,3.133081272244453430e-02,1.162607036530971527e-02,-6.084921956062316895e-02,4.310917481780052185e-02,-5.323843564838171005e-03,1.845924928784370422e-02,-3.603556007146835327e-02,4.229550063610076904e-02,9.256980381906032562e-03,-6.138365343213081360e-02,-2.609413489699363708e-02,2.165090758353471756e-03,6.577652692794799805e-02,6.016421690583229065e-02,1.446093525737524033e-02
-8.508813209573418135e-09,5.234459532488244804e-10,-1.402209015566313610e-08,-1.143998562547210440e-09,4.770877470861023539e-09,7.225819054212934134e-09,1.171777341824054020e-08,-1.216221612310164346e-08,-7.625883036155300942e-09,3.408614057676118136e-09,-1.434032781411076485e-09,-2.857570624570371365e-09,-3.562923955868768644e-09,5.388020696273088106e-09,-1.216774325740743734e-08,-7.096426113406550940e-09,-9.384039323379056441e-09,-1.735642296551986874e-09,-4.517086704680650655e-09,3.886666544161698766e-09,-4.373027273629759293e-09,9.427601810330088483e-09,-3.730882713881555901e-09,1.148343198309476065e-08,-2.340914129206339567e-09,3.793934943985277641e-09,3.781976065653225305e-09,9.784158372383444657e-09,4.300526157408057770e-09,7.875966545611845504e-11,8.456185973670926614e-09,-8.484555280574568314e-09,3.139472459778858138e-09,2.825943035134059755e-09,8.087132741252389678e-09,4.221750060651174863e-09,1.508505143021920958e-08,8.132467477217630858e-10,2.987764258222114222e-09,-1.364569152118022544e-10,6.440111111061241900e-09,4.702706668524569977e-09,1.029895102533373574e-08,3.975314522008943641e-10,-2.044743124818282354e-10,-1.664272275547773461e-09,-9.613643214834155515e-11,-6.974989918973051317e-09,7.001661028738226378e-09,0.000000000000000000e+00
-6.344708055257797241e-02,-1.484376005828380585e-02,9.553041309118270874e-02,4.766532406210899353e-02,2.298517897725105286e-02,-5.220934748649597168e-02,1.407817564904689789e-02,6.721522659063339233e-03,-6.168501451611518860e-02,6.390450056642293930e-03,-1.291990429162979126e-01,-2.931784838438034058e-02,8.557021617889404297e-02,-1.537327561527490616e-02,-4.071367532014846802e-02,1.099522598087787628e-02,-3.671966865658760071e-02,3.723665699362754822e-02,1.490763276815414429e-01,-3.982013463973999023e-02,3.632826358079910278e-02,2.057511731982231140e-02,-3.237759321928024292e-02,1.681412011384963989e-02,-8.805920369923114777e-03,1.039387565106153488e-02,9.326839819550514221e-03,-4.676176235079765320e-03,-6.807485222816467285e-02,-6.940005719661712646e-02,5.911787971854209900e-02,-1.063326522707939148e-01,-4.462499916553497314e-02,-3.487975336611270905e-03,2.128039114177227020e-02,7.749930769205093384e-02,-2.103852853178977966e-02,6.833638995885848999e-02,-6.447666883468627930e-02,3.751256689429283142e-02,-4.269114509224891663e-02,-5.980551242828369141e-03,-5.300028249621391296e-02,4.988459404557943344e-03,-5.835289135575294495e-02,-5.980362743139266968e-02,-5.912259221076965332e-02,1.704324036836624146e-02,-5.860815756022930145e-03,-6.809737533330917358e-04
-7.297473736400661437e-11,3.826279015850531096e-10,1.544609329329205138e-09,1.609865851737168896e-10,-2.212036331883382445e-09,8.000413526110250473e-11,1.109040859148535674e-09,5.016447701677861915e-09,2.403192755906502498e-09,-1.115445957822203127e-09,-1.458800635845136640e-09,4.847809931263213912e-10,2.228927264980029577e-09,1.458496323714086884e-09,4.272481923806026316e-09,2.813542065993601682e-09,6.439091482235426156e-10,1.064681898199637544e-09,2.841236135253666362e-09,-6.428382826051404209e-10,-1.268290539258032368e-08,6.096626758989032169e-09,3.945685445039259776e-10,9.720690918868513108e-11,1.196956755933342720e-09,5.061509433801347768e-09,-2.159216694330723385e-10,6.911841765600001963e-09,1.780010583374291855e-10,-1.421631523612632009e-08,-3.669901049718760078e-09,3.766442713271089815e-09,3.384596769517855819e-11,-1.240312297312584633e-10,2.710925928184337863e-09,-1.889043366176679228e-09,9.501669451239536102e-10,9.763031355580764625e-11,1.123357495913523962e-08,3.725690034261930350e-10,-2.172362290053797551e-09,3.964424344360395480e-09,3.316232566330512554e-10,1.458109466501156248e-10,-1.446747788236280030e-08,1.852749065278658236e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.095284290611743927e-02,-1.907714307308197021e-01,8.092603646218776703e-03,2.918258681893348694e-02,-1.175988316535949707e-01,5.713982507586479187e-02,1.024732440710067749e-01,6.950330734252929688e-02,-4.135238379240036011e-02,7.741595804691314697e-02,3.016806766390800476e-02,3.177773207426071167e-02,-1.068472564220428467e-01,4.027260094881057739e-02,2.861649915575981140e-02,-3.924015909433364868e-04,8.234286308288574219e-02,7.328481972217559814e-02,-2.898219600319862366e-02,1.506333053112030029e-01,-9.814678877592086792e-02,-9.577515721321105957e-02,-8.589719235897064209e-02,1.415263861417770386e-02,-1.594246774911880493e-01,-6.140293553471565247e-02,6.469045579433441162e-02,-6.624786555767059326e-02,-4.202168434858322144e-02,-7.080025970935821533e-03,-3.934383019804954529e-02,2.044881880283355713e-02,1.443632841110229492e-01,1.511221081018447876e-01,4.126853868365287781e-02,5.090256035327911377e-02,6.473213434219360352e-03,-1.341783162206411362e-02,-2.402330040931701660e-01,5.021693557500839233e-02,6.219403818249702454e-02,-3.451503347605466843e-03,-4.168505966663360596e-02,-1.407983005046844482e-01,-9.253486245870590210e-02,1.321241408586502075e-01,5.753698199987411499e-02,1.697237789630889893e-01,-3.280102461576461792e-02,-6.715279817581176758e-02
3.029648310004517953e-09,3.294189587776941153e-09,2.965457435166740652e-09,3.432987671914133898e-09,-6.076008141064903612e-09,-2.864001924507419972e-09,2.733626103257336126e-10,-1.607211430609822855e-08,6.224488036110642497e-09,-3.679747173634950741e-09,5.526012536449798063e-09,5.004641145944788150e-09,-1.245576308761542350e-09,1.777921987411446025e-08,5.469724673190512476e-09,8.555659292142081540e-09,-9.203456663442466379e-09,1.568203011892421728e-09,3.909326334872176290e-11,6.019929443823457405e-09,-1.064078869461582144e-08,3.808211079814327604e-09,-2.916505481564968250e-09,-5.806202185709707919e-09,1.314840680777251691e-08,-2.390072140201482398e-09,5.407643222099522973e-10,6.384890949284738326e-10,-4.557588084708186216e-09,-1.593589971093933855e-08,-1.041006836288715931e-08,1.062355425851535529e-09,4.156238020414093626e-09,-1.217261225150423343e-08,-5.063277574990365792e-10,-4.744980408588617138e-09,7.031508264532249086e-09,7.967804194208838453e-09,1.701668495002195414e-08,-9.849935311834201457e-10,1.789574710642227728e-08,2.233118689964896930e-10,-1.333751303844721292e-10,5.523144719354888821e-10,-8.853972242872654164e-12,2.167585577694808308e-08,-4.667495834276280675e-10,9.303701142826525938e-10,7.085541355034141731e-12,-1.861085063836753761e-09
-4.091740399599075317e-02,-3.418067470192909241e-02,-5.566069111227989197e-02,1.315052434802055359e-02,8.663376793265342712e-04,1.246555969119071960e-01,5.594428256154060364e-02,-8.409295231103897095e-02,-6.278529763221740723e-02,1.336003541946411133e-01,7.261225581169128418e-02,2.033850736916065216e-02,9.893416427075862885e-03,7.105035334825515747e-02,-5.044249817728996277e-02,-4.898708779364824295e-03,-1.292129885405302048e-02,-1.111121326684951782e-01,5.278963223099708557e-02,-2.163375169038772583e-02,9.181454777717590332e-03,1.088565215468406677e-01,1.022017281502485275e-02,-7.203152030706405640e-02,6.667355075478553772e-03,-5.528931319713592529e-02,-1.287757419049739838e-03,4.597911238670349121e-02,-2.604547142982482910e-02,4.125889763236045837e-02,-6.055688485503196716e-03,-1.396349165588617325e-02,5.980902817100286484e-03,-4.099306836724281311e-02,-2.453516796231269836e-02,-3.215717524290084839e-02,1.613393425941467285e-02,-3.487027436494827271e-02,3.447134420275688171e-02,1.493579335510730743e-02,-5.217305850237607956e-03,9.974930435419082642e-03,-4.129296168684959412e-02,4.626047611236572266e-02,5.190270021557807922e-04,-7.820412516593933105e-03,-3.374890610575675964e-02,-4.365145042538642883e-02,-4.509442672133445740e-02,-2.534745633602142334e-02
-2.624338524270797279e-09,1.283996686751720517e-09,-5.003813807746837483e-09,-1.935254845264466894e-09,4.800419173278669405e-09,-2.445705638010053917e-09,-7.053859163441700275e-10,2.304202384451059515e-09,3.206853449455593363e-09,-6.254739087774296991e-11,7.938067980717278260e-10,-3.004569260056655366e-09,2.847622138091310262e-10,-1.228094625993492173e-09,-8.863063061248510621e-10,1.047829267797339980e-09,1.763151014078090384e-10,1.446955111283898532e-09,-9.302691061918721971e-09,2.162263701421807127e-09,-1.178601882756424857e-09,3.355275168814841891e-09,1.631646068256387139e-10,1.494176865568519474e-10,2.431122636536997561e-09,-2.418215280797220146e-11,2.460837755791089876e-09,1.414004113450828548e-12,1.872013100090441640e-10,2.366464357805853069e-09,2.539904675469273343e-10,-1.041201347362630258e-09,1.085951328860801368e-09,4.489979943400612683e-09,4.247151963454598445e-09,5.746812803408829495e-09,3.345201227133998145e-09,1.619652190143483494e-10,-3.375255630544415908e-09,8.836066600625969159e-11,1.712367025952232780e-09,3.476470000762788004e-09,-1.790012915670047278e-09,3.607789844650710620e-09,-3.601491993521221957e-09,1.007648686712769859e-10,-3.083532318370885150e-10,7.223741604889255541e-09,7.669719026548449392e-12,3.702097295388284692e-09
1.700144192096075813e-10,-1.555027995259194995e-09,-5.564000926661094582e-10,-2.153094813550637809e-09,-9.920005927810393587e-10,7.254091771713433445e-10,1.486317291465866219e-09,-2.989873681968902019e-09,1.829823098598026831e-10,1.231548640845403497e-09,1.051643327976137243e-09,1.125178616945277099e-09,-4.046865620388473417e-10,2.724884762272949956e-10,-5.140440295647863422e-10,5.717610412903084693e-12,-2.839029011880711550e-10,9.999193695264807502e-10,-1.897493551172857451e-10,-4.884597171184168474e-10,4.303366551994258771e-10,8.170606413671066548e-10,9.796965461106310613e-10,-5.263469660121700144e-10,6.840745747638266039e-10,3.096572720462376083e-10,-5.512189593659400089e-10,-9.565334080363641078e-10,1.083889866748677377e-09,9.757068486493380988e-10,6.745177194567020251e-10,1.531140492172511358e-10,-4.444363987943233951e-09,9.981208914933148435e-11,-2.005785537662063689e-09,-2.798346887544767014e-09,-1.045491426765465803e-08,1.690430462275571699e-09,2.522259512360847111e-09,-2.615739846945075442e-09,-1.307843500164551642e-09,-3.173840079639944634e-09,-3.247256907812356985e-09,1.425004381161443234e-08,4.779244777708413494e-10,1.982631392394296199e-09,-1.799733626017818722e-11,-3.547368176981535726e-09,-7.254050693461522314e-09,-3.689134775441971215e-09
