6.135355475050746632e-01,1.531284459117069785e+00,1.186058922361166168e+00,5.700586750569258676e-01,1.724676707112339669e+00,1.605263277940320310e-01
2.195503519546351257e-01,7.376888918314497001e-01,1.208813953528538709e+00,9.875640501648599301e-01,6.995586452721709314e-01,-2.967459909771926752e-01
5.156360090922156303e-01,1.003233162012019175e+00,1.089533996690820183e+00,1.243698786901680231e+00,4.436827643130077381e-01,1.327934664316657409e+00
9.680654638559395009e-01,4.399681910725800615e-01,9.843007897408804219e-01,1.848948904861879849e-01,1.009332109642388176e+00,5.611311933578208011e-01
1.692110512291693070e+00,1.039712235515431127e+00,1.344063575312937964e+00,7.165286701268746006e-01,9.239510246631562618e-01,1.224436024424056857e+00
2.919391011566672134e+00,1.829179135751085372e+00,1.960620467318612725e+00,4.471365914571724387e-01,1.357923412646131700e+00,-8.918378476192488913e-01
3.236367364801117641e-01,6.079634789866528166e-01,7.284684148863456166e-01,7.029187234306015775e-01,1.476316220524418910e+00,-6.848495676661039977e-02
1.300588746040192811e+00,-3.465918401369286021e-04,1.765802380412054173e+00,1.960729853162827441e+00,8.383330497781608104e-01,6.454995313510083488e-01
3.568151534693176918e-01,5.470573642169523909e-01,6.821087486245227538e-01,7.787825311849451149e-01,9.606296826394545851e-01,1.298588489177673999e+00
1.233520382745789234e+00,1.384074071256488070e+00,1.229754347500595202e+00,3.402675666115634323e-01,1.415459007610682995e+00,6.737171869984758255e-01
4.724265271796416199e-01,9.322008691588840046e-01,1.682193568755102175e+00,4.582152703668016525e-01,8.863917802015922609e-01,2.357956257839199044e+00
7.197947515998878165e-01,7.227893012005470741e-01,1.217842641274160753e+00,1.086960077580235273e+00,2.111049953075469610e+00,-1.805731923231018721e-01
6.435227872981541530e-01,1.113464027432174708e-01,9.489886902577613359e-01,9.473501325619074764e-01,7.915111898743445451e-01,1.382171417729552321e+00
1.229509074862195073e+00,1.348420197102140339e+00,1.415000170760033482e+00,2.512890241860238572e+00,1.363727164447736229e+00,2.365578877654066492e-01
7.989232635162428764e-01,2.111211949220002104e+00,6.257863329071920999e-01,1.513214996276436075e+00,1.414335767864803639e+00,1.331835676480779052e+00
9.608478133242028818e-01,1.831869619047512776e+00,6.936052284801174084e-01,1.140209033340275013e+00,6.754397099358089296e-01,1.453829957536447726e+00
1.173198350032344184e+00,1.443608708072430025e+00,9.667938023747323362e-01,2.114579880710232729e+00,7.839737574948861809e-01,2.106697917017504640e+00
1.281292093440271396e+00,1.142986174519758924e+00,9.735295898947369242e-01,3.923766520878023689e-01,1.351828145871488251e+00,8.256199865711318919e-01
1.640885299007873721e+00,1.168153248748879269e+00,1.283337218451766182e+00,1.185276316366657978e+00,1.313649716927229205e+00,3.961832449330233152e-01
9.366396693633752824e-01,8.164062938793943403e-01,1.388244659720135665e+00,3.375375958939184073e-01,7.433278915926854191e-01,1.591375460687146914e-01
5.950020514347581502e-01,6.012090456411487427e-01,1.400869478195532203e+00,1.127040398644594932e+00,1.911504891443827070e+00,3.438664430415525053e-01
1.759877342655927990e+00,9.135080422513160991e-01,3.172031064626518182e-01,8.810392715570350974e-01,1.189555132397965176e+00,1.773071643749769111e+00
7.356906907042266575e-01,2.620609605306916112e-01,7.334659972945675177e-01,9.776172957481726877e-01,8.781809568420587686e-01,2.315133878609972662e+00
1.441257141031465405e+00,5.369279988872013298e-01,1.024127137963102507e+00,-1.626819508732365027e-01,1.282964092490685992e+00,1.555865269908948134e+00
